index,sentence,ner
10899,"U nekim dijelovima može se čak i zaustaviti , pa mogu narasti i drveće , kao što ima slučajeva na Aljasci .",O O O O O O O O O O O O O O O O O O O O B-LOC O
15076,Važni podaci o Svetonijevom životu nalaze se u pismima Plinija Mlađeg koji mu je bio prijatelj i zaštitnik ( patron ) .,O O O O O O O O O B-PER I-PER O O O O O O O O O O O
8823,"godine Rudolfu Hessu , koji je kasnije knjigu objavio sa još nekoliko izdavača .",O B-PER I-PER O O O O O O O O O O O
4707,Mika Häkkinen,B-PER I-PER
18015,Roger Federer,B-PER I-PER
8308,Takmiči se u NBA-ligi .,O O O B-ORG O
1509,*.ba - Bosna i Hercegovina,O O B-LOC I-LOC I-LOC
17003,New York,B-LOC I-LOC
16947,Iste godine je došao u sukob sa Osmanlijskim carstvom zbog te odluke .,O O O O O O O B-LOC I-LOC O O O O
9453,Malopoljsko ( Małopolskie ),B-LOC O O O
16879,"Nakon toga igrao je turnir u Nottinghamu , gdje je stigao do četvrtfinala , ali je tu od njega bio bolji Ivo Karlović 7-6 ( 12:10 ) , 7-5 .",O O O O O O B-LOC O O O O O O O O O O O O O O B-PER I-PER O O O O O O O
9084,Od 1857. do 1880. sadrži dio podataka općine Gračac ( Zadarska županija ) .,O O O O O O O O B-LOC O B-LOC I-LOC O O
3793,Ćiro Truhelka ( 1906-1922 ),B-PER I-PER O O O
18501,"Yuji Ide , - Franck Montagny - no.23",B-PER I-PER O O B-PER I-PER O O
15902,Houston Rockets,B-ORG I-ORG
10697,"Tuzla , 11 .",B-LOC O O O
5272,Fernando Alonso,B-PER I-PER
11694,nezavisno ga je otkrio i Charles Messier .,O O O O O B-PER I-PER O
11587,Takmiči se u prvoj liga Federacije Bosne i Hercegovine .,O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O
14020,Najznačajniji doprinos u identifikaciji i proučavanju kamenih stolica dao je Šefik Bešlagić,O O O O O O O O O O B-PER I-PER
17274,Holandija ( top 100 ),B-LOC O O O O
18702,Sergio Pérez,B-PER I-PER
6702,PREUSMJERI Svjetsko prvenstvo u nogometu 2010 - grupa H,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
5775,Spisak općina u Hrvatskoj,B-LOC I-LOC I-LOC I-LOC
2314,Vitantonio Liuzzi je izdana kazna od pet mjesta mrežu za mjenjač promjenu .,B-PER I-PER O O O O O O O O O O O
18395,Rođen je 1954. u Zagrebu .,O O O O B-LOC O
17282,Spisak općina u Hrvatskoj,B-LOC I-LOC I-LOC I-LOC
1654,Iranski par zove se Shereen i Farhad .,B-LOC O O O O O O O
13566,Crna Gora se odvojila od Srbije i Crne Gore,B-LOC I-LOC O O O B-ORG I-ORG I-ORG I-ORG
6772,Stanje se pogoršalo i uz rijeku Spreču .,O O O O O O B-LOC O
17470,"75329 - Miričina , BH Pošta",O O B-LOC O O O
18420,Fernando Alonso,B-PER I-PER
11124,Nikada se nije ženio i naslijedio ga je polubrat Edmund I .,O O O O O O O O O B-PER I-PER O
13613,U 2001. pripojeno naselju Grižane-Belgrad .,O O O O B-LOC O
11110,Leonardo Bonucci,B-PER I-PER
13909,Adrian Sutil,B-PER I-PER
14832,Preusmjeri Smallville ( sezona 2 ),O B-ORG I-ORG I-ORG I-ORG I-ORG
12056,"Pierre de Coubertin , Pädagoge , Historiker i Sportfunktionär",B-PER I-PER I-PER O O O O O O
15101,Lech Poznań,B-ORG I-ORG
6700,Glavni grad pokrajine je Suhumi .,O O O O B-LOC O
511,Spisak općina u Hrvatskoj,B-LOC I-LOC I-LOC I-LOC
18432,Glasine nisu tačne… - Mark Shuttleworth,O O O O B-PER I-PER
12859,PREUSMJERI Nogometna reprezentacija Italije,O B-ORG I-ORG I-ORG
17754,Felipe Massa,B-PER I-PER
872,PREUSMJERI Rukometna reprezentacija Španije,O B-LOC I-LOC I-LOC
6506,Valencia CF,B-ORG I-ORG
14507,Najveći uspjeh im je polufinale 2002 .,O O O O O B-ORG O
4826,Vladimir Kramnik ( 5 ),B-PER I-PER O O O
4841,"Osnovnu školu završava u rodnom mjestu , nižu gimnaziju u Bihaću , a učiteljsku školu pohađa u Banjoj Luci i Sarajevu , te je završava u Karlovcu .",O O O O O O O O O O B-LOC O O O O O O B-LOC I-LOC O B-LOC O O O O O B-LOC O
16676,"godine u Stocu , gdje je završio osnovnu školu i gimnaziju .",O O B-LOC O O O O O O O O O
2075,Preusmjeri Brzo klizanje na Zimskim olimpijskim igrama 2014 - 5000 m ( žene ),O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
4685,Norveška ( 6 ),B-ORG O O O
13451,"PREUSMJERI Baldovin , kralj Belgijanaca",O B-PER I-PER I-PER I-PER
14728,Hong Kong,B-LOC I-LOC
3297,Nakon smrti naslijedio ga je njegov pra-nećak i usvojeni unuk Kaligula .,O O O O O O O O O O B-PER O
1202,PREUSMJERI Historijski dokumenti napisani u Starom gradu Visokom,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
8186,priznala i službena Moskva .,O O O B-LOC O
4280,"Teobaldov drugi brat bio je Stjepan , kralj Engleske .",O O O O O B-PER I-PER I-PER I-PER O
5924,"Nakon dugogodišnje sovjetske okupacije , ponovno joj uspijeva povratiti državnu suverenost 1990. godine .",O O B-LOC I-LOC O O O O O O O O O O
15537,Na lijevoj obali Dunava nalazio se mostobran oko koga je bio rov ispunjen vodom .,O O O B-LOC O O O O O O O O O O O
14957,"3 - ( 1992 , 1996 , 2000 .",O O O B-ORG O B-ORG O B-ORG O
14279,"Štitnjak , naselje grada Požege , Požeško-slavonska županija",B-LOC O O O B-LOC O B-LOC I-LOC
18447,Single Ladies ( Put a Ring on It ) “,B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
8258,Boston Celtics Š,B-ORG I-ORG O
13793,je bosanskohercegovački slikar .,O B-LOC O O
13769,Formalni automat je osnovica leksičkog analizatora .,B-PER I-PER O O O O O
5649,PREUSMJERI NBA 1983 / 1984 .,O B-ORG I-ORG I-ORG I-ORG I-ORG
14427,"Carmelo Anthony , Denver Nuggets",B-PER I-PER O B-ORG I-ORG
14812,"Bio je u sastavu reprezentacije Jugoslavije na SP-u 1990 . u Italiji , ali nije igrao ni na jednoj utakmici .",O O O O B-ORG I-ORG O B-ORG I-ORG I-ORG O B-LOC O O O O O O O O O
10017,Dobrica Ćosić - Vreme vlasti,B-PER I-PER O O O
1078,Gary Becker ( SAD ),B-PER I-PER O B-LOC O
10303,PREUSMJERI Stadion Banja Ilidža,O B-ORG I-ORG I-ORG
4535,"Gornji Daruvar , naselje grada Daruvara , Bjelovarsko-bilogorska županija",B-LOC I-LOC O O O B-LOC O B-LOC I-LOC
16356,Rudi Čajavec ( 1911-42 .,B-PER I-PER O O O
6456,Preusmjeri Narodno pozorište Sarajevo,O B-ORG I-ORG I-ORG
15644,"Kozji Vrh ( Čabar ) , naselje grada Čabra , Primorsko-goranska županija",B-LOC I-LOC I-LOC I-LOC I-LOC O O O B-LOC O B-LOC I-LOC
5300,"Na prijestolju ga je naslijedio 27-godišnji unuk , Karlo XVI Gustav .",O O O O O O O O B-PER I-PER I-PER O
15767,Valtteri Bottas,B-PER I-PER
9523,preusmjeri Copa América 1991 .,O B-ORG I-ORG I-ORG I-ORG
2822,"Graniči se sa Albanijom na sjeverozapadu , Makedonijom i Bugarskom na sjeveru i Turskom na sjeveroistoku .",O O O B-LOC O O O B-LOC O B-LOC O O O B-LOC O O O
16052,Romain Grosjean,B-PER I-PER
16315,SDA - 7 zastupnika,B-ORG O O O
145,"Obrovac ( Hrvatska ) , grad u Zadarskoj županiji",B-LOC I-LOC I-LOC I-LOC O O O B-LOC I-LOC
4311,Domaće utakmice igraju na stadionu Portman Road .,O O O O O B-ORG I-ORG O
3234,"Vrbje ( Hrvatska ) , naselje i općina u Brodsko-posavskoj županiji",B-LOC I-LOC I-LOC I-LOC O O O O O B-LOC I-LOC
2798,*Oprosti mi - Mišo Kovač,O O O B-PER I-PER
9849,"Samo dan nakon smrti jedne , dobila je drugu maćehu - Jane Seymour .",O O O O O O O O O O O B-PER I-PER O
10501,Tokio ( Japan ),B-LOC O B-LOC O
7086,"Rakovica ( Hrvatska ) , općina u Karlovačkoj županiji",B-LOC I-LOC I-LOC I-LOC O O O B-LOC I-LOC
2132,Krešimir Kordić ( HŠK Zrinjski ),B-PER I-PER O B-ORG I-ORG O
11914,Preusmjeri Evropsko prvenstvo u košarci 2007 .,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
10050,Boston Celtics,B-ORG I-ORG
18404,Preusmjeri Miš ( hardver ),O B-ORG I-ORG I-ORG I-ORG
6092,Preusmjeri Premijer liga Kazahstana,O B-ORG I-ORG I-ORG
1906,Objavljena knjiga poema Stojanka majka Knežopoljka Skendera Kulenovića,O O O O O O B-PER I-PER
4285,Hemijski spojevi sa trostrukim vezama,B-LOC I-LOC O O O
15468,Nakon podjele Poljske pripao je Ruskom Carstvu .,O O B-LOC O O B-LOC I-LOC O
9031,"preusmjeri Luj II , kralj Zapadne Franačke",O B-PER I-PER I-PER I-PER I-PER I-PER
1110,Preusmjeri Sultani Osmanlijskog carstva,O B-PER I-PER I-PER
14214,Giancarlo Fisichella - no.11,B-PER I-PER O O
17189,Bio je to Dustin Hoffman .,O O O B-PER I-PER O
15287,"Nelson Piquet , Jr .",B-PER I-PER I-PER I-PER I-PER
2981,"godine , naselje je ukinuto i pripojeno naselju Poreč .",O O O O O O O O B-LOC O
6500,Émile Durkheim i njegova škola ( sociologizam ),B-PER I-PER O O O O O O
687,Jenson Button,B-PER I-PER
9991,"Sjeveru - Rusija , Istočna Evropa",O O B-LOC O B-LOC I-LOC
17867,"Arnold Red Auerbach , trener",B-PER I-PER I-PER O O
4791,Strasbourg ( Straßburg ),B-LOC O O O
9782,Preusmjeri Vaterpolo na Olimpijskim igrama 1908 .,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
17842,Započinje prijateljstvo s Walterom Benjaminom .,O O O B-PER I-PER O
1,Preusmjeri Vaterpolo na Olimpijskim igrama 1924 .,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
2783,preusmjeri Wigan Athletic FC,O B-ORG I-ORG I-ORG
12668,Hasan Brkić ( 1913-65 .,B-PER I-PER O O O
11618,FC Barcelona ( pobjednik u grupi F ),B-ORG I-ORG O O O O O O
10153,"U 1857. , 1869. i 1921. dio podataka sadržan je u naselju Fažana ( općina Fažana ) .",O O O O O O O O O O O O B-LOC O O B-LOC O O
310,Na Evropskom prvenstvu 1996 .,O B-ORG I-ORG I-ORG O
12578,Do 1991. za pripojeni dio podaci su sadržani u naselju Dabar ( grad Otočac ) .,O O O O O O O O O O B-LOC O O B-LOC O O
3427,PREUSMJERI Plymouth ( Montserrat ),O B-LOC I-LOC I-LOC I-LOC
6939,Simfonija br. 5 ( Beethoven ),B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
14431,konvergne linije ; pogledaj Perspektiva ( grafički ) .,O O O O B-ORG I-ORG I-ORG I-ORG O
11329,"Trenutno nastupa u League One , trećem rangu engleskog nogometa .",O O O B-ORG I-ORG O O O B-ORG I-ORG O
11789,PREUSMJERI Juan Martín del Potro,O B-PER I-PER I-PER I-PER
3226,Na svjetskom prvenstvu 1986 .,O B-ORG I-ORG B-ORG O
13074,Hrvatska demokratska zajednica Bosne i Hercegovine,B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
823,U njemu se 1904. godine vjenčao Petar Kočić .,O O O O O O B-PER I-PER O
5827,Pierre-Simon Laplace ( 1749–1827 ),B-PER I-PER O O O
4034,"Rattus sordidus ) – Australija , Indonezija i Papua Nova Gvineja",O O O O B-LOC O B-LOC O B-LOC I-LOC I-LOC
16724,Henri Poincaré ( 1854–1912 ),B-PER I-PER O O O
10435,Connecticut,B-LOC
12401,Iste godine formirana je Football League Second Division .,O O O O B-ORG I-ORG I-ORG I-ORG O
10907,"Tokom njegove vladavine , hiljade kolonista je stiglo iz Svetog rimskog carstva , Poljske i drugih susjednih regija kako bi se naselili na napuštenim imanjima .",O O O O O O O O O B-ORG I-ORG I-ORG O B-LOC O O O O O O O O O O O O
5283,Robert De Niro kao Dragna,B-PER I-PER I-PER O O
16646,Felipe Massa,B-PER I-PER
17534,*Adio i piši mi - Jasna Zlokić,O O O O O B-PER I-PER
17618,Snimak cijelog meča na YouTubeu,O O O O B-ORG
9647,PREUSMJERI Prva nogometna liga Jugoslavije 1970 / 1971 .,O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
18317,PSV Eindhoven,B-ORG I-ORG
9961,Bio je to jedini s liste Fischerovih zahtjeva ( ukupno ih je bilo 179 ) koji je FIDE odbila .,O O O O O O O O O O O O O O O O O B-ORG O O
12006,"Krajem četrdesetih godina , Claude E. Shannon je radio na pojmu informacije i njenog sadržaja .",O O O O B-PER I-PER I-PER O O O O O O O O O
5724,"Donji Miklouš , naselje grada Čazme , Bjelovarsko-bilogorska županija",B-LOC I-LOC O O O B-LOC O B-LOC I-LOC
7138,"Ova izdanja nisu bila izdavata od strane TOKYOPOP-a u Sjevernoj Americi I Evropi , ali je bilo izdato u Australiji .",O O O O O O O O O B-LOC I-LOC O B-LOC O O O O O O B-LOC O
5970,PREUSMJERI Svjetsko prvenstvo u nogometu 1938 .,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
3709,Demokratska stranka ( SAD ),B-ORG I-ORG I-ORG I-ORG I-ORG
9570,Valencia CF,B-ORG I-ORG
4646,"Tokom vladavine kralja Davida , kovčeg je uklonjen od Kirjat-jearima .",O O B-PER I-PER O O O O O O O
15715,Giancarlo Fisichella no.6,B-PER I-PER O
18611,"U 1880. , 1890. , 1921. i 1931. podaci su sadržani u naselju Kneževi Vinogradi .",O O O O O O O O O O O O O B-LOC I-LOC O
3148,Marin Čilić,B-PER I-PER
15345,Plutarh u svom djelu Eroticos govori da ih je bilo toliko mnogo da se ne bi mogli nabrojati .,B-PER O O O O O O O O O O O O O O O O O O
12943,PREUSMJERI Spisak košarkaša NBA : P-Q,O B-LOC I-LOC I-LOC I-LOC I-LOC
16821,A u Football League se pridružio 1892. godine .,O O B-ORG I-ORG O O O O O
10159,"U prijevodu Sanje Tamburasev , djelo je u 261 stranici štampano u izdanju Globusa u Zagrebu .",O O O O O O O O O O O O O O O B-LOC O
16451,Žalioci su se pred Evropskim sudom za ljudska prava pozvali na kršenje čl .,O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O
14633,Građanska demokratska stranka Bosne i Hercegovine,B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
11419,I Am ... Yours. An Intimate Performance at Wynn Las Vegas,B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
6724,"Utakmica u finalu protiv Argentine donijela je odmah na početku utakmice , tačnije u četvrtoj minuti utakmice prednost Brazilu .",O O O O B-ORG O O O O O O O O O O O O O B-LOC O
11912,"Henrik III , kralj Engleske",B-PER I-PER I-PER I-PER I-PER
14566,Na općim izborima 2010 .,O B-ORG I-ORG I-ORG O
33,"S porodicom živi u San Antoniju , Texas .",O O O O B-LOC I-LOC O B-LOC O
729,22px]] Trinidad i Tobago,O B-ORG I-ORG I-ORG
14105,"godine Ličani ) je naseljeno mjesto u sastavu općine Koška , Osječko-baranjska županija , Republika Hrvatska .",O O O O O O O O O B-LOC O B-LOC I-LOC O B-LOC I-LOC O
1321,"Jelinek , Elfriede",I-PER I-PER I-PER
15922,Gustoća naseljenosti u Omišu je 56 stanovnika / km2 .,O O O B-LOC O O O O O O
15454,PREUSMJERI Porte d'Orléans ( Metro Pariz ),O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
5484,godine u izdanju diskografske kuće Croatia Records .,O O O O O B-ORG I-ORG O
7570,Mark Webber,B-PER I-PER
2177,Natalie Portman - glumica,B-PER I-PER O O
4998,Preusmjeri Stari grad Visoki,O B-ORG I-ORG I-ORG
3605,Jenson Button,B-PER I-PER
14357,Preusmjeri Velika piramida u Gizi,O B-ORG I-ORG I-ORG I-ORG
18671,"Sljedeću zlatnu medalju Argentinci osvajaju nakon četiri godine , opet kao organizatori turnira .",O O O B-LOC O O O O O O O O O O
12503,Adrian Sutil,B-PER I-PER
13751,U Crnoj Gori je zaradio i prvi honorar od svirke i pjevanja .,O B-LOC I-LOC O O O O O O O O O O
12204,:3 Zamijenuli Sovjetski savez .,O O B-ORG I-ORG O
9388,Gustoća naseljenosti u Klani je 21 stanovnika / km2 .,O O O B-LOC O O O O O O
10203,Roger Federer,B-PER I-PER
9132,Danska sveukupni pobjednik rezultatom 4–1 .,B-ORG O O O O O
12039,"Međutim , zbog domaćinstva Svjetskog prvenstva 2014 .",O O O O B-ORG I-ORG I-ORG O
3024,Sébastien Buemi,B-PER I-PER
17909,Serija A,B-ORG I-ORG
16471,"Grubišno Polje , grad u Bjelovarsko-bilogorskoj županiji",B-LOC I-LOC O O O B-LOC I-LOC
10552,Nikola Pašić ( 1921.-1924 .,B-PER I-PER O O O
14895,"U 1921. i 1931. podaci su sadržani u naselju Kaštel , a u 1981. i 1991. u naselju Kaldanija .",O O O O O O O O O B-LOC O O O O O O O O B-LOC O
6889,"Pred sam kraj svoga života otac mu je ugovorio vjenčanje s Eleonorom , vojvotkinjom Akvitanije , koja je bila dvije godine mlađa od njega .",O O O O O O O O O O O B-PER I-PER I-PER I-PER O O O O O O O O O O
5823,"Preusmjeri Charlotte , velika vojvotkinja Luksemburga",O B-PER I-PER I-PER I-PER I-PER
1659,"Na sjeveru graniči sa Sirijom , sa Irakom na sjevero-istoku , Saudijskom Arabijom na jugu i na istoku , sa Izraelom i palestinskim teritorijama na zapadu .",O O O O B-LOC O O B-LOC O O O B-LOC I-LOC O O O O O O O B-LOC O B-ORG I-ORG O O O
5870,Rafael Nadal,B-PER I-PER
17849,Udaljena je 90 sg od Sunca .,O O O B-ORG O B-LOC O
10468,Lewis Hamilton,B-PER I-PER
8944,Argentina se također kvalificirala u osminufinala kao trećeplasirana ekipa .,B-ORG O O O O O O O O O
3915,Još u najstarija vremena postojale su veze između Kine i Evrope .,O O O O O O O O B-LOC O B-LOC O
7749,Jenson Button,B-PER I-PER
4616,Atlético Madrid,B-ORG I-ORG
7461,PREUSMJERI Leeds United FC,O B-ORG I-ORG I-ORG
15201,Nico Hülkenberg,B-PER I-PER
18313,Njemačka,B-LOC
12937,"Izgradnja stadiona Camp Nou završena je 1957. godine , a značila je da klub ima malo novaca koje može potrošiti na nove igrače .",O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O
9546,"Na izborima za članove Narodne skupštine RS , birano je 83 zastupnika , sa trajanjem mandata 4 godine .",O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O
16747,To je vrijednost Riemannove zeta funkcije za,O O O B-ORG I-ORG I-ORG O
14411,3 Južna Australija,O B-LOC I-LOC
4351,godine kad je dobio doktorat na Arhitektonskoj školi u Kijevu .,O O O O O O O O O B-LOC O
14029,Za Šveđane se kaže da su potomci Vikinga .,O O O O O O O B-ORG O
2250,PREUSMJERI Michel-Ange - Molitor ( Metro Pariz ),O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
11810,PREUSMJERI Stadion Olimpico,O B-ORG I-ORG
11892,"PREUSMJERI Rudolf II , car Svetog rimskog carstva",O B-PER I-PER I-PER I-PER I-PER I-PER I-PER
4218,Njega je naslijedio njegov nećak Karlo .,O O O O O B-PER O
3189,Pripadala je Hrvoju Vukčiću Hrvatiniću .,O O B-PER I-PER I-PER O
9306,Gustoća naseljenosti u Virovitici je 119 stanovnika / km2 .,O O O B-LOC O O O O O O
14919,Preusmjeri Nogometna reprezentacija Hondurasa,O B-ORG I-ORG I-ORG
15833,Otuda mnogi odlaze i u Sibinj kod Slavonskog Broda .,O O O O O B-LOC O B-LOC I-LOC O
15036,"Rim , 18 .",B-LOC O O O
10436,Uz Rijeku se ističe regionalno središte Pula .,O O O O O O B-LOC O
15411,Preusmjeri Zakon idealnog plina,O B-ORG I-ORG I-ORG
5292,Preusmjeri Antoni van Leeuwenhoek,O B-PER I-PER I-PER
14435,Ivan Šubašić ( 1944.-45 .,B-PER I-PER O O O
13175,godine sa album I Am ... Sasha Fierce .,O O O B-ORG I-ORG I-ORG I-ORG I-ORG O
9144,Argentina,B-LOC
10623,Valtteri Bottas,B-PER I-PER
10114,PREUSMJERI Anđeo tame ( serija ),O B-ORG I-ORG I-ORG I-ORG I-ORG
16228,Brazilci,B-LOC
5380,New Jersey,B-LOC I-LOC
17289,PREUSMJERI Zaliv svetog Lovre,O B-LOC I-LOC I-LOC
15323,"Međutim , njena porodica se preselila u libansku prijestolnicu Bejrut .",O O O O O O O O O B-LOC O
8229,Rutger Hauer je djelimično improvizirao svoj završni govor .,B-PER I-PER O O O O O O O
3146,Spisak općina u Hrvatskoj,B-LOC I-LOC I-LOC I-LOC
4028,Uz pomoć gitariste Pink Floyd-a David Gilmour-a njegov nastup na ovom koncertu je jedan od najuspješnijih .,O O O B-ORG I-ORG B-PER I-PER O O O O O O O O O O
15151,Sebastian Vettel,B-PER I-PER
8316,"je iznosila 1,85 miliona tona ( procjena FAO ) .",O O O O O O O B-ORG O O
12032,"Brigitte Bardot , glumica",B-PER I-PER O O
9872,Felipe Massa,B-PER I-PER
5430,Od ovog područja formirana je općina Domaljevac-Šamac .,O O O O O O B-LOC O
17638,Bayer 04 Leverkusen,B-ORG I-ORG I-ORG
8066,PREUSMJERI Nogometna reprezentacija Bosne i Hercegovine U-19,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
18262,Preusmjeri Antoni van Leeuwenhoek,O B-PER I-PER I-PER
5366,Smješten je u središnjem dijelu Dinarida .,O O O O O B-LOC O
5919,godine James Prescott Joule u seriji eksperimenata otkrio je ( nezavisno ) mehanički ekvivalent .,O B-PER I-PER I-PER O O O O O O O O O O O
14193,"Jozo Križanović , 7 .",B-PER I-PER O O O
14708,Gustoća naseljenosti u Vrpolju je 58 stanovnika / km2 .,O O O B-LOC O O O O O O
7135,Cilj je bio proboj do Rima .,O O O O O B-LOC O
8827,"PREUSMJERI Filip II , vojvoda Orléansa",O B-PER I-PER I-PER I-PER I-PER
344,Alexandre Dumas sr .,B-PER I-PER I-PER I-PER
13483,Single Ladies ( Put a Ring on It ) “,B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
12673,PREUSMJERI NBA 1989 / 1990 .,O B-ORG I-ORG I-ORG I-ORG I-ORG
3720,"godine u izdanju diskografske kuće Jugoton , Zagreb .",O O O O O B-ORG O B-LOC O
13694,"32 tima su podijeljeni u četiri grupe na osnovu koefecijenata , gdje je aktuelni prvak Real Madrid automatski uvršten u prvu jakosnu grupu..",O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O
13669,"Chicago Bulls ( 1987–1998 , 2003–2004 ) Houston Rockets ( 1998–1999 ) Portland Trail Blazers ( 1999–2003 )",B-ORG I-ORG O O O O O B-ORG I-ORG O O O B-ORG I-ORG I-ORG O O O
12986,Fernando Alonso,B-PER I-PER
5697,"Polubrat Keʻeaumokua , Alapai , uzurpirao je tron .",O O O B-PER O O O O O
56,Jugoslavija se kvalificirala na Evropsko prvenstvo sveukupnim rezultatom 3 – 1 .,B-ORG O O O B-ORG I-ORG O O O O O O
11469,godine seli u Moskvu gdje postaje član administracije predsjednika Borisa Jeljcina .,O O O B-LOC O O O O O B-PER I-PER O
910,"Crnjelovo Donje , Bijeljina",B-LOC I-LOC O B-LOC
14376,PREUSMJERI Princ sa Bel Aira,O B-ORG I-ORG I-ORG I-ORG
4157,Córdoba i Real Sociedad kao trinaestoplasirana odnosno četrnaestoplasirana ekipa igrali su doigravanje sa trećom i četvrtom ekipom druge lige .,B-ORG O B-ORG I-ORG O O O O O O O O O O O O O B-ORG I-ORG O
11882,Franck Montagny vozač za testiranje,B-PER I-PER O O O
4225,Lewis Hamilton,B-PER I-PER
8218,Od 1910. do 1931. podaci su sadržani u naselju Poznanovec .,O O O O O O O O O B-LOC O
18014,Najveći rival kluba je Heart .,O O O O B-ORG O
9184,Bruno Senna - no.19,B-PER I-PER O O
14169,"Jan Železný , Češka",B-PER I-PER O B-LOC
1434,Naredne sezone uzima učešće u Football League Second Division .,O O O O O B-ORG I-ORG I-ORG I-ORG O
3430,bio je njemački književnik .,O O B-LOC O O
820,"Germanwings ( Berlin , Dortmund , Hamburg , Köln , Stuttgart )",B-ORG O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
11404,PREUSMJERI Rukometna reprezentacija Kipra,O B-ORG I-ORG I-ORG
7403,Philadelphia 76ers ( 7 ),B-ORG I-ORG O O O
1040,Andalién ( rijeka ),B-LOC I-LOC I-LOC I-LOC
13601,Johann Wolfgang von Goethe,B-PER I-PER I-PER I-PER
8749,Od magistralnog Sarajevo - Sokolac udaljena je 1 km .,O O B-LOC O B-LOC O O O O O
10558,Drugo mjesto je osvojio Maroko a treće Nigerija .,O O O O B-ORG O O B-ORG O
13854,Lewis Hamilton,B-PER I-PER
8658,PREUSMJERI Osnovne SI jedinice,O B-ORG I-ORG I-ORG
5903,14 ekipe iz Sjeverne i Srednje Amerike,O O O B-ORG I-ORG I-ORG I-ORG
11019,"Bijeljina - 89,9 MHz",B-LOC O O O
3322,PREUSMJERI Košarkaška Kuća slavnih,O B-ORG I-ORG I-ORG
1405,PREUSMJERI Svjetsko prvenstvo u nogometu 1950 .,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
11118,PREUSMJERI Liverpool FC - sezona 2012 / 2013 .,O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
1840,"Međuvođe , Bosanska Dubica",B-LOC O B-LOC I-LOC
10736,Hamburger SV,B-ORG I-ORG
12785,"Antun Gustav Matoš , „Prosjak”",B-PER I-PER I-PER O O
11905,"Usprkos tome vodstvo Crvene armije je , zbog hroničnog nedostatka tehnike , ipak odlučilo zadržati tridesetpetice u svojim novoformiranim mehaniziranim korpusima .",O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O
15366,Graniči sa Sjevernom teritorijom i Južnom Australijom .,O O B-LOC I-LOC O B-LOC I-LOC O
10247,"PREUSMJERI Elizabeta I , kraljica Engleske",O B-PER I-PER I-PER I-PER I-PER
11149,Sveti Petar i Mikelon,B-LOC I-LOC I-LOC I-LOC
8156,"Preteča TDR-a bio je pogon za opskrbu oficira austrougarske vojske cigarama , osnovan 1872. godine .",O O O O O O O O B-LOC O O O O O O O
5482,Blizu je Neuma i Dubrovnika .,O O B-LOC O B-LOC O
10742,Valtteri Bottas,B-PER I-PER
15542,Takmiči se u Prvoj ligi Poljske .,O O O B-ORG I-ORG I-ORG O
16801,Lewis Hamilton,B-PER I-PER
18644,"Papua Nova Gvineja , Indonezija",B-LOC I-LOC I-LOC O B-LOC
14577,boravio je u Kaliforniji .,O O O B-LOC O
3543,Bio je posljednji apsolutni vladar Franačke države .,O O O O O B-LOC I-LOC O
2974,"Kao profesor gostovao je na Univerzitetu Džemal Bijedić u Mostaru te u Würzburgu , Grazu , Oslu i Torinu .",O O O O O B-ORG I-ORG I-ORG O B-LOC O O B-LOC O B-LOC O B-LOC O B-LOC O
15619,Ahilej se miri s Agamemnonom te se vraća u bitku .,B-PER O O O B-PER O O O O O O
155,Spisak općina u Hrvatskoj,B-LOC I-LOC I-LOC I-LOC
2451,=== Najviše nastupa u Süper Ligi ===,O O O O B-ORG I-ORG O
17785,Sebastian Vettel,B-PER I-PER
