index,sentence,ner
273,"Planckov čas je čas , ki je potreben , da svetloba prepotuje eno Planckovo dolžino .",B-MISC I-MISC O O O O O O O O O O O B-MISC I-MISC O
1037,"V naravi povprečno živi okoli 20 let , medtem ko v ujetništvu lahko tudi 30 .",O O O O O O O O O O O O O O O O
40,Leta 1923 je z asistentom Erichom Hücklom predlagal izboljšavo teorije Svanteja Arrheniusa o električni prevodnosti v elektrolitskih raztopinah .,O O O O O B-PER I-PER O O O B-PER I-PER O O O O O O O
1320,"Samostan so poimenovali Eyke ( hrast ) po hrastih , ki so rasli tam .",O O O B-LOC O O O O O O O O O O O
1598,"Voda je bila takrat dovolj globoka , da so lahko po njej plule večje ladje .",O O O O O O O O O O O O O O O O
1771,Ta glotalna zapora ni nikoli zapisana na začetku besede .,O O O O O O O O O O
1918,"Pri odraslih vročina na splošno ni prisotna , je pa običajna pri mladih in pri otrocih .",O O O O O O O O O O O O O O O O O
892,Zanesljivi zgodovinski viri o bitki so zelo redki .,O O O O O O O O O
1426,"Sen kresne noči je komedija , ki jo je napisal William Shakespeare .",B-MISC I-MISC I-MISC O O O O O O O B-PER I-PER O
737,"Gnezdišče je na pečinah , v drevju in na stavbah .",O O O O O O O O O O O
1651,"Partnerstvo za mir je Natov program , katerega namen je ustvariti zaupanje med Natom in drugimi državami v Evropi in v bivši Sovjetski zvezi .",O O O O B-ORG O O O O O O O O B-ORG O O O O B-LOC O O O B-LOC I-LOC O
1044,"Kraljica Viktorija in princ Albert sta bila odločena , da si bo njun najstarejši sin pridobil izobrazbo , ki ga bo pripravila na vlogo idealnega ustavnega monarha .",O B-PER O O B-PER O O O O O O O O O O O O O O O O O O O O O O O
427,"Pljučnica , za katero se domneva , da jo povzročajo bakterije , se zdravi z antibiotiki .",O O O O O O O O O O O O O O O O O
65,Prvotni cilj je bil določitev standarda XML za izmenjavo informacij o blagovnih znamkah .,O O O O O O B-MISC O O O O O O O
1982,Pridobitev katere izmed teh nagrad velja za veliko čast .,O O O O O O O O O O
1236,"Vzrok za navaden prehlad so sicer odkrili šele v petdesetih letih , vendar človeštvo bolezen pozna že iz pradavnine .",O O O O O O O O O O O O O O O O O O O O
573,Ta pojav je Einstein označil kot » pošastno delovanje na daljavo « .,O O O B-PER O O O O O O O O O
1974,"Whorf je bil po poklicu kemijski inženir , a se je že mlad začel ukvarjati z jezikoslovjem .",B-PER O O O O O O O O O O O O O O O O O
1994,So zelo inteligentni in se hitro učijo .,O O O O O O O O
48,Končno je bil odpuščen iz državne službe .,O O O O O O O O
816,"Bernard je nato odšel v Nemčijo , kjer so pričevanja o številnih čudežih , ki so se dogajali skoraj na vsakem njegovem koraku , nedvomno pripomogla k uspehu njegovega poslanstva .",B-PER O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O
1809,Pogon je na sprednjih kolesih .,O O O O O O
1123,Nekateri morski psi v svojem življenju izgubijo 30.000 zob ali več .,O O O O O O O O O O O O
1465,"Hubblov vesoljski teleskop zaradi varnostnih postopkov , ki mu preprečujejo , da bi se usmeril preblizu Soncu , Merkurja sploh ne more opazovati .",B-MISC I-MISC I-MISC O O O O O O O O O O O O O B-LOC O B-LOC O O O O O
1345,Podjetje deluje v več kot 170 državah sveta .,O O O O O O O O O
1670,"Njegov sin Tit je ostal v Judeji , da zatre judovski upor .",O O B-PER O O O B-LOC O O O O O O
1180,Specifikacijo SMILES lahko večina urejevalnikov molekul pretvori nazaj v dvodimenzionalno risbo ali trodimenzionalen model molekule .,O O O O O O O O O O O O O O O O
767,Leta 1988 so Nobelovo nagrado za mir prejele tudi Mirovne sile Združenih Narodov .,O O O B-MISC I-MISC I-MISC I-MISC O O B-ORG I-ORG I-ORG I-ORG O
31,Državna valuta je avstralski dolar .,O O O O O O
457,Snov vsebuje žive bakterije in torej lahko povzroči vnetje .,O O O O O O O O O O
191,"Kadar se uporablja kot tak , pomeni , da nobena stran ne pridobi niti ne izgubi ozemlja ter ekonomskih in političnih pravic .",O O O O O O O O O O O O O O O O O O O O O O O
1107,"Tverska kneževina , nekoč pokrajina gozdov in močvirij , je kmalu postala ena izmed najbogatejših in najbolj naseljenih ruskih držav .",B-LOC I-LOC O O O O O O O O O O O O O O O O O O O
511,"Prva ženska , ki je osvojila vrh , je bila Marie Paradis leta 1808 .",O O O O O O O O O O B-PER I-PER O O O
891,Glasovanje poteka v dveh krogih .,O O O O O O
4,"Vrhunec je bila slovesnost podelitve Pokala devetih vrednot , ki ga je osvojil nogometni klub Barcelona .",O O O O O B-MISC I-MISC I-MISC O O O O O O O B-ORG O
1108,Tiberij se je očitno bal za varnost svoje žene in otrok .,B-PER O O O O O O O O O O O
782,"Skupaj s pomočjo , ki jo zagotavljajo posamezne države članice , je EU največja donatorka pomoči .",O O O O O O O O O O O O B-ORG O O O O
1890,Od moskovskega Kremlja ga ločuje Rdeči trg .,O O B-LOC O O B-LOC I-LOC O
804,O izvoru imena je več teorij .,O O O O O O O
1738,Na poti ven jih opazuje neznanec .,O O O O O O O
1845,Kmalu zatem je začel objavljati svojo glasbo na YouTubu in SoundCloudu .,O O O O O O O O B-MISC O B-MISC O
216,"Francoski križarji so se sestali v Étampesu , da se dogovorijo za itinerar pohoda .",O O O O O O B-LOC O O O O O O O O
1414,Dokončni odgovor na ta vprašanja bodo lahko podala le nadaljnja arheološka odkritja .,O O O O O O O O O O O O O
1357,"Pozneje , v 60. letih prejšnjega stoletja , je odkrito nasprotoval vietnamski vojni .",O O O O O O O O O O O O O O
1679,V zadnjih letih življenja si je zdravje uničil z zlorabo alkohola .,O O O O O O O O O O O O
1860,"Kronični bronhitis je definiran kot produktiven kašelj , ki traja več kot tri mesece na leto vsaj dve leti .",O O O O O O O O O O O O O O O O O O O O
41,"V Ameriki in v naši državi je jedrsko orožje – grozovito orožje , ki lahko v trenutku ubije milijone ljudi .",O B-LOC O O O O O O O O O O O O O O O O O O O
920,Med strokovnjaki na področju je bil znan po vsej Evropi po svojih mnogih izumih in tehnoloških inovacijah .,O O O O O O O O O B-LOC O O O O O O O O
1572,"Telesni pregled včasih razkrije nizek krvni tlak , visok srčni utrip ali nizko nasičenost s kisikom .",O O O O O O O O O O O O O O O O O
340,"Da bi uresničil svoj načrt , je Woodard odpotoval do nekdanje vegetarijansko - feministične utopije in se tam srečal z njenim občinskim vodstvom .",O O O O O O O B-PER O O O O O O O O O O O O O O O O
1987,"Vojska iz Provanse , ki jo je vodil Alfons Toulouški , je s prečkanjem morja počakala do avgusta .",O O B-LOC O O O O O B-PER I-PER O O O O O O O O O
1460,V tej populaciji to predstavlja približno 5 % sprejemov v bolnišnice .,O O O O O O O O O O O O
428,"Otis Elevator Company je največje podjetje na svetu na področju sistemov vertikalnega transporta , predvsem dvigal in tekočih stopnic .",B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O
1420,"Če bo nasledila prestol , kot je pričakovano , bo postala prva belgijska kraljica regentka .",O O O O O O O O O O O O O O O O
1,"Za krupom zboli približno 15 % otrok , običajno v starosti od 6 mesecev do 5 – 6 let .",O O O O O O O O O O O O O O O O O O O O
266,"Stadion , na katerem sta potekali otvoritvena in zaključna slovesnost , je bil glavno prizorišče Azijskih iger 1990 .",O O O O O O O O O O O O O O O B-MISC I-MISC I-MISC O
790,"Od svojega nastanka je letalo A330 Airbusu omogočilo , da poveča svoj tržni delež na področju širokotrupnih letal .",O O O O O B-MISC B-ORG O O O O O O O O O O O O
142,"Diseases Database je prosto dostopna spletna stran , ki nudi informacije o povezavi med zdravstvenim stanjem , simptomi in zdravili .",B-MISC I-MISC O O O O O O O O O O O O O O O O O O O
476,"V operativnih programih so opisana področja dejavnosti , ki bodo financirana , in sicer so lahko geografska ali tematska .",O O O O O O O O O O O O O O O O O O O O
1007,Zaloga zlahka dostopne neonesnažene vode in dobre higienske navade so pomembne pri zmanjševanju pogostnosti okužbe in klinično pomembnega gastroenteritisa .,O O O O O O O O O O O O O O O O O O O O
760,Pljuča se hitro napolnijo s tekočino in otrdijo .,O O O O O O O O O
969,"V tirnici Atlasa so odkrili šibek obroč , ki je dobil začasno oznako R / 2004 S 1 .",O O B-LOC O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC O
2007,Takšne nevihte lahko trajajo nekaj ur ali pa stoletja dolgo .,O O O O O O O O O O O
213,Takrat je ruska pravoslavna cerkev za misijonarsko delo v Severni Ameriki porabila 100.000 $ letno .,O O O O O O O O O B-LOC I-LOC O O O O O
1378,Danski zaseg trdnjav Christiansborg and Carlsborg je zaključil priključitev naselij švedske zlate obale .,O O O B-LOC O B-LOC O O O O O O O O
1197,Ta standard so poimenovali MIDI ( Digitalni vmesnik za glasbene inštrumente ) .,O O O O B-MISC O B-MISC I-MISC I-MISC I-MISC I-MISC O O
546,"Zadnji kralj , ki so ga kronali tukaj , je bil Ferdinand I. leta 1531 .",O O O O O O O O O O O B-PER I-PER O O O
406,"Njegov naslednik Rathis je vojvodini Benevento in Spoleto razglasil za tuji državi , kamor je bilo prepovedano potovati brez kraljevega dovoljenja .",O O B-PER O O B-LOC O B-LOC O O O O O O O O O O O O O O
1105,Evropska Unija je bila ustanovljena leta 1992 z maastrichtsko pogodbo .,B-ORG I-ORG O O O O O O O O O
447,Ob napredovanju bolezni lahko pride do okužbe kosti .,O O O O O O O O O
686,Pripada rodu Hepacivirus iz družine Flaviviridae .,O O O O O O O
1703,V Švici je v okviru zvezne države 26 neodvisnih kantonov .,O B-LOC O O O O O O O O O
798,"Menijo , da je bila dokončana leta 731 , ko je imel Beda približno 59 let .",O O O O O O O O O O O O B-PER O O O O
1310,André - Marie Ampère je Ørstedov eksperiment kmalu ponovil in ga matematično formuliral .,B-PER I-PER I-PER I-PER O B-MISC I-MISC O O O O O O O
1283,Procesor 603 je znan po nizki ceni in nizki porabi energije .,B-MISC I-MISC O O O O O O O O O O
19,"V Grčiji se je dogodka udeležil Theodoras Zagorakis , zmagovalec Evropskega nogometnega prvenstva 2004 , z državno reprezentanco .",O B-LOC O O O O B-PER I-PER O O B-MISC I-MISC I-MISC I-MISC O O O O O
1418,"Geografski informacijski sistem ( GIS ) je sistem za zajemanje , shranjevanje , obdelavo , analizo , upravljanje in prikazovanje prostorskih oziroma geografskih podatkov .",B-MISC I-MISC I-MISC O B-MISC O O O O O O O O O O O O O O O O O O O O
1644,Sončni veter v stiku z Zemljino magnetosfero na primer povzroči Birkelandove tokove in polarni sij .,O O O O O B-LOC O O O O B-MISC I-MISC O O O O
1363,Leta 1987 se je količina pretovorjenega blaga po Donavi povečala na približno 100 milijonov ton .,O O O O O O O O B-LOC O O O O O O O
972,"Med pterozavri so bile največje leteče živali , ki so kdajkoli živele na Zemlji .",O O O O O O O O O O O O O B-LOC O
735,"Premier Winston Churchill oznani , da ima Združeno kraljestvo atomsko bombo .",O B-PER I-PER O O O O B-LOC I-LOC O O O
1412,Tam je odprl svojo delavnico .,O O O O O O
1889,Na sestankih je prisoten tudi visoki predstavnik Unije za zunanje zadeve in varnostno politiko .,O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O
1256,"Človeški virus parainfluence po navadi povzroči vnetje nosne votline , žrela in sapnic .",O O O O O O O O O O O O O O
1065,Obstajajo tudi dokazi o vsaj enem tempeljskem duhovniku .,O O O O O O O O O
1973,"Gustav VI. Adolf je sodeloval pri arheoloških odpravah na Kitajskem , v Grčiji , Koreji in Italiji ter ustanovil švedski inštitut v Rimu .",B-PER I-PER I-PER O O O O O O B-LOC O O B-LOC O B-LOC O B-LOC O O O O O B-LOC O
1204,V Albaniji je Moisiu nadaljeval svojo vojaško kariero na inženirskem oddelku ministrstva za obrambo .,O B-LOC O B-PER O O O O O O O O O O O
135,Trasa KKH sledi eni od mnogih starodavnih poti v trasi Svilne ceste .,O B-LOC O O O O O O O O B-LOC I-LOC O
1892,V začetku je bog ustvaril nebesa in zemljo .,O O O O O O O O O
95,V Moskvi je bil ob podpori Zveze za šport slepih organiziran Turnir enakih možnosti .,O B-LOC O O O O B-ORG I-ORG I-ORG I-ORG O B-MISC I-MISC I-MISC O
1336,"Kljub temu da je bila večina del zaključenih do leta 1860 , se gradnja ni končala še desetletje .",O O O O O O O O O O O O O O O O O O O
360,"Samo njun četrti otrok , Titus , ki se je rodil leta 1641 , je preživel do odraslosti .",O O O O O B-PER O O O O O O O O O O O O O
1565,Tokrat je prvič v nekoga zaljubljena .,O O O O O O O
1017,Hitro letijo in jih je težko ujeti .,O O O O O O O O
929,"Predsednik Bush je izjavil , da je sodelovanje med ZDA in Sovjetsko zvezo v času zalivske vojne med letoma 1990 in 1991 postavilo temelje za partnerstvo pri reševanju dvostranskih in svetovnih problemov .",O B-PER O O O O O O O B-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O
1796,"Še en dirigent , ki je nanj naredil močan vtis , je bil Hans Knappertsbusch .",O O O O O O O O O O O O O B-PER I-PER O
1690,"Pojav je najbolj očiten na Japonskem , do neke mere pa se pojavlja tudi v drugih državah .",O O O O O B-LOC O O O O O O O O O O O O
496,"Sporazum je bil sprejet 16. septembra 1987 , veljati pa je pričel 1. 1. 1989 .",O O O O O O O O O O O O O O O O
650,"Pišete , da ste zaskrbljeni glede tega , ali bo prišlo do jedrske vojne med našima državama .",O O O O O O O O O O O O O O O O O O
1707,Enajst dni po smrti Klemena VIII. je 60 kardinalov vstopilo v konklave .,O O O O B-PER I-PER O O O O O O O
525,Bog obvaruj Salomonove otoke je državna himna Salomonovih otokov .,B-MISC I-MISC I-MISC I-MISC O O O B-LOC I-LOC O
404,Mnoge kulture skozi zgodovino so debelost razumele kot posledico značajske napake .,O O O O O O O O O O O O
772,"Kako bi se pravzaprav sploh mogli , če ima krepost le eno večno merilo ?",O O O O O O O O O O O O O O O
1209,Krištof Kolumb je to uporabil na svojih čezatlantskih potovanjih .,B-PER I-PER O O O O O O O O
275,"Odrasla sta na posestih , ki jih je njun oče Gracijan starejši kupil v Afriki in Britaniji .",O O O O O O O O O O B-PER O O O B-LOC O B-LOC O
1972,"Računalniški virusi se razmnožujejo s pomočjo strojne in programske opreme , ki je že prisotna na računalniku .",O O O O O O O O O O O O O O O O O O
1787,Leta 2008 bo podjetje WestNet zgradilo nakladalno točko za promet z železno rudo .,O O O O B-ORG O O O O O O O O O
480,Ta datum je ustrezal 29. februarju po julijanskem in 11. marcu po gregorijanskem koledarju .,O O O O O O O O O O O O O O O
1041,Njegova smrt je pomenila konec prvega bolgarskega cesarstva .,O O O O O O O O O
1964,"Zaradi gravitacijskih motenj , ki jih takšen pojav povzroči , pa lahko nastane val nastanka zvezd , ki se premika skozi večjo galaksijo .",O O O O O O O O O O O O O O O O O O O O O O O O
1384,"Če se bolezni ne zdravi , lahko tretjina okuženih razvije terciarno bolezen .",O O O O O O O O O O O O O
877,To mu je prineslo njegovo začetno priljubljenost .,O O O O O O O O
1206,"Stopnja obolevnosti z astmo se je od 60. let prejšnjega stoletja do leta 2008 po svetu znatno povečala , v 70. letih pa so bolezen prepoznali kot velik javnozdravstveni problem .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
314,"Cesta je številnim alpinistom in kolesarjem omogočila lažji dostop do številnih visokih gora , ledenikov in jezer na tem območju .",O O O O O O O O O O O O O O O O O O O O O
1857,Cesarska vojska je prispela oktobra in odgnala Vikinge .,O O O O O O O B-PER O
463,"Vizualizacijski katalog ponuja zbirko orodij za vizualizacijo , vizualizacije za usposabljanje in ponovno uporabo za vse stopnje poznavanja podatkovne vizualizacije od začetne do zahtevne .",O O O O O O O O O O O O O O O O O O O O O O O O O
2003,"Požar je uničil streho , bomba pa porušila del severne strani .",O O O O O O O O O O O O
1828,Bakterije iz iste družine povzročajo tudi tuberkulozo in gobavost .,O O O O O O O O O O
1813,Njegovo zgodnje delo je pod vplivom ekspresionizma .,O O O O O O O O
1851,"In vendar rejenosti ne poznata ne grška ne rimska umetnost , verjetno zaradi njunih idealov zmernosti .",O O O O O O O O O O O O O O O O O
1576,"Zdravljenje na tej stopnji zgolj omeji napredovanje bolezni , vendar ima omejen vpliv na okvare , do katerih je že prišlo .",O O O O O O O O O O O O O O O O O O O O O O
271,"Oriana Fallaci je bila italijanska novinarka , pisateljica in politična novinarka .",B-PER I-PER O O O O O O O O O O
71,"Portal odprtih podatkov EU je točka dostopa do javnih podatkov , ki jih objavijo institucije , agencije in drugi organi EU .",B-MISC I-MISC I-MISC I-MISC O O O O O O O O O O O O O O O O B-ORG O
263,Med kristjani je zavist eden izmed sedmih smrtnih grehov .,O O O O O O O O O O
757,"Nekateri geografi menijo , da sta Evropa in Azija enoten kontinent z imenom Evrazija .",O O O O O O B-LOC O B-LOC O O O O B-LOC O
1923,V 16 - letnem obdobju so ITM nad 32 kg / m2 povezali s podvojeno smrtnostjo pri ženskah .,O O O O O O O O O O O O O O O O O O O
332,Le 1800 rokopisov in 30.000 tiskovin iz prvotne knjižnice je preživelo vojno .,O O O O O O O O O O O O O
1470,Druge slike iz poznih 1850-ih in 1860-ih je mogoče razlagati kot predhodnice elementov esteticizma .,O O O O O O O O O O O O O O O
721,Izvršno oblast si delita predsednik in predsednik vlade .,O O O O O O O O O
344,"Za podatkovno zbirko oblike RDF uporablja Virtuoso , ima pa tudi končno točko SPARQL .",O O O O B-MISC O B-MISC O O O O O O B-MISC O
94,Po zaključku foruma so udeleženci sledili tradiciji in se udeležili zaključne tekme Lige prvakov UEFA .,O O O O O O O O O O O O B-MISC I-MISC I-MISC O
1910,"Vsebnost alkohola se giblje od 4,4 % do 5,4 % .",O O O O O O O O O O O
336,"Vsaka komisija ima približno sto članov ( vsak član lahko deluje v dveh komisijah ) , podpira pa jo tajništvo , ki je del uprave .",O O O O O O O O O O O O O O O O O O O O O O O O O O
852,Harry Potter in svetinje smrti je sedma in zadnja knjiga serije Harry Potter pisateljice J. K. Rowling .,B-MISC I-MISC I-MISC I-MISC I-MISC O O O O O O B-MISC I-MISC O B-PER I-PER I-PER O
1353,"Diplomirala je 23. januarja 2006 iz umetnostne zgodovine , etnologije in sodobne zgodovine .",O O O O O O O O O O O O O O
999,"Tri leta pozneje se je Justinijan počutil dovolj močnega , da je napadel Bolgarijo in poskušal ponovno vzpostaviti svojo oblast nad temi ozemlji .",O O O O O B-PER O O O O O O O B-LOC O O O O O O O O O O
272,"Če gre za virusni izvor , bolezen običajno izzveni v enem tednu .",O O O O O O O O O O O O O
1124,"Sumerci so uporabljali sužnje , čeprav niso bili pomemben del gospodarstva .",B-PER O O O O O O O O O O O
320,Francoske kolonijalne oblasti so ga zaprle od leta 1930 do 1936 in nato spet od 1939 do 1944 .,O O O O O O O O O O O O O O O O O O O
1605,"V 15 ‒ 20 % aktivnih primerov se okužba razširi na organe zunaj pljuč , kar vodi do drugih različic tuberkuloze .",O O O O O O O O O O O O O O O O O O O O O O
1021,Prva seja novega parlamenta je potekala 12. maja 1999 .,O O O O O O O O O O
1956,Dobila je začasno oznako S / 2004 S 2 .,O O O O B-MISC I-MISC I-MISC I-MISC I-MISC O
904,"Čeprav so dnevne temperature na površju na splošno zelo visoke , opazovanja kažejo , da je na Merkurju tudi led ( zamrznjena voda ) .",O O O O O O O O O O O O O O O O O B-LOC O O O O O O O
243,"Ekipe , ki sodelujejo na prvenstvu , se določijo z odprtim žrebom .",O O O O O O O O O O O O O
1399,"Čeprav obstaja dokazano več kot 100 različnih kužnih sevov , so za večino primerov odgovorni le nekateri med njimi .",O O O O O O O O O O O O O O O O O O O O
366,"Bolj natančno , politični dejavniki vključujejo področja , kot so davčna politika , delovno pravo , okoljska zakonodaja , trgovinske omejitve , carinske dajatve in politična stabilnost .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1279,"Enako velja , da je povezava most , samo če ni vsebovana v katerem drugem ciklu .",O O O O O O O O O O O O O O O O O
145,"Prevladujoča tema filma je vrnitev Nemčije kot velike moči s Hitlerjem kot vodjo , ki bo narodu prinesel slavo .",O O O O O B-LOC O O O O B-PER O O O O O O O O O
1299,Bolgarska religija je bila monoteistična – verjeli so v boga neba Tangro .,O O O O O O O O O O O B-PER O
941,Najpomembnejši vir svetlobe na Zemlji je Sonce .,O O O O B-LOC O B-LOC O
770,To je eden izmed primarnih virov za raziskovanje nordijske mitologije .,O O O O O O O O O O O
1643,Visokogorske ceste so preostanek leta zaprte .,O O O O O O O
543,"Mednarodni dan maternega jezika je vsakoletni svetovni spominski dan , ki se ga obeležuje 21. februarja z namenom spodbuditi večjezičnost ter zavest o jezikovni in kulturni raznolikosti .",B-MISC I-MISC I-MISC I-MISC O O O O O O O O O O O O O O O O O O O O O O O O
1728,Na ta dan izkažemo spoštovanje pokojnim .,O O O O O O O
176,"Vsaka država članica ima enega nacionalnega koordinatorja IMI ( NIMIC ) , večinoma na katerem od nacionalnih ministrstev .",O O O O O O O B-ORG O B-ORG O O O O O O O O O
959,"Bismarck je potreboval dobre odnose z Rusijo , da bi Francija še naprej ostala izolirana .",B-PER O O O O O B-LOC O O O B-LOC O O O O O
248,"V času nemške okupacije od 1941 do 1944 je bila zastava sprejeta kot etnična zastava Estoncev , ne pa tudi kot državna zastava .",O O O O O O O O O O O O O O O B-PER O O O O O O O O
1879,Zemlja mora biti dobro prepustna .,O O O O O O
177,Z nagrado želi Evropska komisija spodbuditi čezmejno kroženje repertoarja popularne glasbe in poudariti bogato glasbeno raznolikost Evrope .,O O O B-ORG I-ORG O O O O O O O O O O O B-LOC O
1816,Imel je tudi svojo založbo in knjigarno .,O O O O O O O O
1657,"Po doktoratu je Payne preučevala zvezde z velikim izsevom , da bi razumela strukturo Rimske ceste .",O O O B-PER O O O O O O O O O O B-LOC I-LOC O
836,"Ta navada je , poleg njunega videza , povzročila , da ljudje ti dve vrsti zamenjujejo , ko ju vidijo izven njunega naravnega habitata .",O O O O O O O O O O O O O O O O O O O O O O O O O
1937,"Katalonijo sestavljajo štiri province : Girona , Barcelona , Lleida in Tarragona .",B-LOC O O O O B-LOC O B-LOC O B-LOC O B-LOC O
1033,Zato so templji prednikov pred palačo .,O O O O O O O
1347,"Njegov najbolj viden dosežek je bil sprava med Nemčijo in Francijo , zaradi česar je bil skupaj z Aristidom Briandom nagrajen z Nobelovo nagrado za mir .",O O O O O O O O B-LOC O B-LOC O O O O O O O B-PER I-PER O O B-MISC I-MISC I-MISC I-MISC O
1788,"Ko pridejo do poslednjih vrat , ugotovijo , da so jih zaklenili s ključavnico .",O O O O O O O O O O O O O O O
1866,"Ko je izbruhnil škandal , se je vrnila v staro življenje .",O O O O O O O O O O O O
1946,Italijanska invazija Albanije je bila kratka vojaška kampanja Kraljevine Italije proti Albanskemu kraljestvu .,O O B-LOC O O O O O B-LOC I-LOC O B-LOC I-LOC O
1853,Žogo raje brca z desno nogo .,O O O O O O O
515,"Bojišče je prostor , kjer se odvija vojaški spopad med oboroženimi silami dveh ali več sovražnih držav .",O O O O O O O O O O O O O O O O O O
488,Krstna predstava je bila 14. decembra 1918 v newyorški Metropolitanski operi .,O O O O O O O O O B-ORG I-ORG O
141,Mesto je bilo najprej ustanovljeno kot sedež britanske kolonijalne oblasti .,O O O O O O O O O O O
1689,Prvi korak k rešitvi je naredil Carl Friedrich Gauss in po njem se problem tudi imenuje .,O O O O O O B-PER I-PER I-PER O O O O O O O O
1136,Velik oklepni konvoj JLA se je 3. julija zjutraj iz Beograda domnevno napotil proti Sloveniji .,O O O B-ORG O O O O O O B-LOC O O O B-LOC O
1909,"Trgovalo je predvsem z vinom , lesom in žiti .",O O O O O O O O O O
1067,"Malta leži sredi Sredozemskega morja , neposredno južno od Italije in severno od Libije .",B-LOC O O B-LOC I-LOC O O O O B-LOC O O O B-LOC O
1146,"Leta 1829 je Johann Wolfgang Döbereiner opazil , da lahko veliko elementov združi v triade , glede na njihove kemijske lastnosti .",O O O B-PER I-PER I-PER O O O O O O O O O O O O O O O O
218,Denga se lahko prenese tudi prek okuženih izdelkov iz krvi in prek darovanja organov .,O O O O O O O O O O O O O O O
157,Večina zvezd je starih med 1 milijardo in 10 milijardami let .,O O O O O O O O O O O O
670,"Veliko se boste naučili o naši državi , spoznali boste vrstnike in obiskali mednarodni otroški tabor Artek ob morju .",O O O O O O O O O O O O O O O O B-MISC O O O
755,Nekatere genske različice lahko povzročajo astmo le v kombinaciji z izpostavljenostjo določenim okoljskim dejavnikom .,O O O O O O O O O O O O O O O
1006,Posledično bo vsakršno iskanje dokazov v prid hipoteze verjetno uspešno .,O O O O O O O O O O O
1181,"Jezus ima tako dve naravi , človeško in božjo .",B-PER O O O O O O O O O
1674,"Na evklidski prostor lahko gledamo kot na množico točk , za katere veljajo določene zveze , ki jih lahko izrazimo s pomočjo razdalj ali kotov .",O O O O O O O O O O O O O O O O O O O O O O O O O O
1759,"Da bi ponovno osvojil Španijo , je Napoleon proti Madridu korakal s 40.000 možmi .",O O O O B-LOC O O B-PER O B-LOC O O O O O
1817,"V istem letu doživi osebno tragedijo , ko ji umre sin .",O O O O O O O O O O O O
1202,Poleg napadalnih tehnik so bile na voljo tudi obrambne .,O O O O O O O O O O
1862,"Zelo verjetno je tudi , da so v grobnicah ostali različni predmeti , s čimer so se spominjali tistih , ki so preminili .",O O O O O O O O O O O O O O O O O O O O O O O O
956,"Kaj boš storil , ko bodo začeli streljati vzdolž celotne bojne črte ?",O O O O O O O O O O O O O
1928,"Ker je bil takrat še mladoleten , je pogodbo v njegovem imenu morala podpisati njegova mama .",O O O O O O O O O O O O O O O O O
1329,"Misli , da je zato malo verjetno , da bi lahko obletnica , ki jo omenja napis , segala v čas vladanja Teodozija II.",O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER
261,Pri 65 letih je priplezal na vrh Mount Everesta .,O O O O O O O B-LOC I-LOC O
786,Tam sta bili še drugi dve literarni zvezdi te dobe : Jean Froissart in Petrarca .,O O O O O O O O O O O B-PER I-PER O B-PER O
909,"Če ne bomo imeli pravil , bo družba zapadla v kaos .",O O O O O O O O O O O O
704,"Programska oprema vsebuje obsežno , integrirano gradivo za usposabljanje , vključno z elektronskim učbenikom .",O O O O O O O O O O O O O O O
1765,Višji sesalci so ena najuspešnejših živalskih skupin .,O O O O O O O O
309,"Pred približno milijonom let sta se sneg in led nakopičila in tako na visokih alpskih travnikih ustvarila ledenike , ki so se pomikali navzdol v doline rek .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1968,"Zdi se , da je obe deli zmodeliral isti kipar .",O O O O O O O O O O O
1288,"Njen prvi generalni direktor je bil Stefan Demby , leta 1934 pa ga je nasledil Stefan Vrtel - Wierczyński .",O O O O O O B-PER I-PER O O O O O O O B-PER I-PER I-PER I-PER O
978,"V tem prispevku je pokazal , da obstaja protislovje med Carnotovim pravilom in konceptom ohranitve energije .",O O O O O O O O O O B-MISC I-MISC O O O O O
727,"Običajno se uporabljata cefaleksin ali nitrofurantoin , ker štejeta kot varna za uporabo med nosečnostjo .",O O O O O O O O O O O O O O O O
676,Podpiral je priključitev Teksasa leta 1845 .,O O O B-LOC O O O
1034,"Ima dva starejša brata , Ryana in Spencerja , ki sta tudi igralca .",O O O O O B-PER O B-PER O O O O O O
1286,"Filip je moral predati svojo floto in postati rimski zaveznik , sicer pa so mu prizanesli .",B-PER O O O O O O O O O O O O O O O O
163,"Strategija določa cilje financiranja ESS , ki si jih deloma ali v celoti deli z drugimi strukturnimi skladi .",O O O O B-ORG O O O O O O O O O O O O O O
197,"Adrenalin običajno v 10 – 30 minutah zniža silovitost krupa , učinek pa traja zgolj približno dve uri .",O O O O O O O O O O O O O O O O O O O
1277,Sredi 9. stoletja se je Boris I. odločil privzeti krščanstvo kot državno vero Bolgarije .,O O O O O B-PER I-PER O O O O O O B-LOC O
