sentence,ner
"Za kazensko ovadbo so se v družbi , ki jo vodi Vitoslav Türk , odločili zaradi domnevne zlorabe položaja na skupščini Taluma , ki je potekala 25. avgusta .",O O O O O O O O O O O B-PER I-PER O O O O O O O O B-ORG O O O O O O O
"Kazensko pa je Eles ovadil tudi predsedujočega na skupščini , odvetnika Miho Kozinca , in notarja Andreja Šoemena .",O O O B-ORG O O O O O O O B-PER I-PER O O O B-PER I-PER O
"Takrat je Toplek , kot smo že poročali , Elesu , ki je 80 - odstotni lastnik družbe iz Kidričevega , odvzel glasovalne pravice z argumentom , da jih Eles v skladu z zakonom o gospodarskih družbah še ni obvestil o lastništvu kvalificiranega deleža .",O O B-PER O O O O O O B-ORG O O O O O O O O O B-LOC O O O O O O O O O B-ORG O O O O O O O O O O O O O O O
"Zaradi tega Eles ni mogel zamenjati dveh svojih nadzornikov v Talumu , Stanka Simoniča in Darinke Fakin , z Robertom Rožičem in Stankom Erštetom .",O O B-ORG O O O O O O O B-ORG O B-PER I-PER O B-PER I-PER O O B-PER I-PER O B-PER I-PER O
"Cilj menjave nadzornikov naj bi bila zamenjava Talumove uprave .",O O O O O O O B-ORG O O
"Toplek ovadbe ni želel komentirati , ker njene vsebine še ne pozna .",B-PER O O O O O O O O O O O O
"Na vprašanji , ali so morebiti že prejeli obvestilo o kvalificiranem deležu iz Elesa in ali je Eles mogoče že napovedal sklic nove skupščine , je Toplek odvrnil , da Eles za zdaj ni storil ne enega ne drugega .",O O O O O O O O O O O O O B-ORG O O O B-ORG O O O O O O O O B-PER O O O B-ORG O O O O O O O O O
"Spomnimo , da je Eles po tem , ko je uprava Taluma preklicala skupščino , na kateri bi na predlog Elesa odločali zgolj o nadzornikih , in točko uvrstila na dnevni red kasnejše skupščine 25. avgusta , na mariborsko okrožno sodišče vložil zahtevek za izdajo pooblastila za sklic skupščine .",O O O O B-ORG O O O O O O B-ORG O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Sodišče je , kot so sporočili iz Elesa , odločilo v njihov prid in jim izdalo pooblastilo za sklic nove skupščine .",O O O O O O O B-ORG O O O O O O O O O O O O O O
"Talum se je na odločitev sodišča že pritožil .",B-ORG O O O O O O O O
"V Elesu pojasnjujejo :",O B-ORG O O
""" Sodišče je v razlogih za odločitev navedlo , da zasedanje skupščine 25. avgusta družbe Talum ni bilo pravilno izvedeno , ker Elesu ni bilo dovoljeno glasovati .",O O O O O O O O O O O O O O O B-ORG O O O O O O B-ORG O O O O O
"Zaradi tega se izvedba skupščine z napakami ne more upoštevati kot izpolnitev delničarjeve zahteve po sklicu skupščine . """,O O O O O O O O O O O O O O O O O O O
"Zoper sklepe te skupščine bo Eles zato vložil izpodbojno tožbo in odškodninske tožbene zahtevke zoper nekatere posameznike .",O O O O O B-ORG O O O O O O O O O O O O
"Zoper koga jih bodo vložili , v Elesu včeraj niso pojasnili .",O O O O O O O B-ORG O O O O
"Po prvih ocenah francoskega statističnega urada je Francija prvič po 15 letih padla v recesijo , saj se je bruto domači proizvod dve četrtletji zapored znižal .",O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O
"Potem ko je v drugem četrtletju upadel za 0,3 odstotka , se je v tretjem četrtletju skrčil za 0,1 odstotka , urad pa ocenjuje , da se bo za 0,1 odstotne točke zmanjšal tudi v zadnjem letošnjem četrtletju .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Od vseh držav v območju evra je sicer Irska prva zašla v recesijo .",O O O O O O O O B-LOC O O O O O
"Norilsku upadel dobiček za tretjino",B-ORG O O O O
"Največji proizvajalec kovin na svetu Norilsk Nickel je v prvi polovici letošnjega leta ustvaril 2,7 milijarde dolarjev čistega dobička , kar je za 33 odstotkov manj kot v enakem obdobju lani .",O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O
"Padec dobička je posledica nižjih cen niklja in višjih stroškov proizvodnje .",O O O O O O O O O O O O
"Tržna vrednost ruske družbe pa se je letos znižala za 51 odstotkov , na 23 milijard dolarjev .",O O O O O O O O O O O O O O O O O O
"Wells Fargo prevzel Wachovio",B-ORG I-ORG O B-ORG
"Ameriška banka Wells Fargo bo za 15,1 milijarde dolarjev prevzela konkurentko Wachovia .",O O B-ORG I-ORG O O O O O O O B-ORG O
"Prevzem bo izvedla z menjavo delnic - delničarji Wachovie bodo za vsako svojo delnico prejeli 0,1991 delnice banke Wells Fargo .",O O O O O O O O B-ORG O O O O O O O O O B-ORG I-ORG O
"Novica o prevzemu je sicer pognala cene delnic Wachovie za 66 odstotkov gor , tržna vrednost Wells Farga pa je narasla za odstotek .",O O O O O O O O B-ORG O O O O O O O B-ORG I-ORG O O O O O O
"Japonci prevzemajo banke",B-PER O O
"Japonska borznoposredniška hiša Nomura Holdings , ki je že pred dnevi napovedala prevzem enot ameriške banke Lehman Brothers v Evropi , na Bližnjem vzhodu in v azijsko - pacifiški regiji , bo prevzela tudi globalno enoto Lehmana za podporo poslovanju , s sedežem v Indiji .",O O O B-ORG I-ORG O O O O O O O O O O O B-ORG I-ORG O B-LOC O O B-LOC I-LOC O O O O O O O O O O O O B-ORG O O O O O O O B-LOC O
"Japonski mediji tudi poročajo , da se je največja japonska banka Mitsubishi UFJ Financial Group z Morgan Stanleyjem dogovorila o združitvi svoje japonske enote za trgovanje z vrednostnimi papirji .",O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O B-PER I-PER O O O O O O O O O O O O
"UBS bo ukinil 2000 delovnih mest",B-ORG O O O O O
"UBS , evropska banka , ki jo je finančna kriza najbolj prizadela , bo v oddelku za investicijsko bančništvo ukinila 2000 delovnih mest , kar predstavlja 10 odstotkov vseh zaposlenih v tem oddelku .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Tako bo na koncu leta v investicijskem bančništvu UBS 17.000 zaposlenih , saj je banka zaradi finančne krize že odpustila 6000 zaposlenih .",O O O O O O O O B-ORG O O O O O O O O O O O O O O
"EU : Trgovina na drobno navzdol",B-ORG O O O O O
"Obseg trgovine na drobno se je v območju evra avgusta na letni ravni zmanjšal za 1,8 odstotka , v celotni EU pa za 0,2 odstotka .",O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O
"V nasprotju z EU se je v Sloveniji obseg trgovine na drobno zvišal za 6,9 odstotka .",O O O B-ORG O O O B-LOC O O O O O O O O O
"Na mesečni ravni pa se kažejo bolj pozitivni trendi , saj se je v območju evra obseg trgovine zvišal za 0,3 odstotka , v celotni EU pa za 0,4 odstotka .",O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O
"Državna pomoč tudi Hypo Real Estatu",O O O B-ORG I-ORG I-ORG
"Evropska komisija je odobrila pomoč nemških oblasti za rešitev nemškega koncerna Hypo Real Estate ( HRE ) , saj naj bi bili predvideni ukrepi v skladu z evropsko zakonodajo .",B-ORG I-ORG O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O O
"Nemška vlada naj bi tako HRE odobrila garancijo v višini 26,6 milijarde evrov , komercialne banke pa ji bodo zagotovile še 8,5 milijarde evrov .",O O O O O B-ORG O O O O O O O O O O O O O O O O O O O
"Medvedjev : Prevlade ene države je konec",B-PER O O O O O O
"Ruski predsednik Dmitrij Medvedjev meni , da trenutna finančna kriza nakazuje na to , da se čas prevlade ene države ( in ene valute ) , ki odloča o vsem , končuje .",O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pri tem je mislil na prevlado ZDA , saj ta po njegovem mnenju ni več zmožna nadzorovati svetovne trge .",O O O O O O B-LOC O O O O O O O O O O O O O
"Največja ameriška zavarovalnica AIG si je do zdaj od države sposodila 70,3 milijarde dolarjev sredstev , kar predstavlja 57 odstotkov celotne pomoči , ki ji jo je država obljubila .",O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
"Spomnimo , da je ameriška vlada prvotno odločila , da bo AIG posodila 85 milijard dolarjev , vendar so se v sredo odločili , da bodo zvišali omenjeni znesek na 122,8 milijarde evrov .",O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O
"Ruski milijarderji izgubili 230 milijard dolarjev",O O O O O O
"25 najbogatejših ruskih milijarderjev je v zadnjih petih mesecih izgubilo več kot 230 milijard dolarjev .",O O O O O O O O O O O O O O O O
"Najbogatejši Rus in lastnik aluminijskega imperija Rusal Oleg Deripaska je izgubil več kot 16 milijard dolarjev , lastnik nogometnega kluba Chelsea Roman Abramovič 22 milijard dolarjev , največ od vseh pa je izgubil ruski metalurg Vladimir Lisin , in sicer 22 milijard dolarjev .",O B-PER O O O O B-ORG B-PER I-PER O O O O O O O O O O O B-ORG B-PER I-PER O O O O O O O O O O O O B-PER I-PER O O O O O O O
"Ruski borzni indeks Micrex je od maja na vrednosti izgubil 61 odstotkov , tuji vlagatelji pa so od začetka avgusta iz Rusije umaknili 74 milijard dolarjev .",O O O B-MISC O O O O O O O O O O O O O O O O O B-LOC O O O O O
"Finančna pomoč ruskim bankam",O O O O
"Ruska duma je odobrila finančno pomoč bankam v višini 86 milijard dolarjev .",O O O O O O O O O O O O O
"50 milijard dolarjev bo država zagotovila bankam in podjetjem , ki morajo poplačati dolgove v tujini , 36 milijard dolarjev pa bo bankam dostopnih v obliki posojil .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Velika izpostavljenost Erste do Islandije",O O B-ORG O B-LOC
"Avstrijska bančna skupina Erste Group je sporočila , da njena izpostavljenost do islandskih bank znaša okoli 300 milijonov evrov , in sicer ima skupina v lasti obveznice .",O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O
"V Sloveniji je Erste prisotna prek banke Sparkasse .",O B-LOC O B-ORG O O O B-ORG O
"Kriza se širi na Japonsko",O O O O B-LOC
"Japonska zavarovalnica Yamato Life Insurance bo šla v stečajni postopek ter s tem postala prva žrtev svetovne finančne krize v japonskem finančnem sektorju .",O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O
"V četrtek je bil že uveden stečajni postopek za japonsko družbo New City Investment Corp. , ki je postala prva žrtev v sektorju naložb v nepremičnine .",O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O
"Wells Fargo bo prevzel Wachovio",B-ORG I-ORG O O B-ORG
"Banka Wells Fargo $amp; Co bo za 11,7 milijarde dolarjev prevzela banko Wachovia in tako postala največja banka po številu podružnic v ZDA .",O B-ORG I-ORG I-ORG I-ORG O O O O O O O B-ORG O O O O O O O O O B-LOC O
"Prevzemna ponudba , ki je prvotno znašala 15,1 milijarde dolarjev in je bila pozneje zaradi močnega padca cen delnic Wachovie znižana , je za 51 odstotkov višja od trenutne tržne vrednosti Wachovie .",O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O B-ORG O
"Citigroup je proti Wellsu napovedal tožbo , saj naj bi njihova ponudba vplivala na padec delnic .",B-ORG O O B-ORG O O O O O O O O O O O O O
"Skladi ob 52,1 milijarde dolarjev",O O O O O
"Investitorji so , potem ko so septembra iz skladov dvignili rekordnih 72,3 milijarde dolarjev , v prvih devetih dneh tega meseca dvignili dodatnih 52,1 milijarde dolarjev .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"43,3 milijarde dolarjev so dvignili iz delniških skladov , 8,8 milijarde dolarjev iz obvezniških skladov .",O O O O O O O O O O O O O O O O
"Pričakovana stabilizacija cen hiš",O O O O
"Nekdanji prvi mož Feda Alan Greenspan meni , da se bo stanje na ameriškem nepremičninskem trgu v prvi polovici naslednjega leta izboljšalo .",O O O B-ORG B-PER I-PER O O O O O O O O O O O O O O O O O
"Greenspan napoveduje , da se bodo takrat cene hiš začele stabilizirati .",B-PER O O O O O O O O O O O
"Pripravila Luki Nuredini",O B-PER I-PER
"Druga največja britanska banka , Barclays , bo izdala za 8,1 milijarde evrov novih delnic .",O O O O O B-ORG O O O O O O O O O O
"Iz banke so sporočili , da bodo v nasprotju z RBS , HBOS in Lloyds prišli do svežega kapitala brez vladne pomoči ter da letos ne bodo delničarjem izplačali dividend .",O O O O O O O O O O B-ORG O B-ORG O B-ORG O O O O O O O O O O O O O O O O
"Tako naj bi skupaj z neizplačanimi dividendami banka dobila 12,5 milijarde evrov .",O O O O O O O O O O O O O
"MUFG do petine v Morgan Stanleyju",B-ORG O O O B-ORG I-ORG
"Največja japonska banka , Mitsubishi UFJ Financial Group ( MUFG ) , je za devet milijard dolarjev kupila 21 - odstotni delež v ameriški investicijski banki Morgan Stanley .",O O O O B-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O B-ORG I-ORG O
"Novica o prevzemu je povzročila , da se je včeraj zjutraj cena delnice ameriške banke zvišala za dobrih 28 odstotkov .",O O O O O O O O O O O O O O O O O O O O O
"Filipinski milijarder za nakup enote AIG",O O O O O B-ORG
"Eden najbogatejših Filipincev , Henry Sy , ki ima v lasti drugo največjo filipinsko banko , Banco de oro Unibank , se zanima za nakup filipinske enote ameriške banke AIG .",O O B-PER O B-PER I-PER O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O B-ORG O
"Divizija je sicer največja zavarovalnica v državi .",O O O O O O O O
"Fed odobril prevzem Wachovie",B-ORG O O B-ORG
"Ameriška centralna banka Fed je banki Wells Fargo odobrila 15 milijard dolarjev vreden prevzem ameriške banke Wachovia .",O O O B-ORG O O B-ORG I-ORG O O O O O O O O B-ORG O
"S to odločitvijo je odprta pot za nastanek koncerna z največjo mrežo bančnih poslovalnic v ZDA .",O O O O O O O O O O O O O O O B-LOC O
"Po mnenju analitikov bo banka Wells Fargo verjetno prodala enoto Wachovie za investicijsko bančništvo , ki zaposluje 6000 ljudi in ustvarja 16 odstotkov prihodkov banke .",O O O O O B-ORG I-ORG O O O B-ORG O O O O O O O O O O O O O O O
"Delnica Berkshire padla za 18 odstotkov",O B-ORG O O O O
"Vrednost družbe Berkshire Hathaway , ki jo vodi Warren Buffett , se je v prejšnjem tednu znižala za 18 odstotkov oziroma za 10,4 milijarde dolarjev .",O O B-ORG I-ORG O O O O B-PER I-PER O O O O O O O O O O O O O O O O
"Portfolij družbe pa se je znižal za 17 odstotkov , saj je delnica največje investicije družbe , Coca - Cole , padla za 21 odstotkov , delnica druge največje investicije družbe , banke Wells Fargo , pa za 18 odstotkov .",O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O B-ORG I-ORG O O O O O O
"Crobex za 15,9 odstotka navzgor",B-MISC O O O O
"V Zagrebu se je včeraj osrednji indeks Crobex zvišal za 15,9 odstotka , zaradi močnih podražitev pa so na začetku trgovanja ustavili trgovanje z več kot 40 delnicami .",O B-LOC O O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O
"Osrednji beograjski indeks Belex pa se je zvišal "" le "" za 3,5 odstotka .",O O O B-MISC O O O O O O O O O O O
"Banco Santander za nakup Bancorpa",B-ORG I-ORG O O B-ORG
"Največja španska banka , Banco Santander , želi prevzeti ameriško banko Sovereign Bancorp .",O O O O B-ORG I-ORG O O O O O B-ORG I-ORG O
"Španska banka je leta 2006 za četrtinski delež omenjene ameriške banke plačala 2,9 milijarde dolarjev , kar je 14 odstotkov več od trenutne celotne tržne vrednosti banke .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pripravila Luki Nuredini",O B-PER I-PER
"Washington - Generalni direktor Mednarodnega denarnega sklada ( IMF ) Dominique Strauss - Kahn bo ostal na položaju , potem ko je izvršni odbor IMF ugotovil , da ni razloga za njegovo odstavitev zaradi domnevne zlorabe položaja , danes poroča ameriška tiskovna agencija AP .",B-LOC O O O B-ORG I-ORG I-ORG O B-ORG O B-PER I-PER I-PER I-PER O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O B-ORG O
"Strauss - Kahn je z odločitvijo odbora zadovoljen",B-PER I-PER I-PER O O O O O
"Strauss - Kahn naj bi imel intimen odnos s podrejeno Pirosko Nagy , višjo uslužbenko na afriškem oddelku IMF , zaradi česar so proti generalnemu direktorju IMF sprožili preiskavo o domnevni zlorabi položaja .",B-PER I-PER I-PER O O O O O O O B-PER I-PER O O O O O O B-ORG O O O O O O O B-ORG O O O O O O O
"Dejanja Strauss - Kahna so "" vredna obžalovanja in odražajo napačno presojo "" , vendar je bil njun odnos sporazumen in ni vključeval spolnega nadlegovanja , je v soboto v izjavi pojasnil izvršni odbor IMF .",O B-PER I-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
""" Razpoloženje odbora je bilo zelo , zelo pozitivno , "" je po sobotnem srečanju pojasnil izvršni direktor IMF Šakur Šalan .",O O O O O O O O O O O O O O O O O O B-ORG B-PER I-PER O
""" Naš sklep je bil , da to nikakor ne vpliva na učinkovitost generalnega direktorja , "" je pojasnil Šalan .",O O O O O O O O O O O O O O O O O O O B-PER O
"Kot je še dodal , je odbor soglasno sprejel opravičilo Strauss - Kahna , priznal pa , da osebje IMF , predvsem ženske , z obnašanjem Strauss - Kahna "" niso zadovoljne "" .",O O O O O O O O O O B-PER I-PER I-PER O O O O O O B-ORG O O O O O O B-PER I-PER I-PER O O O O O
"Strauss - Kahn je v ločeni izjavi medtem izrazil obžalovanje zaradi afere in hvaležnost izvršnemu odboru .",B-PER I-PER I-PER O O O O O O O O O O O O O O
""" Pripetljaj močno obžalujem in zanj sprejemam odgovornost , "" je dejal 59 - letni Strauss - Kahn in se opravičil izvršnemu odboru , osebju IMF in družini .",O O O O O O O O O O O O O O O B-PER I-PER I-PER O O O O O O O B-ORG O O O
"Odnos naj bi se med Strauss - Kahnom in Nagyjevo poglobil na januarski evropski konferenci IMF .",O O O O O B-PER I-PER I-PER O B-PER O O O O O B-ORG O
"Elektronsko pošto , ki sta si jo izmenjavala Strauss - Kahn in Nagyjeva , pa je odkril mož Nagyjeve Mario Blejer , prav tako v preteklosti zaposlen v IMF .",O O O O O O O O B-PER I-PER I-PER O B-PER O O O O O B-PER B-PER I-PER O O O O O O O B-ORG O
"Nagyjeva je nato avgusta zapustila IMF in se kot ekonomistka zaposlila v Evropski banki za obnovo in razvoj v Londonu .",B-PER O O O O B-ORG O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-LOC O
"Ljubljana - Slovensko turistično gospodarstvo v prvih devetih mesecih letošnjega leta beleži za dva odstotka več prenočitev kot v enakem obdobju lani , pozitiven trend prenočitev je predvsem zasluga domačih gostov , ki so opravili za pet odstotkov več nočitev .",B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kot so sporočili s Slovenske turistične organizacije ( STO ) , je število prenočitev tujih turistov ostalo na enakem nivoju kot v enakem obdobju lani , ko so beležili rekordno turistično leto .",O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O
"Po začasnih podatkih Statističnega urada RS je bilo do konca septembra v turističnih nastanitvenih objektih v Sloveniji evidentiranih 2.229.570 prihodov turistov in 6.914.892 prenočitev .",O O O B-ORG I-ORG I-ORG O O O O O O O O O O B-LOC O O O O O O O O
"Skupno število prihodov je v devetih mesecih glede na lani poraslo za tri odstotke .",O O O O O O O O O O O O O O O
"Na prvem mestu se med tujimi gosti v prvih treh mesecih ponovno nahajajo italijanski gosti s 17 odstotki , sledijo jim turisti iz Nemčije s 13 odstotki , na tretjem mestu so turisti iz Avstrije z 12 odstotki , sledijo pa gosti s Hrvaške s šestimi odstotki .",O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O B-LOC O O O O O O O O B-LOC O O O O
"S tradicionalnih trgov Nemčije , Italije in Avstrije ob koncu sezone beležijo manjši upad obiska glede na enako obdobje lani , za kar so najverjetnejši vzrok povečane cene hrane in naftnih derivatov na trgu Evropske unije kot tudi na svetovnih trgih .",O O O B-LOC O B-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O
"Zaznati pa je tudi previdnost pri trošenju denarja , na kar zagotovo vpliva gospodarsko dogajanje v ZDA , ki se postopoma širi v Evropo .",O O O O O O O O O O O O O O O O B-LOC O O O O O O B-LOC O
"Pozitivno rast števila gostov v višini dvomestnih števil pa še vedno beležijo s trgov , kjer je STO v letošnjem letu izvedla več trženjsko - komunikacijskih akcij slovenske turistične ponudbe .",O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O
"Tako je na primer v devetih mesecih Slovenijo obiskalo za 61 odstotkov več japonskih gostov , število turistov iz Ruske federacije je poraslo za 36 odstotkov .",O O O O O O O B-LOC O O O O O O O O O O O B-LOC I-LOC O O O O O O
"Pozitivni trend števila prihodov pa beležijo tudi iz Skandinavskih držav , in sicer z Norveške ( 30 odstotkov ) , Danske ( 20 odstotkov ) , Finske ( 12 odstotkov ) in držav Beneluksa , ki tako ostajajo med najpomembnejšimi perspektivnimi trgi slovenskega turizma tudi v prihodnje .",O O O O O O O O B-LOC I-LOC O O O O B-LOC O O O O O B-LOC O O O O O B-LOC O O O O O O B-LOC O O O O O O O O O O O O O O
"Kljub temu da turistični sektor že čuti upad povpraševanja , pa so na Slovenski turistični organizaciji prepričani , da bodo ob zaključku letošnje turistične sezone beležili pozitivno bilanco .",O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O
"Ljubljana - Slovenska in ruska vlada morata najprej skleniti sporazum o sodelovanju pri projektu Južni tok , šele nato lahko Gazprom začne z delom .",B-LOC O O O O O O O O O O O O O B-MISC I-MISC O O O O B-ORG O O O O
"Na strani vlad je , da postavita okvirje sodelovanja , slovenski potrošniki pa naj bi plin dobili leta 2015 , so danes v Ljubljani povedali predstavniki Gazproma Export .",O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-ORG I-ORG O
"Vodja sektorja za oblikovanje pogodb in oblikovanje cen s partnerji v družbi Sergej Komlev je na srečanju z novinarji pojasnil , da se v Gazpromu o slovenskem partnerju pri izgradnji plinovoda še niso pogovarjali in poudaril , da morata Slovenija in Rusija najprej podpisati sporazum .",O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O B-ORG O O O O O O O O O O O O O O B-LOC O B-LOC O O O O
"Trenutno je pomembno le to , ali bo Slovenija pri projektu sodelovala , ali si želi ruskega plina , je dejal .",O O O O O O O O B-LOC O O O O O O O O O O O O O
"Ko bo projekt dobil zeleno luč , bodo v Gazpromu lahko začeli z delom .",O O O O O O O O O B-ORG O O O O O
"Ob tem je Komlev zagotovil , da bo celoten projekt Južni tok končan leta 2015 , kar pomeni , da bodo takrat plin po omenjenem plinovodu dobili tudi slovenski potrošniki .",O O O B-PER O O O O O O B-MISC I-MISC O O O O O O O O O O O O O O O O O O O
"Ob tem ni želel postavljati in ugibati o roku , do katerega bi vladi morali skleniti sporazum , da bi projekt lahko stekel , naj pa bi bilo to čim prej .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"V mešanem podjetju , ki bo bdelo nad gradnjo plinovoda Južni tok čez slovensko ozemlje , si v Gazpromu želijo več kot 50 - odstotni delež .",O O O O O O O O O O B-MISC I-MISC O O O O O O B-ORG O O O O O O O O
"Kot je dejal Komlev , to ni nujno , ker je na strani vlad , da se dogovorita o sodelovanju , je pa to predmet pogajanj .",O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O
"Po njegovih besedah je o slovenskem partnerju prezgodaj govoriti .",O O O O O O O O O O
"Predstavniki Gazproma , ki se mudijo na obisku v Sloveniji , se bodo sicer srečali s predstavniki ministrstva za gospodarstvo in analitiki , a bo to srečanje na tehnični ravni in ne na politični , so poudarili predstavniki ruskega plinskega giganta .",O B-ORG O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ukrajinci opozorjeni , da poplačajo svoje dolgove",B-PER O O O O O O
"Gazprom v Slovenijo zemeljski plin dobavlja od leta 1978 , sedanja pogodba pa se izteče leta 2017 .",B-ORG O B-LOC O O O O O O O O O O O O O O O
"Letno dobavijo v Slovenijo okoli 600 milijonov kubičnih metrov ruskega plina , je navedel Komlev .",O O O B-LOC O O O O O O O O O O B-PER O
"Plinovod Južni tok , prek katerega naj bi letno steklo 30 milijard kubičnih metrov plina , je skupen projekt Gazproma in italijanske družbe Eni , sestavljala pa naj bi ga dva kraka .",O B-MISC I-MISC O O O O O O O O O O O O O O O O B-ORG O O O B-ORG O O O O O O O O O
"Poleg kraka iz Rusije , pod Črnim morjem do Bolgarije , Srbije , Madžarske in Avstrije oz. Slovenije v Italijo , naj bi v Italijo šel tudi krak , ki bi se iz Bolgarije razcepil v Grčijo in nato pod Jadranskim morjem v južno Italijo .",O O O B-LOC O O B-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O O O O B-LOC O O O O O O O O B-LOC O O B-LOC O O O B-LOC I-LOC O O B-LOC O
"Komlev je spregovoril tudi o dobavi plina ostalim državam .",B-PER O O O O O O O O O
"Kot je pojasnil , imajo težave pri sklepanju pogodb in določanju cen le z Ukrajino .",O O O O O O O O O O O O O O B-LOC O
"Gazprom je Ukrajino pred časom pozval , naj takoj poplača svoje dolgove , sicer se bo v prihodnjem letu soočila s podvojitvijo cen plina , v primeru neplačila dolga so zagrozili tudi s prekinitvijo dobave plina .",B-ORG O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kot je pojasnil Komlev , z Ukrajino še nimajo podpisane nove pogodbe o dobavi plina .",O O O B-PER O O B-LOC O O O O O O O O O
"Za podpis pogodbe pa mora Ukrajina najprej poplačati dolg , ki naj bi po besedah Komleva znašal okoli tri milijarde dolarjev .",O O O O O B-LOC O O O O O O O O O B-PER O O O O O O
"Ljubljana - Pomurski poslanec SLS Radovan Žerjav se je v pisnem poslanskem vprašanju premieru Borutu Pahorju zavzel za to , da bi država v podjetju Mura pridobila kontrolni delež in ga nato rešila iz "" krize vodenja "" , v kateri da je zaradi razdrobljene lastniške strukture .",B-LOC O O O B-ORG B-PER I-PER O O O O O O O B-PER I-PER O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O
""" Državi bo v vsakem primeru izstavljen račun , "" pravi Žerjav .",O O O O O O O O O O O B-PER O
"V Pomurju je trenutna stopnja brezposelnosti 13,8 odstotka , ob propadu Mure pa bi se povzpela na 25 odstotkov , pri čemer gre za težko zaposljivo delovno silo , je danes v Ljubljani opozoril Žerjav .",O B-LOC O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O B-LOC O B-PER O
"Mura trenutno zaposluje 3900 ljudi , kar je po Žerjavovih besedah petina delovno aktivnega prebivalstva v Pomurju , zato bi propad družbe pomenil hud udarec za že tako slabše razvito regijo .",B-ORG O O O O O O O O B-PER O O O O O O B-LOC O O O O O O O O O O O O O O O
""" To bi lahko bila osnova za rešitev delovnih mest v Muri .",O O O O O O O O O O O B-ORG O
"Koliko bi jih lahko rešili , sicer ne vem povedati , "" je dejal .",O O O O O O O O O O O O O O O
"Družba je nelikvidna , na letni ravni ustvari tri milijone evrov izgube , pravi Žerjav , ki ocenjuje , da bi družba pomoč potrebovala najkasneje v pol leta .",O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O
""" Premieru sem predlagal , da bi država prek Slovenske odškodninske družbe ( Sod ) ali Kapitalske družbe ( Kad ) povečala svoj lastniški delež , v naslednjem koraku pa prek novega nadzornega sveta in uprave razvila razvoj zdravih jeder , predvsem lastne blagovne znamke , in zaprla neperspektivne dejavnosti , "" pravi .",O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O B-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Opozarja , da lastniki nimajo interesa za razvoj družbe .",O O O O O O O O O O
