sentence,ner
"Tableti su , kao računala kod kojih je ekran preuzeo ulogu i ulaznog i izlaznog sučelja upravo idealan tip uređaja koji bi trebao debitirati na ovoj manifestaciji .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Organizatori sajma , uz to , najavljuju kako će ovo biti najveća IFA do sada , s dvoznamenkastim postotnim rastom broja izlagača , zakupljenih kvadrata izložbenog prostora i očekivanog broja posjetitelja .",O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O O
"Za razliku od konkurentskog američkog CES-a , ovdje uz kupnju dosta jeftine ulaznice ( oko 15 eura za jednokratni posjet ) čitav sajam može obići svatko , pa proizvođači rado izlažu proizvode koji će se naći u trgovinama u vrlo kratkom roku .",O O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Najviše će , kao i svake godine , biti novih uređaja iz programa kućne zabave ( televizori , Blu-ray playeri , kućna kina ) .",O O O O O O O O O O O O O O O O O O B-MISC O O O O O O
"Gotovo je sigurno da ćemo po prvi puta u povijesti moći vidjeti prototipove komercijalnih 3D televizora koje se može gledati bez posebnih naočala .",O O O O O O O O O O O O O O O O O O O O O O O O
"Kako je na tržištu potrošačke elektronike trenutačno najveći trend upravo tehnologija 3D prikaza i kako je Panasonic pred svega mjesec dana predstavio svoj prvi 3D kamkorder za masovno tržište , za očekivati je da će uređaje tog tipa pokazati i drugi proizvođači .",O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
"Da bi računalo bilo lijepo i ugodno za rad , potrebno ga je njegovati .",O O O O O O O O O O O O O O O
"To se odnosi na stvari poput održavanja reda na disku , redovite defragmentacije diska , deinstaliranja suvišnih programa ali i održavanja čiste i lijepe radne površine .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Upravo u ovom potonjem Windowsi 7 su prilično napredovali u odnosu na Vistu ( a posebno ako se usporede s Windowsima XP ) i slobodno možemo reći da rad s radnom površinom u sedmici predstavlja pravo osvježenje .",O O O O B-MISC I-MISC O O O O O O B-MISC O O O O O O O B-MISC I-MISC O O O O O O O O O O O O O O O O
"I dok ste u prošlim inačicama Windowsa mogli instalirati teme ( a i postojeće sučelje mijenjati do neke mjere ) , u Windowsima 7 su osobine radne površine centralizirane u dijelu upravljačke ploče koji se zove Personalization ( na hrvatskom Personalizacija ) .",O O O O O O B-MISC O O O O O O O O O O O O O O O B-MISC I-MISC O O O O O O O O O O O O O O O O O O O
"Do njega lako možete doći desnim klikom miša na radnu površinu i odabirom posljednje stavke Personalize .",O O O O O O O O O O O O O O O O O
"Otvorit ćete prozor u kojemu možete pronaći više tema koje možete postaviti u Windowsima i to jednim jedinim klikom miša .",O O O O O O O O O O O O O B-MISC O O O O O O O
"Dovoljno je kliknuti na temu i promijenit će se kompletno sučelje : raspored boja , pozadinska fotografija , zvukovi ...",O O O O O O O O O O O O O O O O O O O O
"I to ne "" samo tako "" nego lijepo , glatko , animirano , ugodno .",O O O O O O O O O O O O O O O O
"E sad , u čemu je sva posebnost ovih tema ?",O O O O O O O O O O O
"U gomili detalja .",O O O O
"Primjerice , ako imate hardver koji može "" vrtjeti "" sučelje Aero ( a o tome danas vjerojatno ne morate brinuti ) , vjerojatno ćete odabrati jednu od šest predefiniranih tema koje dolaze u skupini "" Aero Themes "" .",O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC O O
"To su Windows 7 , Architecture , Characters , Landscapes , Nature i Scenes .",O O B-MISC I-MISC O B-MISC O B-MISC O B-MISC O B-MISC O B-MISC O
"Svaka od tih tema donosi svoju boju , zvukove i svoj set pozadinskih , vrlo lijepih i profesionalnih , fotografija ili ilustracija .",O O O O O O O O O O O O O O O O O O O O O O O
"Windowsi se odmah proljepšaju .",B-MISC O O O O
"Budući da je predviđeno da jedna tema može imati više pozadinskih slika , one se mogu same izmjenjivati u pravilnim vremenskim razmacima , a možete i odrediti koje će se od slika iz te teme prikazivati a koje neće ( primjerice , ako vam se od šest slika jedna ne sviđa a ostale su vam super , tu jednu ćete isključiti ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ako se pak zasitite šest tema koje ovdje možete pronaći , lako je downloadati nove s Interneta .",O O O O O O O O O O O O O O O O O O
"Jedan klik na Get more themes online otvorit će web-stranicu na kojoj možete pronaći ne samo teme nego i pozadinske fotografije koje možete dodati u Windowse .",O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O
"Klikom na temu i odabirom opcije Open ona će se sama dodati u skupinu My themes .",O O O O O O O O O O O O O O O O O
"To je skupina u kojoj će se naći sve teme koje downloadate s Interneta , ali i one koje sami stvorite .",O O O O O O O O O O O O O O O O O O O O O O
"E , tu je tek prava zabava .",O O O O O O O O
"Naime , svaku raspoloživu temu moguće je modificirati na više načina .",O O O O O O O O O O O O
"Možete joj isključiti ( ili promijeniti ) zvukove , možete dodati nove pozadinske slike ili ukloniti postojeće , a možete joj čak i promijeniti shemu boja .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Da biste to učinili , potrebno je odabrati temu koju želite modificirati te u donjem redu ikonica ( gdje se nalaze pozadinska slika , boje prozora , zvukovi i čuvar ekrana ) promijeniti doslovce bilo što .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Odmah će se pojaviti nova tema u My themes koja će sadržavati te promjene .",O O O O O O O O O O O O O O O
"Dalje je lako , možete ju spremiti pod imenom kojim želite , dodavati nove fotografije , zvukove i slično , određivati hoće li se fotografije izmjenjivati te koliko često i na koji način će to raditi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Da biste slike dodavali u temu po izboru nije ih potrebno nigdje posebno kopirati , dovoljno je "" odšetati "" se do njih na disku te ih označiti kvačicom .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Budući da će se često dogoditi da slike neće biti u istom formatu kao što je vaš ekran , podesite i način prikaza takvih slika hoće li se rastezati ili ne , zadržavati svoj omjer stranica ili ne ...",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Najbolje bi , naravno , bilo da je fotografija točno u piksel velika kao i ekran , no to nećete uvijek moći dobiti .",O O O O O O O O O O O O O O O O O O O O O O O O
"Ako pak želite podesiti boju sučelja , tada ćete kliknuti na jedno mjesto udesno ( Window Color and Appearance ) , odabrati osnovnu nijansu boje od ponuđenih , odlučiti se za prozirnost i nijansu iste i to je to .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Napredniji će pak uključiti i mikser boja te će dobiti točno onu nijansu koju žele .",O O O O O O O O O O O O O O O O
"Na taj način moguće je stvoriti potpuno svoju , jedinstvenu temu , a ako želite možete je podijeliti i s drugim korisnicima tako da je spremite kao paket .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Želimo vam puno užitka u osmišljavanju vlastitog desktopa .",O O O O O O O O O
"Posljednji izvještaj kuće IDC Adriatics o vrijednosti IT tržišta u Hrvatskoj za prošlu godinu pokazuje znatan utjecaj ekonomske krize na potrošnju u ovom sektoru .",O O O B-ORG I-ORG O O O O O B-LOC O O O O O O O O O O O O O O
"Izdaci za hardver , softver i IT usluge prošle su godine opali za 16,9 posto u odnosu na 2008. i iznosili su 1,11 milijardi dolara , a osobito je velik pad prodaje hardvera niži za 25,3 posto .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Isporuke IT usluga i softvera bilježe ipak manji silazni trend i s padom od 7,2 , odnosno 7,5 posto niže su od prosjeka ukupnog informatičkog tržišta te su povećale svoj udio u vrijednosti IT tržišta u Hrvatskoj na 35,4 posto .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O
"Većinu vrijednosti i dalje drži hardver ( 48,3 posto ) , dok softver u raspodjeli sudjeluje sa 16,3 posto .",O O O O O O O O O O O O O O O O O O O O
"Od hardvera su najgore prošli ispisni uređaji i osobna računala , dok su od sektora najviše bila pogođena kućanstva , javni i korporativni sektor .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Nešto bolje stanje je u telekomunikacijama i bankarskim institucijama , a najsnažniji segment s 394 milijuna dolara vrijednosti u prošloj godini predstavljale su usluge .",O O O O O O O O O O O O O O O O O O O O O O O O O
"IDC i za ovu godinu predviđa nešto manji pad , a za narednih pet godina optimističan rast od 7,1 posto do vrijednosti od 1,57 milijardi dolara u 2014.",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Nedavno je ponuđena nagrada od $ 3,000 kreatoru drivera otvorenog koda za Xbox 360 Kinect , kontroler osjetljiv na pokrete .",O O O O O O O O O O O O B-MISC I-MISC I-MISC O O O O O O
"Nakon što je spomenuto napravljeno i iz Microsofta objavljeno kako to ne odobravaju , nastala je panika .",O O O O O O O B-ORG O O O O O O O O O O
"U početku su iz Microsofta upozorili kako kompanija surađuje s organima reda i sigurnosti , da uređaj učini neprobojnim , a što je izazvalo buru pitanja o tome što je dopušteno , a što ne , te su mnogi izrazili bojazan za cijeli natječaj i autore .",O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Nekoliko dana kasnije , iz Microsofta tvrde kako petljanje s uređajem nije podržano , ali ni zabranjeno , te da je njihov cilj da korisnici dobiju najbolje moguće iskustvo .",O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O
"Alex Kipman iz Microsofta , prekjučer je na NPR-ovom Znanstvenom petku , dodatno pojasnio , kako je USB port na uređaju namjerno ostavljen nezaštićen , iako nepodržan , te da nitko neće imati problema zbog pisanja novih drivera , ali i da je Kinect potpuno siguran od hakiranja .",B-PER I-PER O B-MISC O O O O B-ORG B-MISC I-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O O O O O
""" Hakiranjem smatramo varanje probojem do naših algoritama ili postavljanjem dodatnih uređaja za varanje , a to se nije dogodilo , jer smo uložili ogroman napor da isto spriječimo . "" , pojasnio je Alex , dodavši kako pisanje drivera otvorenog koda , za skupljanje signala s Kinecta na PC , nije problem i ništa strašno .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O B-MISC O O O O O O O O O
"Naglasio je i kako se Microsoft trudi i nastavlja truditi da tehnologija Kinecta postane dostupnija akademskim primjenama i inovacijama .",O O O O O B-ORG O O O O O O B-MISC O O O O O O O
"Na izrečeno , sugovornik , prof. Katherine Isbiter , rekla je kako je oduševljena , što će cijela platforma jako dobro doći akademskim krugovima , kao alat za razvoj pregršt novih ideja i primjena .",O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Prodaja računala u SAD-u je bila prilično razočaravajuća u protekla tri mjeseca za sve osim Applea .",O O O B-LOC O O O O O O O O O O O B-ORG O
"Naime , prema istraživanju Quarterly PC Tracker Survey koje je objavio IDC , Apple je u trećem kvartalu isporučio 1,99 milijuna računala Mac , čime je osvojio 10,6 % američkog tržišta računala , što je najveći udio tvrtke u povijesti .",O O O O B-MISC I-MISC I-MISC I-MISC O O O B-ORG O B-ORG O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O
"Iako su te brojke još uvijek daleko iza vodećeg HP-a koji drži 24,3 % tržišta i Della s udjelom od 23,1 % , obje tvrtke su ostvarile približno jednake isporuke kao i prošle godine .",O O O O O O O O O B-ORG O O O O O O B-ORG O O O O O O O O O O O O O O O O O O
"S druge strane Appleove isporuke su porasle 24 % u odnosu na isti kvartal prošle godine , te se probio na treće mjesto prestigavši Acer .",O O O B-ORG O O O O O O O O O O O O O O O O O O O O B-ORG O
"Ukupno je na američkom tržištu isporučeno 18,9 milijuna računala , što je rast od samo 3,8 % u odnosu na godinu ranije , iako se prije predviđalo kako će isporuke rasti 11 % .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Stoga ispada da je Apple rastao osam puta brže od cijelog tržišta , što je stvarno iznimno dostignuće obzirom na još uvijek relativno loše ekonomsko stanje i činjenicu da se Appleova računala obično smatraju preskupim .",O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O
"Prema mišljenju IDC-ovih analitičara jedan od razloga za ovako dobre prodajne rezultate Appleovih računala mogao bi biti marketing vezan uz iPad .",O O B-ORG O O O O O O O O O B-ORG O O O O O O O B-MISC O
"Naime , sličan rast je zabilježen i prije nekoliko godina prilikom predstavljanja prvih iPoda i iPhonea .",O O O O O O O O O O O O O B-MISC O B-MISC O
"Stoga ispada da prodaja iPada ne šteti prodaji Appleovih računala kao što se prema nekim analizama navodi da šteti prodaji prijenosnika , posebice netbookova , ostalih tvrtki .",O O O O B-MISC O O O B-ORG O O O O O O O O O O O O O O O O O O O
"IDC je objavio i rezultate za cjelokupno svjetsko tržište gdje je HP i dalje vodeći s udjelom od 17,7 % .",B-ORG O O O O O O O O O O B-PER O O O O O O O O O
"Slijedi ga Acer s udjelom od 13 % , a Dell je na trećem mjestu sa 12,5 % tržišta .",O O B-ORG O O O O O O O B-ORG O O O O O O O O O
"Četvrti je Lenovo sa 10,3 % svjetskih isporuka , dok je na petom mjestu Asus koji drži 5,4 % tržišta .",O O B-ORG O O O O O O O O O O O B-ORG O O O O O O
"Krenete li od centra , primjerice kao mi , od Parco di Piazza D' Armi Novi Sad parka , koji je nazvan po jednom od gradova prijatelja Modene , Novom Sadu , čeka vas 19 kilometara puta .",O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC O O O O O O O O O O B-LOC O B-LOC I-LOC O O O O O O O
"Gradskih busova ima .",O O O O
"Ne previše , ali tu i tamo ćete ih vidjeti po gradu ( 180.000 stanovnika ) u kojem su rođeni Enzo Ferrari i Luciano Pavarotti .",O O O O O O O O O O O O O O O O O O O O B-PER I-PER O B-PER I-PER O
"Ipak , nama je gospodin koji kao i većina ljudi u Modeni govori samo talijanski , objasnio da je najbolje sjesti u taksi .",O O O O O O O O O O O B-LOC O O O O O O O O O O O O
"Ne , ne zato što Talijani žele zaraditi na turistima pod svaku cijenu .",O O O O O B-PER O O O O O O O O
"Sami smo se kasnije uvjerili zašto .",O O O O O O O
"Naime , bus će ipak ponekad stati na pješački prijelaz kojih imate na svakom koraku .",O O O O O O O O O O O O O O O O
"Taksi ?",O O
"Ni tada .",O O O
"Gledali smo sa strane jednu plavušu u ultrakratkoj minici .",O O O O O O O O O O
"Talijani su se iz svakog drugog Ferrarija , Maseratija , Lamborghinija ili Bugattija okretali za njom .",B-PER O O O O O B-ORG O B-ORG O B-ORG O B-ORG O O O O
"Ali , da bi netko stao ...",O O O O O O O
"Ma , nema šanse .",O O O O O
"Iako ćete policijske aute vidjeti iza svakoga ugla , talijanski vozači sami sebi proizvode zakone vožnje .",O O O O O O O O O O O O O O O O O
"Maranello .",B-LOC O
"Tvornica , sjedište i muzej Ferrarija .",O O O O O B-ORG O
"Pokazala je prstima 25 eura i nagazila na gas .",O O O O O O O O O O
"Dok smo čekali otkucaje 19 kilometara , na stražnjem sjedalu smo malo porazgovarali .",O O O O O O O O O O O O O O
"Nešto u stilu nije nam jasno da toliko Talijana tako ludo i brzo vozi , a oni u Ferrari dovedu jednog Španjolca Fernanda Alonsa .",O O O O O O O O B-PER O O O O O O O O O B-ORG O O B-PER B-PER I-PER O
"Taksistica je razumjela samo ono Fernando Alonso i odmah nas opasno pogledala u retrovizoru .",O O O O O B-PER I-PER O O O O O O O O
"Da , da , prošlo je tjedan dana otkako je Ferrari neslavno završio sezonu , otkako je Španjolac izgubio naslov svjetskog prvaka u Formuli 1 , ali Talijani su i dalje ljuti kao psi .",O O O O O O O O O O B-ORG O O O O O O B-PER O O O O O B-MISC I-MISC O O B-PER O O O O O O O
"- Depresija , depresija - mrmljala je Talijanka .",O O O O O O O B-PER O
"Više nismo prozborili ni riječi .",O O O O O O
"Samo nam je još trebalo da nas zbog nekog Španjolca izbaci na pola puta do odredišta .",O O O O O O O O O B-PER O O O O O O O
"Preživjeli smo , pružili 25 eura , uspjeli smo se tek izvući iz jednog automobila , za ruku su nas uhvatile dvije djevojke i htjele odvući u drugi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"- Ovo je vaš dan iz snova .",O O O O O O O O
"Dođite , kod nas ćete moći s Ferrarijem napraviti što god poželite .",O O O O O O O B-ORG O O O O O
"Priča , priča , priča .",O O O O O O
"Hvalile su Talijanke crvene jurilice i dalje nas nastavile vući za rukav .",O O B-PER O O O O O O O O O O
"- Prvo ćete sjesti u Ferrari koji poželite .",O O O O O O O O O
"Prvo to trebate osjetiti .",O O O O O
"Da , priznajemo , bili smo jedni od onih koji su svašta ružnoga znali reći o ovoj marki .",O O O O O O O O O O O O O O O O O O O
"Ali , doista , jako ružno .",O O O O O O O
"Jedno od najblažih bilo je ružni su , nikad neću sjesti u Ferrari .",O O O O O O O O O O O O B-ORG O
"Ali , kad staneš ispred njih nekoliko , kad ti se oči zasjaje više nego što se on sjaji , kad ipak sjedneš ...",O O O O O O O O O O O O O O O O O O O O O O O O
"Moćan , jako moćan osjećaj .",O O O O O O
"Nakon ljubavi na prvi pogled , Talijanka će ti nastaviti s pričom .",O O O O O O B-PER O O O O O O
"- Želite li ga i voziti ?",O O O O O O O
"Dajte , to je svima san .",O O O O O O O
"Možete voziti sami ili s vozačem .",O O O O O O O
"Ni u jednom , ali baš ni u jednom trenutku , neće vam spomenuti novac .",O O O O O O O O O O O O O O O O
"Kad već stavite nogu na gas , samo će tiho reći 10 minuta je 60 eura , ali to je jeftino , taj auto stoji 250.000 eura .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Hvala Bogu , zazvonio nam je telefon , imali smo osjećaj da bi nas Talijanka uspjela nagovoriti i da ga kupimo .",O B-PER O O O O O O O O O O O O B-PER O O O O O O O
"Ne znamo s čim , ali žena doista dobro maže oči .",O O O O O O O O O O O O
"Što ćete , to joj je posao .",O O O O O O O O
"Ali , napokon smo uspjeli pobjeći .",O O O O O O O
"Evo nas na ulazu u muzej .",O O O O O O O
"Nigdje žive duše .",O O O O
"- Dobro došli .",O O O O
"Danas je savršen dan za razgledavanje .",O O O O O O O
"Nije gužva - dočekala nas je gospođa kojoj na pločici s lijeve strane stoji Vanessa .",O O O O O O O O O O O O O O B-PER O
"- Tako je proteklih dana , inače ne - kao da se ispričavala Vanessa .",O O O O O O O O O O O O O B-PER O
"A tu smo dakle .",O O O O O
"Da nije slučajno i za ovo kriv Fernando Alonso .",O O O O O O O B-PER I-PER O
"Pogledala je okolo , kao da je očima tražila nekog šefa , ali budući da ni zaposlenika nije bilo previše , nastavila je ono paaa ...",O O O O O O O O O O O O O O O O O O O O O O O O O O
"- Nije nam baš lako posljednjih dana .",O O O O O O O O
"Pripremali smo se mjesecima za završnicu sezone u Formuli 1 .",O O O O O O O O B-MISC I-MISC O
"Svi su tako vjerovali u Fernandovu pobjedu , čak sam se malo i bojala svih tih silnih gužvi u muzeju , ali u dva sata utrke u Abu Dhabiju sve nam se okrenulo .",O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O
"- Alonso je poklonio pobjedu onom Nijemcu - ubacio se jedan od vodiča , Britanac kojemu , nažalost , nismo zapamtili ime .",O B-PER O O O O B-PER O O O O O O O B-PER O O O O O O O O
"- Mi zaposlenici ne bi smjeli govoriti da je kriv Ferrari , prije će nam oprostiti ako kažemo da je kriv vozač .",O O O O O O O O O O B-ORG O O O O O O O O O O O O
"Tako u biti svi govore u tvrtki .",O O O O O O O O
"I svi su grozno razočarani .",O O O O O O
"Ne možete ni zamisliti koliko su svi plakali .",O O O O O O O O O
"Očito u Italiji nema onoga bio je bolji , mi smo pogriješili , čestitamo , bit će bolje drugi put .",O O B-LOC O O O O O O O O O O O O O O O O O O
"- Mi Talijani smo jako temperamentni .",O O B-PER O O O O
"Zato smo malo nezadovoljni Alonsom .",O O O O B-PER O
"On je premiran za nas .",O O O O O O
"Baš čudno za jednog Španjolca .",O O O O B-PER O
"Španjolac miran ?",B-PER O O
"Kako im je onda odgovarao jedan Nijemac kao što je Schumacher .",O O O O O O B-PER O O O B-PER O
"- On je živcirao sve Talijane , ali opet u isto vrijeme su ga svi i voljeli .",O O O O O B-PER O O O O O O O O O O O O
"Čudno je to malo .",O O O O O
"Teško objašnjivo .",O O O
"Mislim da su ga voljeli jer je pobjeđivao , za Ferrari rekordno , pet puta zaredom bio svjetski prvak .",O O O O O O O O O O B-ORG O O O O O O O O O
"Nismo voljeli tu njegovu njemačku namrgođenost , u nekim trenucima činilo se prepotentno , umišljeno .",O O O O O O O O O O O O O O O O
"Ali , opet , nitko mu ne može reći ništa pored tako velikih rezultata - objasnio je jedan posjetitelj iz Rima .",O O O O O O O O O O O O O O O O O O O O B-LOC O
"- Prije svega , čestitam vašem vozaču Vettelu na naslovu prvaka .",O O O O O O O B-PER O O O O
"- Vjerujte , nismo htjeli baš sada doći u muzej , nanositi vam još veću tugu , ali aranžman iz Hamburga do Modene i Maranella nije baš jeftin - pokušao je biti duhovit jedan iz grupe Nijemaca , ali Talijane ovih dana ništa ne može utješiti .",O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O B-LOC O O O O O O O O O O O B-PER O O B-PER O O O O O O O
"Još kad je vodiču netko dobacio čistačice iz Red Bulla navodno će dobiti 12.000 eura nagrade , hoće li vama uzimati nešto od plaće ...",O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O
"- Šalimo se , naravno .",O O O O O O
"Što ćete , to je sport , Ferrari je nasjeo na Red Bullov mamac , Alonso je požurio u boks za Webberom , a nakon što se vratio nije mogao ništa protiv Petrova .",O O O O O O O B-ORG O O O B-ORG I-ORG O O B-PER O O O O O B-PER O O O O O O O O O O B-PER O
"Možemo samo zamisliti kako se osjećao Alonso dok je gledao kako mu naslov izmiče iz ruku .",O O O O O O B-PER O O O O O O O O O O
"A ništa nije mogao napraviti da prestigne Petrova .",O O O O O O O B-PER O
"Samo , ne treba okrivljavati toga jadnog mladića , kriv je vaš Ferrari , vaša odluka da ide u boks , dečko se borio do kraja i pošteno izgubio - objasnili su vodiču Nijemci .",O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O B-PER O
"Velika većina onih koje smo pitali izvan muzeja , rekli su Ferrari je kriv , Alonso je u ovom trenutku najbolji svjetski vozač .",O O O O O O O O O O O B-ORG O O O B-PER O O O O O O O O
"U muzeju se ionako nismo više usudili pitati apsolutno ništa o Formuli .",O O O O O O O O O O O B-MISC O
"Nismo sigurni da bismo van izašli živi .",O O O O O O O O
"- Ne možete ni zamisliti koliko će Ferrari izgubiti milijardi eura na Alonsovu porazu .",O O O O O O O B-ORG O O O O B-PER O O
"Ferrari proizvodi jako malo automobila koje dugo čekate da vam se pojave u garaži , oni su gotovo ručno rađeni i stoje jako , jako puno .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ali , to nije naša glavna zarada .",O O O O O O O O
"Mi imamo apsolutno sve sa našim znakom .",O O O O O O O O
"Diljem svijeta se prodaju proizvodi , a sada će se prodavati neusporedivo manje .",O O O O O O O O O O O O O O
"Šteta , a tako smo se dobro pripremili - rekao je Britanac .",O O O O O O O O O O O B-PER O
"Na svakom koraku u Maranellu naći ćete Ferrarijeve trgovine .",O O O O B-MISC O O B-ORG O O
"U njima imate sve , od igle do lokomotive .",O O O O O O O O O O
"Okretali smo na poleđinu niz predmeta , na svakome piše Made in China .",O O O O O O O O O O O O B-LOC O
"- Jedino tako možete biti veliki , a opet jako bogati - objasnio nam je prodavač u jednom od dućana .",O O O O O O O O O O O O O O O O O O O O O
"Za samo jedan mali automobil , veličine palca , izdvojit ćete oko 80 eura .",O O O O O O O O O O O O O O O
"Već onaj veličine ženske šake stoji oko 400 eura .",O O O O O O O O O O
"Iako , u Ferrariju vam gotovo nikada neće spomenuti cijene .",O O O B-ORG O O O O O O O
"Nije ni čudno onda što im glavni moto glasi Mi ne prodajemo automobile , mi prodajemo snove .",O O O O O O O O O O O O O O O O O O
"O da .",O O O
"Snove koji koštaju jako , jako puno .",O O O O O O O O
"Ali , dobro , ako ništa , možete napraviti kao mi , bar sjesti u jedan od Ferrarijevih limenih ljepotana , mahnuti mu , reći Talijanima bit će bolje sljedeće sezone , otići doma i vratiti se u stvarnost .",O O O O O O O O O O O O O O O O O B-ORG O O O O O O O B-PER O O O O O O O O O O O O O O
"Doduše , u posljednje vrijeme gotovo jednako skupu stvarnost ...",O O O O O O O O O O
"Jakov Bienenfeld , u čijem je vlasništvu tvrtka VIP d.o.o. koja je ovog tjedna počela gradnju velikog parkirališta u Vlaškoj 38 , za takve radove nema ni lokacijsku ni građevinsku dozvolu , istaknuli su danas članovi Udruge hrvatskih dragovoljaca Domovinskog rata grada Zagreba .",B-PER I-PER O O O O O O B-ORG I-ORG O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O
"Dragovoljci su slučaj prijavili i Ministarstvu zaštite okoliša , prostornog uređenja i graditeljstva , od kojega traže hitno obustavljanje radova u strogom centru grada .",O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O
"Kako se radi o krupnim građevinskim radovima u najužem središtu grada , svim građanima , kao i samom Gradu , takvim protuzakonitim postupanjem prijeti nenadoknadiva šteta , zbog čega tražimo hitno postupanje po ovoj prijavi i zabranu svih daljnjih radova , stoji u prijavi Udruge upućenoj Ministarstvu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O B-ORG O
"I pročelnik Gradskog ureda za prostorno uređenje Davor Jelavić potvrdio je da dozvole Bienenfeldu nisu izdane , što gradnju u dvorištu Bogoslovnog fakulteta čini bespravnom .",O O B-ORG I-ORG I-ORG I-ORG I-ORG B-PER I-PER O O O O B-PER O O O O O O O B-ORG I-ORG O O O
"- Nitko nije zatražio ni građevinsku ni lokacijsku dozvolu te je nikome nismo ni izdali .",O O O O O O O O O O O O O O O O
"Zaprimili smo prijavu Udruge dragovoljaca koju smo proslijedili Ministarstvu - istaknuo je Jelavić .",O O O B-ORG I-ORG O O O B-ORG O O O B-PER O
"Dragovoljci su u petak održali spontani prosvjed upozorenja u dvorištu iza Bogoslovnog fakulteta jer su iznimno nezadovoljni odlukom Zagrebačke nadbiskupije koja je zemljište iznajmila baš Bienenfeldu .",O O O O O O O O O O O B-ORG I-ORG O O O O O B-ORG I-ORG O O O O O B-PER O
"Naime , u Udruzi smatraju da je njima to zemljište mnogo potrebnije i da postoji mnogo zaslužnijih ljudi od Bienenfelda kojima je moglo pripasti .",O O O B-ORG O O O O O O O O O O O O O O O B-PER O O O O O
"- Mi razumijemo da Crkva nije socijalna ustanova , ali apeliramo da postane osjetljivija .",O O O O B-ORG O O O O O O O O O O
"Mi smo na tom zemljištu mogli zbrinuti desetak naših prijatelja branitelja .",O O O O O O O O O O O O
"Ipak , smatramo da takva odluka nije pogreška ni stav Crkve kao ustanove , nego jedne osobe , ekonoma vlč. Ivana Hrena - istaknuo je Mladen Rogić , dopredsjednik Udruge koja je bila zainteresirana za najam zemljišta pod istim uvjetima kao i Bienenfeld .",O O O O O O O O O O B-ORG O O O O O O O O O B-PER I-PER O O O B-PER I-PER O O B-ORG O O O O O O O O O O O O B-PER O
"- Znamo upravljati svojom imovinom , a kad vi uređujete svoje dvorište , sigurno ne pitate susjeda za mišljenje .",O O O O O O O O O O O O O O O O O O O O
