sentence,ner
"Prvi pametni telefon s sistemom Android je bil HTC Dream , znan tudi kot T - Mobilov G1 .",O O O O O B-MISC O O B-MISC I-MISC O O O O B-MISC I-MISC I-MISC I-MISC O
"Leta 1972 so ZDA pričele izvajati program Landsat , najbolj obsežen program za pridobivanje posnetkov Zemlje iz vesolja .",O O O B-LOC O O O B-MISC O O O O O O O B-LOC O O O
"UB40 je angleška pop - reggae skupina , ustanovljena decembra 1978 v Birminghamu v Angliji .",B-ORG O O O O O O O O O O O B-LOC O B-LOC O
"Kritična masa je najmanjša količina cepljivega materiala , ki je potrebna za stabilno verižno jedrsko reakcijo .",O O O O O O O O O O O O O O O O O
"Bil je prepričan , da je Zemlja okrogla .",O O O O O O B-LOC O O
"Que je bil dolga leta novinar .",B-PER O O O O O O
"Moto reda je ‘ za Boga in imperij ’ .",O O O O O B-PER O O O O
"Bog obvaruj Salomonove otoke je državna himna Salomonovih otokov .",B-MISC I-MISC I-MISC I-MISC O O O B-LOC I-LOC O
"Najbolj razprostranjen med čadskimi jeziki je havščina , lingua franca večine celinske Zahodne Afrike .",O O O O O O O O O O O O B-LOC I-LOC O
"Kraljestvo Jeruzalem je bilo krščansko kraljestvo , ustanovljeno v Levantu leta 1099 , kot posledica prve križarske vojne .",B-LOC I-LOC O O O O O O O B-LOC O O O O O O O O O
"Kmetovanje v Egiptu je bilo odvisno od cikla reke Nil .",O O B-LOC O O O O O O B-LOC O
"Leta 1942 je izdal svojo avtobiografijo , Skrivno življenje Salvadorja Dalíja .",O O O O O O O B-MISC I-MISC I-MISC I-MISC O
"1024 je naravno število med 1023 in 1025 .",O O O O O O O O O
"Euler se je naučil rusko in se ustalil v življenje v Sankt Peterburgu .",B-PER O O O O O O O O O O B-LOC I-LOC O
"Prav tako je dokončal študij zgodovine , sociologije , politologije , davčnega prava in ekonomije na Univerzi v Uppsali in na Univerzi v Stockholmu .",O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O B-ORG I-ORG I-ORG O
"Kasneje je bil sekretar malteške jezikovne akademije ( Akkademja tal - Malti ) .",O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O
"Ko je njen oče podedoval naslov grof Spencer , je postala Lady Diana Spencer .",O O O O O O O B-PER O O O O B-PER I-PER O
"V skladu s tem je Friderik leta 1853 postal danski princ .",O O O O O B-PER O O O O O O
"Če v približno dveh tednih ne pride do implantacije , rumeno telesce usahne , kar povzroči izrazit padec v ravni progesterona in estrogena .",O O O O O O O O O O O O O O O O O O O O O O O O
"Letopis zajema obdobje do leta 1305 , obdobja 898 – 922 , 1263 – 1283 in 1288 – 1294 pa iz neznanega vzroka manjkajo .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Leta 1964 je prejela častni doktorat Univerze Columbia in leta 1968 Univerze v Kopenhagnu , kot tudi številna druga častna članstva .",O O O O O O B-ORG I-ORG O O O B-ORG I-ORG I-ORG O O O O O O O O
"Pohvalil ga je Einstein ; objavljeno je bilo kot samostojna monografija , ki še do danes velja za eno referenčnih del na tem področju .",O O O B-PER O O O O O O O O O O O O O O O O O O O O O
"Mesto so leta 447 uničili Huni , vendar ga je bizantinski cesar Justinijan v 6. stoletju obnovil in preimenoval v Triadico .",O O O O O B-PER O O O O O O B-PER O O O O O O O B-LOC O
"V napadu sta sodelovali dve enoti v glavnem napadu in dve enoti , ki sta izvedli diverzijski napad na Ypres .",O O O O O O O O O O O O O O O O O O O B-LOC O
"Jeseni 2004 je na isti univerzi vpisala študij etnologije .",O O O O O O O O O O
"Mednarodni dan maternega jezika je vsakoletni svetovni spominski dan , ki se ga obeležuje 21. februarja z namenom spodbuditi večjezičnost ter zavest o jezikovni in kulturni raznolikosti .",B-MISC I-MISC I-MISC I-MISC O O O O O O O O O O O O O O O O O O O O O O O O
"Radioaktivni odpadki so odpadki , ki vsebujejo radioaktivne snovi .",O O O O O O O O O O
"El Diario La Prensa je največji dnevni časopis v španščini v New Yorku in najstarejši v državi .",B-ORG I-ORG I-ORG I-ORG O O O O O O O B-LOC I-LOC O O O O O
"Zadnji kralj , ki so ga kronali tukaj , je bil Ferdinand I. leta 1531 .",O O O O O O O O O O O B-PER I-PER O O O
"Termoregulacija je sposobnost organizma ohraniti telesno temperaturo v okviru določenih mej , tudi ko je zunanja temperatura precej drugačna .",O O O O O O O O O O O O O O O O O O O O
"Ker so bili njegovi starši revni , je moral Grabowski začeti delati kmalu po osnovni šoli .",O O O O O O O O O B-PER O O O O O O O
"Odkril je povezavo med rdečim premikom galaksije in njeno oddaljenostjo .",O O O O O O O O O O O
"Zadnji del leta so preživeli na turneji z Aly & AJ in The Cheetah Girls .",O O O O O O O O B-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG O
"Prihodnjim generacijam bi dal orožje , ki bi preprečilo ponovno oživitev takega zla .",O O O O O O O O O O O O O O
"Skozi leta je Serchuk večkrat obiskal Evropo , da bi pričal na sojenjih nacističnim vojnim zločincem .",O O O B-PER O O B-LOC O O O O O O O O O O
"Pod ministrskim predsednikom Louisom Botho je leta 1910 postal ustanovna članica Južnoafriške unije .",O O O B-PER I-PER O O O O O O B-LOC I-LOC O
"Skupno je bilo osvobojenih 685 alžirskih delavcev in 107 tujcev .",O O O O O O O O O O O
"Stadio Marcantonio Bentegodi je nogometni stadion v italijanskem mestu Verona .",B-LOC I-LOC I-LOC O O O O O O B-LOC O
"Jessica Stanley je Bellina sošolka in njena prva prijateljica v Forksu .",B-PER I-PER O B-PER O O O O O O B-LOC O
"Razširil je Einsteinovo teorijo specifične toplote na nižje temperature s tem , da je upošteval prispevek nizkofrekvenčnih fononov .",O O B-PER O O O O O O O O O O O O O O O O
"Olimpijsko geslo Citius , Altius , Fortius ( hitreje , višje , močneje ) je bilo prvič slišati na olimpijskih igrah .",O O B-MISC I-MISC I-MISC I-MISC I-MISC O O O O O O O O O O O O O O O
"Smith si je skupno spalnico delila z devetimi drugimi dekleti , svoj čas pa je preživljala tako , da je plavala , se pogovarjala in se učila ruskih pesmi in plesov .",B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Med drugo svetovno vojno je bil Port Vila ameriško in avstralsko letalsko oporišče .",O O O O O O B-LOC I-LOC O O O O O O
"V idealnih razmerah je celotno gospodinjstvo , vključno s služabniki , večerjalo skupaj .",O O O O O O O O O O O O O O
"SV Darmstadt 98 je nemški nogometni klub iz Darmstadta v nemški zvezni državi Hesse .",B-ORG I-ORG I-ORG O O O O O B-LOC O O O O B-LOC O
"Vladi sta začeli normalizirati odnose leta 2013 v okviru Bruseljskega sporazuma .",O O O O O O O O O B-MISC I-MISC O
"31. oktobra je bil Hindenburg premagan in zaustavljen v bitki na reki Visli .",O O O O B-PER O O O O O O O B-LOC O
"Leta 1830 je izbruhnila belgijska revolucija , s katero je Belgija postala neodvisna od Nizozemske .",O O O O O O O O O O B-LOC O O O B-LOC O
"Znanstveniki agencije USGS preučujejo pokrajino ZDA , njene naravne vire in naravne nevarnosti , ki jo ogrožajo .",O O B-ORG O O B-LOC O O O O O O O O O O O O
"Bach verjetno še za nobeno svoje delo ni bil tako nagrajen kot za to .",B-PER O O O O O O O O O O O O O O
"Bolezen se običajno pojavi kot izbruh v tropskih regijah podsaharske Afrike .",O O O O O O O O O O B-LOC O
"V polfinalu sta izgubili ZDA in Jugoslavija .",O O O O B-LOC O B-LOC O
"Tuberkuloza je bila razlog za globoko zaskrbljenost javnosti v 19. in zgodnjem 20. stoletju , saj je postala razširjena med revnim urbanim prebivalstvom .",O O O O O O O O O O O O O O O O O O O O O O O O
"Njuna poroka je razkrila , da Wollstonecraftova ni bila nikoli poročena z Imlayem , zaradi česar sta z Godwinom izgubila številne prijatelje .",O O O O O O B-PER O O O O O B-PER O O O O O B-PER O O O O
"Franklinovi možje so zimo 1845 – 46 preživeli na otoku Beechey , kjer so trije člani posadke umrli in bili tam tudi pokopani .",B-PER O O O O O O O O O B-LOC O O O O O O O O O O O O O
"Ta pojav je Einstein označil kot » pošastno delovanje na daljavo « .",O O O B-PER O O O O O O O O O
"Izobraževala se je tudi na visoki šoli za uprizoritvene in vizualne umetnosti in pozneje na visoki šoli Alief Elsik .",O O O O O O O O O O O O O O O O O B-ORG I-ORG O
"Ruske vojaške enote so bile nameščene v južnem Tadžikistanu , da bi do poletja 2005 varovale mejo z Afganistanom .",O O O O O O O O B-LOC O O O O O O O O O B-LOC O
"Shackleton se je odločil , da bo nekaj dni počakal , v upanju , da se bo led razlomil .",B-PER O O O O O O O O O O O O O O O O O O O
"V tridesetih letih prejšnjega stoletja je Komatsu za japonsko vojsko proizvajal traktorje , pa tudi buldožerje , tanke in havbice .",O O O O O O B-ORG O O O O O O O O O O O O O O
"To je podpiral Andrew Carnegie , ki je izrecno za orkester zgradil dvorano Carnegie Hall ( odprli so jo leta 1891 ) .",O O O B-PER I-PER O O O O O O O O B-LOC I-LOC O O O O O O O O
"Inuit je Raeju pokazal tudi številne predmete , za katere se je izkazalo , da so pripadali Franklinu in njegovim možem .",B-PER O B-PER O O O O O O O O O O O O O O B-PER O O O O
"Otok je 1. januarja 1739 odkril Jean - Baptiste Charles Bouvet de Lozier , poveljnik francoskih ladij Aigle in Marie .",O O O O O O B-PER I-PER I-PER I-PER I-PER I-PER I-PER O O O O B-MISC O B-MISC O
"Po diagnozi je Zappa svojo energijo posvetil ustvarjanju sodobnih orkestralnih del in del za Synclavier .",O O O B-PER O O O O O O O O O O B-MISC O
"Ime izvira iz rimskega imena Portus Cale .",O O O O O B-LOC I-LOC O
"Plutarh je pripomnil , da je bila Artemida preveč zaposlena z rojstvom Aleksandra , da bi rešila goreči tempelj .",B-PER O O O O O O B-PER O O O O B-PER O O O O O O O
"Wollstonecraft se je v Pariz odpravila decembra 1792 in prispela kak mesec pred usmrtitvijo Ludvika XVI.",B-PER O O O B-LOC O O O O O O O O O B-PER I-PER
"Samomorilski napadalec je izvedel bombni napad na avtobus z izraelskimi turisti na letališču v mestu Burgas .",O O O O O O O O O O O O O O O B-LOC O
"Skupina Jonas Brothers je skupaj z Miley Cyrus nastopila na podelitvi nagrad Teen Choice Awards .",O B-ORG I-ORG O O O B-PER I-PER O O O O B-MISC I-MISC I-MISC O
"Številni Evropejci so jih izkoristili za raziskovanje vzhoda .",O B-PER O O O O O O O
"Reka od novembra do aprila zamrzne .",O O O O O O O
"Od takrat gora Fuji ni več izbruhnila .",O O O B-LOC O O O O
"Bolezen se redno pojavlja na določenih predelih podsaharske Afrike , kjer ogroža 70 milijonov prebivalcev v 36 državah .",O O O O O O O O B-LOC O O O O O O O O O O
"Pretirana poraba s sladkorjem sladkanih pijač je povezana s povišanim tveganjem .",O O O O O O O O O O O O
"Pisateljica Jane Austen je umrla v Winchestru 18. julija 1817 in je pokopana v stolnici .",O B-PER I-PER O O O B-LOC O O O O O O O O O
"Na podlagi niza dokazov , ki jih odkrijeta na truplu , Holmes in Watson najdeta Reordanov dom in odkrijeta poskuse , ki naj bi združili znanost in magijo .",O O O O O O O O O O O B-PER O B-PER O B-PER O O O O O O O O O O O O O
"Browning je vplival na oblikovanje skoraj vseh kategorij strelnega orožja .",B-PER O O O O O O O O O O
"Gastroenteritis je običajno akutna in samoomejujoča bolezen , ki ne potrebuje zdravljenja z zdravili .",O O O O O O O O O O O O O O O
"Če ti bodo starši dovolili , te vabim , da obiščeš našo državo , najbolje to poletje .",O O O O O O O O O O O O O O O O O O
"Znan je bil po svoji okrutnosti .",O O O O O O O
"Najpogostejši vzrok gastroenteritisa pri otrocih je rotavirus , pogostnost obolenja pa je približno enaka v razvitem in nerazvitem svetu .",O O O O O O O O O O O O O O O O O O O O
"Razumevanje strukture in funkcije celic je bistveno za vse biološke vede .",O O O O O O O O O O O O
"Iz tega razloga in zato , da je besedilo kar se da dosledno , so spremembe zapisane v jeziku , ki je blizu izvirniku .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Stopala imajo tri prste , ki so obrnjeni naprej in en prst , ki je obrnjen nazaj .",O O O O O O O O O O O O O O O O O O
"Prosta spletna različica je bila le delno dostopna javnosti .",O O O O O O O O O O
"Med 15.000 možmi na šogunski strani so bile tudi enote , ki so jih usposabljali francoski vojaški svetovalci , večino so pa sestavljale samurajske enote .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ob koncu prve svetovne vojne je postala del Velike Romunije .",O O O O O O O O B-LOC I-LOC O
"Mnogi ga imajo za enega izmed najpomembnejših vladarjev v norveški zgodovini .",O O O O O O O O O O O O
"Donavska komisija se je odločila uničiti dva stebra , ki sta ovirala plovbo .",B-ORG I-ORG O O O O O O O O O O O O
"Fermentirani mlečni izdelki ( na primer jogurt ) so prav tako blagodejni .",O O O O O O O O O O O O O
"Zakopani v pesku čakajo v zasedi , le njihove oči gledajo iz tal .",O O O O O O O O O O O O O O
"To bolezen se pri ljudeh preprečuje s cepljenjem živali proti tej bolezni .",O O O O O O O O O O O O O
"Kot prestolonaslednik Danske je dobil sedež v državnem svetu in je nato pomagal očetu pri vladnih nalogah .",O O B-LOC O O O O O O O O O O O O O O O
"Riževa vstaja je v sodobni japonski zgodovini z vidika obsega , velikosti in nasilja brez primere .",O O O O O O O O O O O O O O O O O
"Zahodno od Louvra je Katarina Medičejska zase zgradila Tuilerijsko palačo z obsežnimi vrtovi in jamo .",O O B-LOC O B-PER I-PER O O B-LOC I-LOC O O O O O O
"Rodil se je v revni družini .",O O O O O O O
"Kljub temu očitki niso načeli Periklejeve morale , četudi je bruhnil v jok , da zaščiti Aspazijo , ko so jo obtožili pohujšanja atenske družbe .",O O O O O B-PER O O O O O O O O O O B-PER O O O O O O O O O
"Lahko prisluškuje sporočilom med Alice in Bobom , toda ne more jih spreminjati .",O O O O B-PER O B-PER O O O O O O O
"Kraljeva družina se je vrnila iz palače Vila Viçosa v Lizbono .",O O O O O O O B-LOC I-LOC O B-LOC O
"Materino mleko zmanjšuje tako pogostnost okužb kot tudi njihovo trajanje .",O O O O O O O O O O O
"Strinjal se je tudi z imenovanjem grškega patriarha .",O O O O O O O O O
"Na primer , skupine , ki izvirajo iz vzhodne in južne Evrope , so se po teh merilih običajno slabše odrezale .",O O O O O O O O O O O B-LOC O O O O O O O O O O
"V skoraj vseh primerih je cerkev na lahko obranljivem položaju , običajno na hribu .",O O O O O O O O O O O O O O O
"Njegov oče je bil pravoslavni duhovnik in učitelj , njegova mati pa glasbenica .",O O O O O O O O O O O O O O
"To mu je omogočilo oblikovati Paulijevo izključitveno načelo , ki pravi , da v istem kvantnem sistemu dva elektrona ne moreta biti nikoli v istem kvantnem stanju .",O O O O O B-MISC I-MISC I-MISC O O O O O O O O O O O O O O O O O O O O
"Kot mnogi drugi fosilni konji je bil Mesohippus v Severni Ameriki pogost .",O O O O O O O O O B-LOC I-LOC O O
"Za razliko od svojih bratov se je princ Henry raje pridružil vojski kot kraljevi mornarici .",O O O O O O O O B-PER O O O O O O O
"Do leta 1958 se je imenovala Sirska univerza , a je bila po ustanovitvi Univerze v Aleppu preimenovana .",O O O O O O B-ORG I-ORG O O O O O O B-ORG I-ORG I-ORG O O
"Ker se je bližal decembrski solsticij , je bila osvetljena tudi Antarktika .",O O O O O O O O O O O B-LOC O
"Prvi odmerek cepiva je treba dati dojenčkom , ko so stari od 6 do 15 tednov .",O O O O O O O O O O O O O O O O O
"V mnogih pogledih je bil Friderik VIII. liberalni vladar , saj je bil veliko bolj naklonjen novemu parlamentarnemu sistemu kot njegov oče .",O O O O O B-PER I-PER O O O O O O O O O O O O O O O O
"Ko se je vrnil iz potovanja v Nico , je kralj Friderik naredil kratek postanek v Hamburgu in prespal v hotelu Hamburger Hof .",O O O O O O O B-LOC O O O B-PER O O O O B-LOC O O O B-ORG I-ORG I-ORG O
"Prvi zapis o njej je iz leta 1526 .",O O O O O O O O O
"OR pripravlja študije o različnih vidikih lokalnih in regionalnih značilnosti EU ( izobraževanje , promet , družbena vprašanja , širitev itd. ) .",B-ORG O O O O O O O O O B-ORG O O O O O O O O O O O O
"Mozela je reka , ki teče skozi Francijo , Luksemburg in Nemčijo .",B-LOC O O O O O O B-LOC O B-LOC O B-LOC O
"SnatchBot pomaga uporabnikom , da ustvarijo robote za Facebook Messenger , Skype , Slack , SMS , Twitter in druge platforme družbenih omrežij .",B-MISC O O O O O O O B-MISC I-MISC O B-MISC O B-MISC O O O B-MISC O O O O O O
"Genik je prevedel njihove cerkvene spise iz poljščine v angleščino .",B-PER O O O O O O O O O O
"Bog nagrajuje dobra dejanja in kaznuje zla .",B-PER O O O O O O O
"Leta 1977 v Španiji potekajo prve demokratične volitve po 41 letih pod Francovo oblastjo .",O O O B-LOC O O O O O O O O B-PER O O
"Od decembra 2017 je več kot 30 milijonov končnih uporabnikov uporabilo pogovorne robote , ustvarjene na platformi SnatchBot .",O O O O O O O O O O O O O O O O O B-MISC O
"Generalni sekretariat obsega pet direktoratov : člani in plenarna zasedanja ; zakonodajno delo 1 ; zakonodajno delo 2 ; komunikacija ; človeški viri in finance .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Podatke se lahko uporabi in ponovno uporabi v komercialne in nekomercialne namene .",O O O O O O O O O O O O O
"Pri otrocih kašelj v 35 – 40 % primerov traja dlje kot 10 dni , pri 10 % pa se nadaljuje dlje kot 25 dni .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Hrano po navadi pojedo na tleh .",O O O O O O O
"Protiprimer je v logiki in še posebej v njeni uporabi v matematiki in filozofiji izjema od predlaganega splošnega pravila ali zakona .",O O O O O O O O O O O O O O O O O O O O O O
"Med parjenjem samec z zobmi zagrabi samico za kožo na tilniku .",O O O O O O O O O O O O
"Leta 1924 je Albanija postala republika .",O O O B-LOC O O O
"Leta 1872 je dobil naziv barona .",O O O O O O O
"Leta 927 je bil uradno priznan popolnoma neodvisen Bolgarski patriarhat .",O O O O O O O O B-ORG I-ORG O
"Genik se je z družino ( z ženo in štirimi otroki ) pridružil skupini 64 Ukrajincev in 22. junija 1896 prispel v Quebec .",B-PER O O O O O O O O O O O O O O B-PER O O O O O O B-LOC O
"Madžari so večina v okrožjih Harghita in Covasna .",B-PER O O O O B-LOC O B-LOC O
"Lahko hitro plavajo .",O O O O
"Pišete , da ste zaskrbljeni glede tega , ali bo prišlo do jedrske vojne med našima državama .",O O O O O O O O O O O O O O O O O O
"Sir William Herschel je odkril planet Uran .",O B-PER I-PER O O O B-LOC O
"Želimo si miru – obstaja nekaj , kar nas zaposluje : gojimo pšenico , gradimo in izumljamo , pišemo knjige in letamo v vesolje .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Namesto streptomicina se včasih uporabljata klaritromicin ali moksifloksacin .",O O O O O O O O O
"Med šolskima urama je 15 - minuten odmor .",O O O O O O O O O
"Kralj Albert je umrl v gorski nesreči v Marche - les - Damesu v Belgiji .",B-PER I-PER O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC O B-LOC O
"Ob približno istem času so se bratje začeli pojavljati v reklamah za lizike Baby Bottle Pops , v katerih so nastopali s petjem .",O O O O O O O O O O O O O B-MISC I-MISC I-MISC O O O O O O O O
"Pri osebah , ki so okužene tako z M. tuberculosis kot s HIV , se nevarnost za ponoven pojav bolezni poveča na skoraj 10 % na leto .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Apollo 14 je bil osma vesoljska odprava s človeško posadko v ameriškem programu Apollo in tretja , ki je pristala na Luni .",B-MISC I-MISC O O O O O O O O O O O B-MISC O O O O O O O B-LOC O
"Bil je najhitreje prodajan album v zgodovini britanske glasbe in kmalu je postal kulturni fenomen .",O O O O O O O O O O O O O O O O
"Osnovna insignija Reda je bel emajliran malteški križ .",O O B-ORG O O O O O O
"Waleed Al - Husseini oziroma Walid Husayin je palestinski esejist , pisatelj in bloger .",B-PER I-PER I-PER I-PER O B-PER I-PER O O O O O O O O
"Krup bakterijskega izvora razdelimo v davico grla , bakterijski traheitis , laringotraheobronhitis in laringotraheobronhopneumonitis .",O O O O O O O O O O O O O O O
"Po drugi teoriji naj bi Merkur nastal iz solarne meglice , še preden se je stabiliziral Sončev izsev .",O O O O O B-LOC O O O O O O O O O O B-LOC O O
"Trenutna varuhinja človekovih pravic , Irka Emily O'Reilly , to funkcijo opravlja od 1. oktobra 2013 .",O O O O O B-PER I-PER I-PER O O O O O O O O O
"Zahodna Afrika je najzahodnejša regija Afrike .",B-LOC I-LOC O O O B-LOC O
"Sporazum med Anglijo in Švedsko je privedel do nastanka tretje koalicije .",O O B-LOC O B-LOC O O O O O O O
"Uradna neodvisnost je bila razglašena 9. julija 1816 na kongresu v Tucumánu .",O O O O O O O O O O O B-LOC O
"Maksimalne serumske koncentracije se dosežejo 1 do 2 uri po oralni aplikaciji zdravila .",O O O O O O O O O O O O O O
"Temelji na dveh ključih , enem javnem in enem zasebnem .",O O O O O O O O O O O
"Veliko se boste naučili o naši državi , spoznali boste vrstnike in obiskali mednarodni otroški tabor Artek ob morju .",O O O O O O O O O O O O O O O O B-MISC O O O
"Direktiva Sveta 92 / 43 / EGS z dne 21. maja 1992 o ohranjanju naravnih habitatov ter prosto živečih živalskih in rastlinskih vrst .",B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O O O O O O O O O O O O O O O O O
"Na zemljevidu so označene nove regije , ki izpolnjujejo pogoje za programsko obdobje 2007 – 2013 Evropskega socialnega sklada .",O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O
"Poleg tega so njegovi zobje podobni zobem zgodnjih kitov .",O O O O O O O O O O
"Utøya je v lasti Mladinske delavske lige ( AUF ) , mladinske skupine , povezane z Delavsko stranko , ki na otoku vsako poletje priredi tabor .",B-LOC O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O B-ORG I-ORG O O O O O O O O O
"V mestu je rafinerija nafte .",O O O O O O
"Podpiral je priključitev Teksasa leta 1845 .",O O O B-LOC O O O
"Na višjih nadmorskih višinah so planinski pašniki .",O O O O O O O O
"Jakob je bil edini sin Marije I. Škotske in njenega drugega moža , Henrika Stuarta , lorda Darnleyja .",B-PER O O O O B-PER I-PER I-PER O O O O O B-PER I-PER O O B-PER O
"Debelost je eden vodilnih preprečljivih vzrokov smrti po vsem svetu .",O O O O O O O O O O O
"Obiskovalci Katarja , ki potujejo s katero koli letalsko družbo , lahko za katarsko turistično vizo zaprosijo na spletu .",O B-LOC O O O O O O O O O O O O O O O O O O
"Vidimo nožnico meča , pritrjeno na njegov pas na levi strani .",O O O O O O O O O O O O
"Njegov oče je bil čevljar .",O O O O O O
"Kljub vsemu veljajo določeni pogoji , zato so vize izdane zgolj po presoji Katarskega ministrstva za notranje zadeve .",O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O
"V tretjem nadstropju naj bi oblikovali ideje za bolj miroljubno prihodnost .",O O O O O O O O O O O O
"Temu projektu so nasprotovali Špartanci in njihovi peloponeški zavezniki , ki jih je skrbel nedaven vzpon v moči Aten .",O O O O B-PER O O O O O O O O O O O O O B-LOC O
"Pripada rodu Hepacivirus iz družine Flaviviridae .",O O O O O O O
"S svojo zavezo podpirajo cilj Evropske unije , 20 - odstotno znižanje emisij CO2 , ki naj bi ga dosegla do leta 2020 .",O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O
"Gol je dosežen , ko žoga v celoti prečka črto v golu .",O O O O O O O O O O O O O
"V starih časih je bila astronomija le opazovanje in napoved gibanja teles , vidnih s prostim očesom .",O O O O O O O O O O O O O O O O O O
"Prva črka vsakega odstavka je orisana z rdečimi in rumenimi pikami .",O O O O O O O O O O O O
"Afriški divji osel ( Equus africanus ) je divji član družine konjev ( Equidae ) .",O O O O O O O O O O O O O O O O
"Nekatere strukture so preveč oddaljene , da bi se jih dalo videti , niti z najmočnejšimi teleskopi se jih ne da .",O O O O O O O O O O O O O O O O O O O O O O
"Ima prijeten , sladek vonj .",O O O O O O
"Ob koncu sezone so bili uvrščeni na 4. mesto .",O O O O O O O O O O
"Prirojeni sifilis je bolezen , ki se je prenesla med nosečnostjo ali ob rojstvu .",O O O O O O O O O O O O O O O
"Štiri zvezde predstavljajo štiri temeljna načela , ki so bila prvotno opredeljena v prvi ustavi Bangladeša leta 1972 : nacionalizem , sekularizem , socializem in demokracija .",O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O
"Spomenik predstavlja tudi mir , saj so meči zadrti v trdno skalo , da jih ne bo mogoče nikoli izvleči .",O O O O O O O O O O O O O O O O O O O O O
"Vendar pa mikrobska proizvodnja citronske kisline ni postala industrijsko pomembna , dokler ni prva svetovna vojna onemogočila izvoza italijanskih citrusov .",O O O O O O O O O O O O O O O O O O O O O
"Cepljenje otrok proti Streptococcus pneumoniae je znižalo pogostnost teh okužb pri odraslih , saj se odrasli pogosto okužijo pri otrocih .",O O O O O O O O O O O O O O O O O O O O O
"Jean - Baptiste Dumas je leta 1857 objavil delo , v katerem opisuje odnose med različnimi skupinami kovin .",B-PER I-PER I-PER I-PER O O O O O O O O O O O O O O O
"Območje je danes redko poseljeno in tisti , ki živijo tukaj , se preživljajo predvsem z vzrejo drobnice , na primer ovc in koz .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Pri osebah , ki potrebujejo hospitalizacijo , lahko umrljivost znaša do 10 % , pri obolelih , ki zahtevajo intenzivno nego , pa lahko doseže 30 – 50 % .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Po Statutu Centra SDEWES lahko vsakdo pod enakimi pogoji zaprosi za članstvo .",O B-MISC I-MISC I-MISC O O O O O O O O O
"Programska oprema vsebuje obsežno , integrirano gradivo za usposabljanje , vključno z elektronskim učbenikom .",O O O O O O O O O O O O O O O
"Približno od 30 do 60 % oseb , izpostavljenih primarnemu ali sekundarnemu sifilisu , se z boleznijo okuži .",O O O O O O O O O O O O O O O O O O O
"Odmerki deksametazona 0,15 , 0,3 in 0 , 6 mg / kg so , kot se zdi , vsi enako učinkoviti .",O O O O O O O O O O O O O O O O O O O O O O
"Sistem IMI je bil vzpostavljen februarja 2008 .",O B-MISC O O O O O O
"Ti testi niso tako časovno občutljivi , saj za diagnozo ne potrebujejo živih bakterij .",O O O O O O O O O O O O O O O
"Ime templja dobesedno pomeni tempelj petega kralja , ki se nahaja blizu palače Dusit .",O O O O O O O O O O O O O B-LOC O
"Te pripravijo osnutke mnenj in organizirajo konference ter seminarje , ki se osredotočajo na področja v pristojnosti posamezne komisije .",O O O O O O O O O O O O O O O O O O O O
"Znotraj zgoraj omenjenih držav obstaja več de facto neodvisnih držav z omejenim mednarodnim priznanjem ali brez njega .",O O O O O O O O O O O O O O O O O O
"Nemški kemik Leopold Gmelin je delal s tem sistemom in do leta 1843 identificiral deset triad , tri skupine po štiri in eno skupino po pet .",O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O
"Jeseni 1986 je začel šolanje na šoli Smedslättsskolan v Brommi , kjer je obiskoval osnovno šolo .",O O O O O O O B-ORG O B-LOC O O O O O O O
"Vnaprej prevedena vprašanja in odgovori ter strojno prevajanje jim omogočajo sporazumevanje v lastnem jeziku .",O O O O O O O O O O O O O O O
"C. Wehmer je odkril , da lahko plesen Penicillium iz sladkorja tvori citronsko kislino .",B-PER I-PER O O O O O O O O O O O O O
"Ladji Gokstad in Oseberg sta bili začasno shranjeni na Univerzi v Oslu .",O B-MISC O B-MISC O O O O O B-ORG I-ORG I-ORG O
"Tomaža so prav tako obtožili , da preganja lokalno plemstvo , kar je povzročilo vrsto uporov proti njegovi oblasti .",B-PER O O O O O O O O O O O O O O O O O O O
"Druge veje biokemije vključujejo genski kod ( DNK , RNK ) , sintezo beljakovin , transport prek celične membrane in prenos signalov .",O O O O O O O O O O O O O O O O O O O O O O O
