sentence,ner
"Ten výpočet nebyl docela přesný .",O O O O O O
"V kufru osobního automobilu Nissan chtěl z Rakouska do České republiky ilegálně převést svého 31letého bratra přes hraniční přechod v Hatích u Znojma 33letý Rakušan Andreas E . Tajného pasažéra , který měl v pasu vyznačen zákaz pobytu v ČR do roku 1994 , objevili celníci při kontrole v neděli ráno .",O O O O B-MISC O O B-LOC O B-LOC I-LOC O O O O O O O O O B-LOC I-LOC I-LOC O B-PER I-PER I-PER I-PER O O O O O O O O O O O B-LOC O O O O O O O O O O O O
"Bývalá světová tenisová jednička Ivan Lendl bude reprezentovat USA v Hopmanově poháru smíšených družstev , který se uskuteční od 31 . 12 . do 7 . 1 . v australském Perthu .",O O O O B-PER I-PER O O B-LOC O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O B-LOC O
"I na něm samozřejmě hraje na dobové nástroje nebo jejich repliky . - Firmy Lupulus a Popron ohlásily svůj společný projekt série Armonia classica , věnovaný na patnácti jednotlivých discích českým mistrům od Adama Václava Michny přes Jana Dismase Zelenku , Josefa Myslivečka , Jana Václava , Hugo Voříška a Antonína Dvořáka až po Leoše Janáčka a Vladimíra Sommra .",O O O O O O O O O O O O O O B-ORG O B-ORG O O O O O B-ORG I-ORG O O O O O O O O O B-PER I-PER I-PER O B-PER I-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O O B-PER I-PER O B-PER I-PER O
"Snad chtěl černý odlákat bílého střelce od citlivého bodu f7 . ) 5 . Sxb5 Jf6 6 . Jf3 Dh6 ( Lépe bylo Dh5 , ale Kieseritzky chce obsadit toto pole jezdcem . ) 7 . d3 Jh5 ( Hrozí Jg3 + , ale proti tomu má bílý snadný lék .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O
""" Myslím , že svět dospěl do stavu , kdy by z budování kultu mohl být nařčen i Ježíš , "" bránil svého "" otce "" proti osočování ze strany americké Antikultovní organizace Robert Ross ( manhattanský mluvčí moonistů ) koncem minulého roku v New York Times .",O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O B-ORG I-ORG B-PER I-PER O O O O O O O O O B-ORG I-ORG I-ORG O
"Jarmila Fráňová z Mostu",B-PER I-PER O B-LOC
"20.00 Zázračná planeta ( 1 . )",O B-MISC I-MISC O O O O
"Na otázku , zda Rencar získá inzerenty náhradou za tabákové koncerny ( pronájem tramvaje stojí 4.5 tisíce dolarů ročně ) , Martin Kovařík odpověděl , že o několika smlouvách se nyní jedná .",O O O O B-ORG O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O
"Přítomnost dcery na něho působila jako akumulátor energie , z něhož čerpal sílu .",O O O O O O O O O O O O O O
"Zůstala po takovém místě jen vzpomínka , ideál kláštera , sen o klášteře .",O O O O O O O O O O O O O O
"Ano , on sám je vymyslil .",O O O O O O O
""" Může se stát , že to neudělá pořádně , "" připustil ředitel obchodního domu Krone Milan Franěk .",O O O O O O O O O O O O O O O B-ORG B-PER I-PER O
"Příběh o Churchillovi a Chamberlainovi mi připomíná pohřeb Alexandera Dubčeka , kde džentlmenství bohužel chybělo .",O O B-PER O B-PER O O O B-PER I-PER O O O O O O
"Byl jsem nešťastný , protože ji mám rád .",O O O O O O O O O
"společenství , Mezinárodního měnového fondu a Světové banky - celkem zhruba 2.6 miliardy dolarů ) a konečně o emisi dluhopisů federální ústřední banky ( po částečném splacení zůstává 225 miliónů dolarů ) .",O O B-ORG I-ORG I-ORG O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O
"Jelcin dostal potvrzení mandátu , aby vládl Rusku , zároveň však lidové hlasování tohoto mandátu nezbavilo další spoluvlastníky - poslance parlamentu .",B-PER O O O O O O B-LOC O O O O O O O O O O O O O O
"Pověz mi , dívko , jak se jmenuješ , odkud jsi a kdo je ta druhá žena ?",O O O O O O O O O O O O O O O O O O
"Ve dvojici Trkal ( nejaktivnější jezdec ) - Tesař ( vítěz II . etapy ) má ovšem drtivou konkurenci .",O O B-PER O O O O O B-PER O O O O O O O O O O O
"Kdykoliv se náš přátelský trojlístek vracel z veřejné recitace , vyměňovali jsme si názory a dojmy a nebývalo řídkým zjevem , že jsme se tak přátelsky přeli dlouho do noci .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Na každou bolest , na každou nemoc je nějaký lék , dovol mi tedy , abych byl tvým lékařem , musíš mi však říci , co tě trápí .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"10.20 Kořeny ( 13 . )",O B-MISC O O O O
"Z nevelmi zámožného řadového šlechtice se vyšvihl na místo nejbohatšího muže císařství , nad kariérou , kterou prošel během deseti let , se tajil dech .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Tento mladý muž uzavřel s HC Vajgar smlouvu , podle níž měl za určitých podmínek jindřichohradeckým hokejistům poskytnout částku dva miliony korun .",O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O
"Ještě krátce k diplomatické dohře Grand Prix Brno .",O O O O O B-ORG I-ORG I-ORG O
"18.30 Jazykový klub Newsfile",O B-MISC I-MISC I-MISC
"Byl by radostí hlasitě křičel .",O O O O O O
"Dal každému z nosičů po padesátce a celá jejich následující pracovní akce netrvala déle než půl hodiny .",O O O O O O O O O O O O O O O O O O
"Děkuju , řekl .",O O O O
"Klára Šourková , Mgr. Josef Šourek , Krkonošská 90 , 468 41 Tanvald , IČO: 61123188 , DIČ CZ7451191066",B-PER I-PER O B-PER I-PER I-PER O B-LOC O O O O B-LOC O O O O O O
"Objekt měl být původně druhým azylovým domem pro bezdomovce v Ostravě .",O O O O O O O O O O B-LOC O
"Při rozšiřování NATO nelze pominout Rusko , míní Rühe",O O B-ORG O O B-LOC O O B-PER
"Můžeme zkusit , jak ti to půjde .",O O O O O O O O
"Sám doma USA 1990 98 U 040",B-MISC I-MISC B-LOC O O O O
"Z dobře informovaných zdrojů v ODA se proslýchá , že hlavní zbraň předsedy Kalvody - stalinský knír - je umělá .",O O O O O B-ORG O O O O O O O B-PER O O O O O O O
"Obdivuhodné , jak dokáží v Paříži šetřit místem !",O O O O O B-LOC O O O
"Chtěla bych , abys mi o tom řekl upřímně a co nejdříve .",O O O O O O O O O O O O O
"Natočili jsme tam s Petrem Polákem film a já tam udělal svůj první delší výzkum . .",O O O O B-PER I-PER O O O O O O O O O O O
"Nejstarší Josefův syn , Ladislav , předal majetek svým synovcům , kteří se kvůli tomu z Nováků ( podle manžela Ladislavovy dcery ) přejmenovali na Bartoně .",O B-PER O O B-PER O O O O O O O O O O O B-PER O O O B-PER O O O O B-PER O
"Já vám povím , s dovolením .",O O O O O O O
"Okresní úřad v Třebíči dementoval informaci ekologických iniciativ , podle níž vypouští jaderná elektrárna Dukovany denně 53 tun chemikálií do blízké vodní nádrže .",B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O B-ORG O O O O O O O O O
"Když povážím krátkost svého žití , pohlceného věčností před ním a za ním , malý prostůrek , který vyplňuji , nebo dokonce jen vidím , obkroužený nekonečnou obrovitostí prostorů , které neznám a které neznají mě , divím se , že sám sebe nacházím tady a ne tam , nyní - a ne tehdy .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"5 . června Síd Ahmed Ghozalí je jmenován novým ministerským předsedou .",O O O B-PER I-PER I-PER O O O O O O
"Stačí si připomenout úspěch muzikálu Hanáckého divadla Hvězdy na vrbě a stále se vracející novinové diskuse o roku 1968 - a hned vidíme , že Argentina neleží zas tak daleko .",O O O O O B-ORG I-ORG B-MISC I-MISC I-MISC O O O O O O O O O O O O O O O B-LOC O O O O O
"Přibližně po týdnu za nimi přišel generál Golian se zprávou , že pro ně Karol Šmidke v Moskvě vyjednal azyl a že to bude zřejmě nejbezpečnější řešení .",O O O O O O O B-PER O O O O O O B-PER I-PER O B-LOC O O O O O O O O O O
"JUDr . Jakuba Čermína , předsedy Českého svazu bojovníků za svobodu jsme se zeptali : o Jednalo se o odškodnění již v roce 1973 ?",B-PER I-PER I-PER I-PER O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O
"Jak LN řekla předsedkyně výboru Anna Rö - schová ( ODS ) , první žádosti na vydání poslance za HSD - SMS ještě v minulém volebním období bylo vyhověno , zatímco Čestmíra Hofhanzla ( ODA ) , který byl v roce 1993 obviněn za urážku někdejšího vysoce postaveného funkcionáře bývalého režimu ,",O B-ORG O O O B-PER I-PER I-PER I-PER O B-ORG O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O B-PER I-PER O B-ORG O O O O O O O O O O O O O O O O O
"Na počátku léta 1945 , kdy se konal první sjezd této strany , vystřídal ve funkci předsedy J . Ursínyho J . Lettrich .",O O O O O O O O O O O O O O O O O B-PER I-PER I-PER I-PER I-PER I-PER O
"Kožíšek jí opravdu sluší .",O O O O O
"Vypravila děti , a než odešla do práce , přinesla mi čaj , chleba s máslem a medem .",O O O O O O O O O O O O O O O O O O O
"Rozhodl jsem se nejít večer nikam .",O O O O O O O
"Stříbrné šperky nejen pro mládež a zlaté nejen pro věkově zralejší nabízí Soliter v centru Prahy Foto Pavel Hula - LN",O O O O O O O O O O O O B-ORG O O B-LOC O B-PER I-PER O B-ORG
"Když jsem řekl , že odjedu , prosil mého syna a nakonec sahal po ruce starší holčičce , s níž celý den nemohl ani promluvit .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Mám těžký hřích , že jsem dceru zplodil s jinou ženou , než s první svou , jež by ji ke třem synům byla přijala tak ráda .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"No tak dobze , já to vlastne vím .",O O O O O O O O O
"Jak to psát ?",O O O O
"Je to byrokratickej puntičkář , a kdyby bylo po jeho , prověřoval by nás , i když jdeme na hajzl .",O O O O O O O O O O O O O O O O O O O O O
"Praha - Na 200 odborníků by se mělo zúčastnit třetího ročníku mezinárodní konference Energy Efficiency Business Week , zaměřené na efektivní využívání energie , jež se uskuteční 8 . až 10 . listopadu v Praze .",B-LOC O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O B-LOC O
"Vlastnil nejen největší a nejdražší papírenské stroje , ale postavil též smělou železniční vlečku z Kájova přímo do továrny a založil vlastní elektrárnu , když využil stometrového spádu Vltavy u Čertovy stěny poblíž Vyššího Brodu k pohonu Francisových turbín . 1650 metrů dlouhý kanál a 500 metrů potrubí v roce 1903 , dílo uvádějící v úžas odborníky celého světa .",O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O B-LOC O B-LOC I-LOC O B-LOC I-LOC O O B-PER O O O O O O O O O O O O O O O O O O O O O O
"V úterý 6 . prosince vstoupí na kotovaný trh akcie IPF Komerční banky a na trh nekotovaný akcie Agrobanky , obligace Komerční banky a komunální obligace města Pardubice .",O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O B-ORG O O B-ORG I-ORG O O O O B-LOC O
"Koordinační centrum OF se rozhodlo iniciovat ustavení historické komise federální vlády pro přešetření událostí roku 1968 .",O O B-ORG O O O O O O O O O O O O O O
"Přestupem do Evertonu však převzal štafetu věrnosti John Lyall v Ipswichi Town , kam přišel v roce 1983 z West Hamu .",O O B-ORG O O O O B-PER I-PER O B-ORG I-ORG O O O O O O O B-ORG I-ORG O
"Za českou kulturu se obyvatelům Chambéry představil fotograf Jaroslav Krejčí snímky s divadelní tematikou .",O O O O O B-LOC O O B-PER I-PER O O O O O
"Pořád ještě vypadal vystrašeně .",O O O O O
"V hokejovém týmu Sparty , který je na posledním místě extraligy , odstoupila trenérská dvojice Pavel Wohl - Josef Horešovský , které vystřídal František Výborný se Stanislavem Bergerem .",O O O B-ORG O O O O O O O O O O O B-PER I-PER O B-PER I-PER O O O B-PER I-PER O B-PER I-PER O
"Na okamžik zavřela oči .",O O O O O
"Bosenský vládní rozhlas včera oznámil , že ozbrojené formace bosenských Chorvatů zaútočily v sobotu večer na muslimské čtvrti etnicky rozděleného středobosenského města Mostaru .",O O O O O O O O O O B-PER O O O O O O O O O O O B-LOC O
"Ale bude tam ještě někdo naživu , až se dostanou skrz ?",O O O O O O O O O O O O
"Na jedno volné místo připadá v Ostravě 8 až 9 uchazečů .",O O O O O O B-LOC O O O O O
"Vždyť ani nevíme , jestli jsou ještě naživu , a pokud jsou , jak jim řekneme , kam mají jít ?",O O O O O O O O O O O O O O O O O O O O O
"Nevýběrovost z ní činí těžko valitelný balvan - ale jiné řešení myslím není . "" ( pal ) popisek : Karel Pecka s Karlem Šiktancem při sobotním jednání Obce spisovatelů v sále pražských Dopravních podniků Foto Karel Cudlín - LN",O O O O O O O O O O O O O O O O O O O O B-PER I-PER O B-PER I-PER O O O B-ORG I-ORG O O O B-ORG I-ORG O B-PER I-PER O B-ORG
"Nordlund zvedl baterku a přeskočil na druhou stranu propasti .",B-PER O O O O O O O O O
"14.35 MC 1",O B-MISC I-MISC
"Členem šumperského sdružení Domus je i bývalý toxikoman a pacient psychiatrické léčebny v Opavě , jehož práci pro sdružení považuji za nepostradatelnou . """,O O O B-ORG O O O O O O O O O B-LOC O O O O O O O O O O
""" Na práci s Glenem jsem se těšil , "" řekl Kingston , který byl prvním trenérem Anaheimu po jeho příchodu do ligy .",O O O O B-PER O O O O O O B-PER O O O O O B-ORG O O O O O O
"A co se stane s Moravanem a Letem Kunovice ?",O O O O O B-ORG O B-ORG I-ORG O
"Monte Carlo ( čen ) - K novým technickým předpisům formule 1 , z nichž některé začnou platit od Velké ceny Španělska 29 . května , další od Velké ceny Kanady 11 . června a zbylé příští rok , se jezdci vyjadřují zatím neurčitě .",B-LOC I-LOC O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O
"Projeví - li NATO o postoj ruské strany zájem , Gračov je připraven návrhy v Bruselu oficiálně předložit .",O O O B-ORG O O O O O O B-PER O O O O B-LOC O O O
"Kuchyňský stůl byl nyní plný rtěnek , kalíšků s očními stíny , pudřenek , bizarních lahviček s parfémy a kelímků s ple "" ovými krémy .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kromě toho Evropské Cestovní poskytuje asistenci na místě prostřednictvím služby Mercury International Assistance and Claims Limited v britském Brightonu , kde je česky mluvící personál , a dále prostřednictvím sítě EUROCENTER , která jsou v devíti zemích světa .",O O B-ORG I-ORG O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O B-LOC O O O O O O O O O O O B-MISC O O O O O O O O
"A může s sebou přivést kumpány .",O O O O O O O
""" Jiným vážným problémem je odminování a vyčištění bývalých vojenských prostorů Mladá a Ralsko po sovětských vojácích , "" uvedl policejní ředitel .",O O O O O O O O O O O B-LOC O B-LOC O O O O O O O O O
"Měla pocit , že je jedinou rozumnou osobou na světě .",O O O O O O O O O O O
"Praha ( map ) - Galerie Miro , která vyhrála konkurs , na jehož základě jí premonstráti na deset let pronajali odsvěcený kostel sv .",B-LOC O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O
"V mytologii českého národního obrození patří příběh Národního divadla k ústředním motivům .",O O O O O O O B-ORG I-ORG O O O O
", 21.25 Oběti násilí - krimiseriál VB - Dempsey a Makepeaceová , 22.15 Branky - body - sekundy , 23.30 Tarantuly : Smrtelný náklad - film USA POLSKO 1 9.00 Zprávy , 9.35 Jedničkou , 12.35 Takový je svět , 13.00 Hudební program , 13.50 Léto s Jedničkou , 14.00 Walt Disney uvádí , 15.15 TV divadlo , 16.25 Léto s Jedničkou , 17.00 Teleexpres , 18.10 Banka nikoliv z této země 6 - polský seriál , 19.10 Večerníček , 19.30 Zprávy , 20.10 Vítězství - drama USA , 22.20 Studiosport MS 94 ve fotbalu - osmifinále , 0.30 Skrytá posedlost -",O O B-MISC I-MISC O O B-LOC O B-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC I-MISC O O B-LOC B-LOC O O B-MISC O O B-MISC O O B-MISC I-MISC I-MISC O O B-MISC I-MISC O O B-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC O O B-MISC I-MISC O O B-MISC I-MISC I-MISC O O B-MISC O O B-MISC I-MISC I-MISC I-MISC I-MISC O O O O O O B-MISC O O B-MISC O O B-MISC O O B-LOC O O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O O B-MISC I-MISC O
"Ta chce zajistit , že Gama nůž bude i nadále dostupný všem občanům , že v pořadníku nebudou",O O O O O B-MISC O O O O O O O O O O O O
"Muže v Brně vypátrala Bezpečnostní informační služba ve spolupráci s italskou zpravodajskou službou SISMI .",O O B-LOC O B-ORG I-ORG I-ORG O O O O O O B-ORG O
"Tel. ( 420) 608 027 703 ( po-pá 8.00 - 16.00 hod) Tel. ( 420) 602 818 543 (po-pá 8.00 - 21.00 hod víkendy a svátky) Email: info@tanvald.com www.bezvacestovani.cz",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"To , co se dálo před jeho očima , bylo hrůzné , jako každá choroba mysli , ale postrádalo to velikosti a páchlo to naftalínem .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Osmnáct skladeb - vesměs z autorské dílny Voskovce , Wericha a Ježka - a tři scénky na albu Osvobozené divadlo II se vztahují ke hrám Golem , Caesar a Robin zbojník .",O O O O O O O B-PER O B-PER O B-PER O O O O O O B-MISC I-MISC I-MISC O O O O B-MISC O B-MISC O B-MISC I-MISC O
"Opět zaznělo ministerské ticho .",O O O O O
"Pak se rozplakalo dítě .",O O O O O
"Když procházeli dovnitř , viděl jsem to .",O O O O O O O O
"Čečenský prezident Džochar Dudajev na sobotním zasedání bezpečnostní rady v Grozném prohlásil , že s opozicí "" je třeba skoncovat během několika dní "" .",O O B-PER I-PER O O O O O O B-LOC O O O O O O O O O O O O O O
"Burgera poslal z Mnichova Rolf Barthels , esesák s reputací slušného muže , jenž po válce řídil podzemní podpůrnou síť pro členy SS na útěku .",B-PER O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O B-ORG O O O
"- 9.05 Hodinka s Receptářem - 10.00 To nejlepší z Havlova elixíru - 11.15 Fejeton týdne - 11.30 Host týdne - 12.05 Týden v zádech - 12.35 Cestujeme se Sezónou - 13.00 - 18.00 Sobotní Alfa koktejl - 18.00 Alfa a Omega - 18.30 Na vlastní kůži - 19.00 Na stopě času - 19.30 Ze satelitu - vysílání Deutsche Welle - 20.00 Horních 10 Alfy - 21.00 Hudba Extra - 22.00 Noční Runway",O O B-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC I-MISC I-MISC O O B-MISC I-MISC O O B-MISC I-MISC O O B-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC O O O O B-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O O B-MISC I-MISC I-MISC O O B-MISC I-MISC O O B-MISC I-MISC
"Dyk ste chtěli vědět , jak to chodí v nebi , ne ?",O O O O O O O O O O O O O
"ČT 2 7.45 Journal de France 8.30 Večerníky ( repríza ) 9.00 Aktuality plus STV 9.30 Studio 6 12.00 Karle , přepni to 12.30 Poslední přístav Pierra Lotiho , dokument 13.20 Encyklopedie , Voda v pohybu 13.40 A jsou - li tu andělé 14.45 Pohlednice z Madridu I .",B-ORG I-ORG O B-MISC I-MISC I-MISC O B-MISC O O O O B-MISC I-MISC I-MISC O B-MISC I-MISC O B-MISC I-MISC I-MISC I-MISC O B-MISC I-MISC I-MISC I-MISC O O O B-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC I-MISC I-MISC I-MISC I-MISC
"12.30 Sádrokartóny v praxi 13.00 S . O . S . , klipy 16.20 Asijská bojová umění 16.30 Zpívající opicent 17.15 Servis CKP 17.25 Impresse 17.40 Sádrokartóny v praxi 18.10 Santa Barbara 19.00 Zprávy 19.20 Příživníci mělčin ( 20 ) 20.00 Bratrství , film USA 21.40 Gillette World Sport Special 22.10 Sport 22.20 Kdo zabil Joy Morganovou , krimifilm USA 0.05 Servis CKP 0.15 Teleshopping 0.35 Superchannel",O B-MISC I-MISC I-MISC O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O O O B-MISC I-MISC I-MISC O B-MISC I-MISC O B-MISC I-MISC O B-MISC O B-MISC I-MISC I-MISC O B-MISC I-MISC O B-MISC O B-MISC I-MISC O O O O B-MISC O O B-LOC O B-MISC I-MISC I-MISC I-MISC O B-MISC O B-MISC I-MISC I-MISC I-MISC O O B-LOC O B-MISC I-MISC O B-MISC O B-MISC
"Snad jsem čekal na rituál přátelskýho mručení , ale to nezaznělo , někdo mě praštil do hlavy , někdo mě nakop , nebránil jsem se .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ani ty poslední ovečky teď nemají kam jít .",O O O O O O O O O
"Dostavba domova s pečovatelskou službou v Ostravě - Zábřehu se zpozdila téměř o dva roky .",O O O O O O B-LOC I-LOC I-LOC O O O O O O O
"Různě sme si je vyměňovali , a kdo neuměl psát , tak mu někdo něco ňákým jazykem napsal , to bylo fuk .",O O O O O O O O O O O O O O O O O O O O O O O
"23.50 Superchannel",O B-MISC
""" Od Sparty jsem dostal zanedbatelnou částku .",O O B-ORG O O O O O
"Ministr pro obchod a průmysl Michael Heseltine však prohlásil , že British Gas je firmou světové třídy , která musí získat jen ty nejlepší vedoucí pracovníky a musí je také řádně zaplatit .",O O O O O B-PER I-PER O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O
"Rojas z Venezuely vyhrál v Bogotě po dvanácti kolech nad Kolumbijcem Mendozou a udržel si titul mistra světa v pérové váze WBA .",B-PER O B-LOC O O B-LOC O O O O B-PER B-PER O O O O O O O O O O O
"A tohle , to je mejdlo ?",O O O O O O O
"Sem rád , že je pryč .",O O O O O O O
"Velmi schopný výsadkář , máme jeho dokumentaci .",O O O O O O O O
"Shlédnout hrobky českých králů , kupříkladu .",O O O O O O O
"Hodil jsem nůž do potoka a voda se zavřela .",O O O O O O O O O O
"Bohemians se pod Jarolímovou taktovkou dostali z nejhoršího .",B-ORG O O B-PER O O O O O
"Já byl zvědavej , jak dlouho jí ten smích vydrží .",O O O O O O O O O O O
"29 . 3 . 1899 se v chudé rolnické rodině poblíž abchazského Suchumi narodil LAVRENTIJ PAVLOVIČ BERIJA .",O O O O O O O O O O O O B-LOC O B-PER I-PER I-PER O
"Dva sígříci vybíhali do hald a koukali .",O O O O O O O O
"Rezervace SPA Hotel ULRIKA**** Eva Heřmanová E-mail: eva.h@spa-ulrika.cz Tel. +420 353 243 199 Skype: eva-hermanova",O B-ORG I-ORG I-ORG B-PER I-PER O B-ORG O O O O O O O
"Registraci nepodléhají mechanické zbraně , u nichž napínací síla nepřesahuje 200 N ( z návrhu zákona )",O O O O O O O O O O O B-MISC O O O O O
"Je tu kosa .",O O O O
"První oficiální seznámení s jeho tvorbou přinesla až Světová literatura ( 79 / 2 ) , kde vyšlo několik mírnějších básní v překladu Jaroslava Kořána .",O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O B-PER I-PER O
"Balady a romance navazovaly na Nerudův vzor - Karla Jaromíra Erbena .",B-MISC I-MISC I-MISC O O B-PER O O B-PER I-PER I-PER O
"Smutně si povzdechl a odešel zpátky do přívěsu , zaparkovaného nedaleko hlavního vchodu .",O O O O O O O O O O O O O O
"Tým Švarc Benešov hraje ligový zápas v Edenu , nemá vůbec štěstí a se Slavií prohrává až v poslední čtvrthodině .",O B-ORG I-ORG O O O O B-ORG O O O O O O B-ORG O O O O O O
"Proč se najednou chovala jako vylekaná , školou povinná dívka ?",O O O O O O O O O O O
"My bychom se na spolupráci s vámi nesmírně těšili .",O O O O O O O O O O
"Jaroslava Matějů z Pelhřimova psala nepřetržitě 24 hodin na psacím stroji a vytvořila nový světový rekord .",B-PER I-PER O B-LOC O O O O O O O O O O O O O
"V praxi tedy momentální české pasívum neznamená nic víc , než že hodnota dovozů ze Slovenska je vyšší , než českých dodávek na Slovensko .",O O O O O O O O O O O O O O O B-LOC O O O O O O O B-LOC O
"Jiné cesty Renomovaný britský ekonomický týdeník The Economist zorganizoval v roce 1993 šetření o budoucnosti medicíny , jehož některé výsledky naznačují , že by mohly existovat i jiné cesty .",O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O
"PERTH - Ve čtvrtfinále Hopmanova poháru smíšených tenisových dvojic byly na pořadu zbývající zápasy .",B-LOC O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O
"Vypadá v nich jako kocour v botách , chudinka drobounká .",O O O O O O O O O O O
"Práce na dalších úsecích dálnice D11 z Poděbrad do Hradce Králového by měly pokračovat od roku 1997 .",O O O O O B-MISC O B-LOC O B-LOC I-LOC O O O O O O O
"Ty podepsaly ve středu v Bratislavě se Škodou , a . s . , dodatek k hospodářské smlouvě z roku 1989 , který stanoví , že první dvě lokomotivy převezmou ŽSR už začátkem února .",O O O O O B-LOC O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O B-ORG O O O O
"Bál jsem se chvílema , že rodinu neuživím .",O O O O O O O O O
"ČZ - Cagiva Strakonice , která za tři roky své existence neustále vykazuje při výrobě motocyklů miliónové ztráty , se ujal funkce nový generální ředitel Václav Dědek .",B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
"Při pojištění na nižší pojistné částky ( do 300 tisíc Kč ) je např . podmínkou uzamčení prostoru dvěma zámky s bezpečnostní vložkou a bezpečnostním štítem .",O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O
"Vyprávěla mi při svíčkách o mužích , kteří ji už milovali .",O O O O O O O O O O O O
"Adresa BOVIA s.r.o. , K Roztokům 328/53 , Praha 6 , PSČ 165 00 , IČO: 279 46 941 , DIČ: CZ 279 46 941 , Tel. +420 283 883 130 , www.bovia.cz Kontaktní osoby: Marek Bláha e-mail mblaha@bovia.cz Marcela Čadková e-mail mcadkova@bovia.cz",O B-ORG I-ORG O B-LOC I-LOC O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O B-ORG B-PER I-PER O B-ORG
"Vzhledem k solidní úrovni makroekonomické a politické stability má ČR reálné možnosti k udržení relativně vysokých temp růstu HDP po roce 1996 na úrovni kolem pěti procent ročně .",O O O O O O O O O B-LOC O O O O O O O O B-MISC O O O O O O O O O O
""" Cílem je , aby tendr byl průzračný a čistý , aby všichni zájemci dostali stejné šance , "" uvedl B . Šimek .",O O O O O O O O O O O O O O O O O O O O B-PER I-PER I-PER O
"Žadatel o založení účtu předkládá vyplněnou žádost o založení účtu , minimálně 200 Kč v hotovosti jako první vklad na účet , vyplněný podpisový vzor ( žadatel uvedený na podpisovém vzoru jako první může ještě zmocnit další tři osoby starší 15 let k nakládání s účtem ) .",O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"NEW YORK - Česká republika se ve středu oficiálně připojila k velmocenské kontaktní skupině jako jeden z předkladatelů sady tří rezolucí , kterými Rada bezpečnosti vytvoří novou operaci v Chorvatsku a prodlouží operace v Bosně a Makedonii .",B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O B-LOC O O O O B-LOC O B-LOC O
"Zájem má i útočník Kročák , který působil v japonském Sapporu .",O O O O B-PER O O O O O B-LOC O
"Akorát tvůj tatíček bude pořád hlásat , že je to přirozený .",O O O O O O O O O O O O
