sentence,ner
"Ostatak bi platili hrvatski građani . “ To je ono što hrvatske vlasti žele .",O O O O O O O O O O O B-LOC O O O
"U ovom trenutku ne možemo potvrditi taj omjer jer još čekamo službenu prijavu projekta sa studijom izvedivosti ” , kaže u Bruxellesu osoba iz Europske komisije koja radi na financiranju projekata u Hrvatskoj te dodaje : “ Nemam informaciju kada bi smo mogli dobiti prijavu ” .",O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-ORG I-ORG O O O O O O B-LOC O O O O O O O O O O O O O O
"Druga osoba iz istog ureda bila je rekla u listopadu 2015. kako ondje očekuju zaprimanje prijave početkom 2016. godine , što se nije ostvarilo .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Premda nema roka , prijava u Bruxelles mora stići do 2020. godine kada završava aktualno sedmogodišnje razdoblje u kojem se iz europskih fondova financiraju manje razvijene regije u bloku 28 zemalja .",O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O
"Hrvatskoj je na raspolaganju 51,7 milijardi kuna ( 6,8 milijardi eura ) od čega bi dio trebao otići na povezivanje hrvatskog juga gradnjom 2,4 kilometra dugog mosta između kopna i poluotoka Pelješca zaobilazeći BiH .",B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O
"Korištenje tog novca ovisit će o prijavama u kojima je potrebno uvjeriti europske tehnokrate u izvedivost projekata i njihovu korisnost .",O O O O O O O O O O O O O O O O O O O O O
"U ministarstvu regionalnog razvoja i fondova EU-a kažu kako će prijavu poslati u Bruxelles čim ju dobiju od Ministarstva pomorstva , prometa i infrastrukture .",O O O O O O B-LOC O O O O O O B-LOC O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O
"David Radas iz kabineta tehničkog ministra pomorstva Olega Butkovića kaže kako “ ne mogu predviđati nikakve rokove ” za slanje prijave u Europsku komisiju .",B-PER I-PER O O O O O B-PER I-PER O O O O O O O O O O O O O B-ORG I-ORG O
"Ministarstvo pomorstva je u srpnju dostavilo aplikaciju u Beč regionalnom timu zaduženom za zajedničku asistenciju podršci projekata u europskim regijama ( JASPERS ) .",B-ORG I-ORG O O O O O O B-LOC O O O O O O O O O O O O B-ORG O O
"To je kontrolno tijelo preko kojega mora proći prijava . “ Njihovo mišljenje očekuje se najkasnije do sredine studenog ” , napisao je u e-mailu Radas .",O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
"To mišljenje , u sklopu potvrde o pripremljenosti projekta , otići će nakon toga na pregled kvalitete neimenovanim “ nezavisnim stručnjacima ” .",O O O O O O O O O O O O O O O O O O O O O O O
"Nakon njihove izjave prijava odlazi u Ministarstvo regionalnog razvoja koje ju zatim šalje u Bruxelles Europskoj komisiji . “ Oba ministarstva su u potpunosti osigurala stručnu administrativnu podršku nositelju projekta , Hrvatskim cestama , vezanu za postupak pripreme i otprave aplikacije u daljnju proceduru prema Europskoj komisiji .",O O O O O O B-ORG I-ORG I-ORG O O O O O B-LOC B-ORG I-ORG O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O B-ORG I-ORG O
"Sva dokumentacija poslana je u roku ” , napominje Radas .",O O O O O O O O O B-PER O
"Hrvatske ceste , kompanija u 100 postotnom državnom vlasništvu , raspisala je 21. lipnja natječaj za prikupljanje ponuda građevinskih poduzeća zainteresiranih za gradnju čiji radovi u prvoj fazi koštaju 1,75 milijardi kuna .",B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"No on je zaustavljen 7. listopada zbog žalbe sudionika na natječaju .",O O O O O O O O O O O O
"Prema pisanju Večernjeg lista žalili su se Viadukt i tvrtka iz Kine na natječajnu dokumentaciju . “ Šteta što žalbe odugovlače postupak javne nabave , međutim takva je procedura ” , kaže Nikola Dobroslavić , župan Dubrovačko-neretvanske županije i član HDZ-a . “ Ponuditelji se bore za svoje interese i pokušavaju za sebe izboriti najbolju poziciju .",O O B-ORG I-ORG O O O B-ORG O O O B-LOC O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O B-LOC I-LOC O O B-ORG O O O O O O O O O O O O O O O O
"Sa svoje strane moramo učiniti sve da se primjedbe rješavaju u što kraćem roku i da se što prije dođe do najkvalitetnijeg izvodača radova ” .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ministar Butković je 20. lipnja rekao kako bi radovi mogli krenuti početkom 2017. “ Vjerujem da je to realno .",O B-PER O O O O O O O O O O O O O O O O O O
"Cijela vlada je ustvrdila kako je ovaj projekt najveći prioritet pa očekujem kako će se sve faze realizacije projekta odvijati prema planiranoj dinamici ” , kaže Dobroslavić .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
"Kada Hrvatska pošalje službenu prijavu , Komisija će imati tri mjeseca za odgovor čime bi konačno trebala biti poznata sudbina mosta što ga je još u kampanji 2003. obećavala HDZ-ova vlada tadašnjeg premijera Ive Sanadera .",O B-LOC O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O B-PER I-PER O
"Hrvatska je 1. srpnja 2015. , dvije godine nakon ulaska u EU , aplicirala za ulazak u schengensku zonu u kojoj se građani članica mogu kretati bez zaustavljanja na granicama , a Pelješki most trebao bi osigurati lakšu kontrolu te proširene zone kada jednom Hrvatska postane člancia ' schengena ' .",B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O B-LOC O O O O O O
"Aktualna izbjeglička i migrantska kriza u Europi , koja paralizira schengenski režim slobodnog kretanja ljudi , neće se odraziti na europsko financiranje gradnje Pelješkog mosta , rekla je osoba iz Europske komisije . “ Ne financiramo političke , već razvojne regionalne projekte ” , napominje .",O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O B-ORG I-ORG O O O O O O O O O O O O O O
"Hrvatska traži maksimalni iznos novca , odnosno 85 posto vrijednosti mosta s okolnim cestama .",B-LOC O O O O O O O O O O O O O O
"Bude li taj iznos manji morat će pronaći dodatna sredstva u proračunu .",O O O O O O O O O O O O O
"Dobroslavić , voditelj hrvatske delegacije od devet članova u Odboru regija , tijelu EU-a u kojem sjede regionalni i lokalni predstavnici iz 28 zemalja Unije , vjeruje ipak kako će hrvatskim novcem biti financirano 15 posto mosta . “ To je uobičajeni omjer financiranja .",B-PER O O B-LOC O O O O O B-ORG I-ORG O O B-LOC O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O
"Vjerujem da će tako biti i odobreno ” , kaže .",O O O O O O O O O O O
"Ministarstvo regionalnoga razvoja i fondova Europske unije - Europska komisija Hrvatskoj odobrila više od 7 milijuna eura za izgradnju mosta na rijeci Savi kod Svilaja",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG B-LOC O O O O O O O O O O O B-LOC O B-LOC
"Nakon što je 14. rujna 2016. godine u Općini Odžak svečano položen kamen temeljac za početak radova na izgradnji mosta na rijeci Savi kod Svilaja , ovaj tjedan Europska komisija potpisala je i poslala Hrvatskoj ugovor kojim potvrđuje sufinanciranje mosta u iznosu većem od 7 milijuna eura Ukupna vrijednost ovog međunarodnog mosta , koji će zajednički izgraditi Republika Hrvatska i Bosna i Hercegovina , iznosi 22.308.022,34 eura .",O O O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O O O B-ORG I-ORG O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC I-LOC O O O O O
"Sukladno Sporazumu između Vlade Republike Hrvatske i Vijeća ministara Bosne i Hercegovine svaka država financira 50 % ugovorene vrijednosti radova .",O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O O O O O O O O O
"Hrvatska je financiranje svog dijela mosta osigurala putem Instrumenta za povezivanje Europe ( CEF - Connecting Europe Facility ) i kroz kredit Europske investicijske banke za preostali iznos .",B-LOC O O O O O O O B-ORG I-ORG I-ORG I-ORG O B-ORG O B-ORG I-ORG I-ORG O O O O B-ORG I-ORG I-ORG O O O O
"Most je sastavni dio međunarodnog pan-europskog cestovnog koridora 5 C - Budimpešta-Beli Manastir-Osijek-Sarajevo-Ploče te je dio europske mreže autocesta koja sjever Europe povezuje s Jadranom .",O O O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC O O O O O O O O B-LOC O O B-LOC O
"Ovaj projekt od velike je važnosti za BiH i Hrvatsku jer spaja dvije države i povezuje ih s europskom mrežom autocesta .",O O O O O O O B-LOC O B-LOC O O O O O O O O O O O O
"Izgradnja mosta otvara nove mogućnosti stanovnicima s obje strane Save , ali je i dokaz jako dobre suradnje između susjednih država “ , izjavio je ministar regionalnoga razvoja i fondova Europske unije Tomislav Tolušić CEF je financijski instrument Europske unije kroz koji države članice mogu ulagati u izgradnju nove te unaprjeđenje postojeće prometne , energetske i telekomunikacijske infrastrukture na devet koridora Osnovne mreže Transeuropske prometne mreže .",O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC B-PER I-PER B-ORG O O B-ORG B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC O
"Uz pomoć sredstava iz CEF-a stvarat će se međusobno povezane mreže širom Europe što će doprinijeti ekonomskom rastu te socijalnoj i teritorijalnoj koheziji unutar Europske unije .",O O O O B-ORG O O O O O O O B-LOC O O O O O O O O O O O B-LOC I-LOC O
"U financijskom razdoblju 2014. 2020. državama članicama je iz CEF-a na raspolaganju 26 milijardi eura za ulaganja u prometnu infrastrukturu , od čega je Hrvatskoj na raspolaganju 456 milijuna eura .",O O O O O O O O O B-ORG O O O O O O O O O O O O O O B-LOC O O O O O O
"Poseban naglasak ovaj Instrument stavlja na otklanjanje uskih grla , osiguravanje održivih i efikasnih prometnih sustava na duži rok , na unapređenje integracije i povezivanja različitih prometnih grana te povećanje interoperabilnosti .",O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Europska komisija uvodi antidampinške carine na kineske proizvode od čelika",B-ORG I-ORG O O O O O O O O
"Europska Komisija odlučila je uvesti privremene antidampinške carine na uvoz dva proizvoda od čelika iz Kine , brzo reagirajući na nepošteno tržišno natjecanje , koristivši u potpunosti raspoložive instrumente propisane u EU antidampinškim regulativama .",B-ORG I-ORG O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O B-LOC O O O
"Mjere se odnose toplo valjani plosnati čelik i teške ploče od čelika , a donesene su gotovo pet tjedna prije krajnjeg roka .",O O O O O O O O O O O O O O O O O O O O O O O
"U slučaju toplo valjanog plosnatog čelika , uvođenje antidampinških carina rezultat je istrage koja je pokrenuta prije nego se materijalna šteta na tržištu EU mogla materijalizirati .",O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O
"Tu je korišten tržišno kontrolni instrument pod nazivom "" prijeteća šteta "" .",O O O O O O O O O O O O O
"Što se tiče teških čeličnih ploča , njihov uvoz još od kolovoza podliježe službenoj registraciji , a temeljem toga carine mogu biti primjenjene i retroaktivno u konačnoj fazi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Istraživanja koja je provela Komisija potvrdila su kako su kineski proizvodi prodani u Europi po iznimno niskim , dampinškim cijenama .",O O O O B-ORG O O O O O O O O B-LOC O O O O O O O
"Kako bi proizvođačima u EU omogućila potreban "" prostor za disanje "" Komisija je uvela antidampinške carine od 65,1 % do 73,7 % na teške ploče od čelika , te od 13,2 % di 22,6 % na toplo valjani plosnati čelik .",O O O O B-LOC O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Očekuje se da će ti postupci vratiti profitabilnost europskih proizvođača i spriječiti daljnju štetu na tržištu EU .",O O O O O O O O O O O O O O O O B-LOC O
"U narednih će šest mjeseci Komisija odlučiti hoće li potvrditi ove mjere za razdoblje od sljedećih nekoliko godina .",O O O O O B-ORG O O O O O O O O O O O O O
"Komisija će u tom roku također odlučiti hoće li se retroaktivno naplatiti antidampinška carina na teške ploče od čelika koje su u EU uvezene od kolovoza do listopada ove godine .",B-ORG O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O
"To je moguće zahvaljujući ranijom registracijom uvoza aktiviranom tijekom razdoblja istrage .",O O O O O O O O O O O O
"Europska unija trenutno provodi do sada nezabilježen broj zaštitnig trgovinskih mjere kako bi zaštitila domaće proizvođače od nepoštenih cijena proizvoda iz čelika iz uvoza .",B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O
"Radi se o ukupno 37 antidampinških i anti-subvencijskih mjera , od kojih se čak 15 odnose na proizvode podrijetlom iz Kine .",O O O O O O O O O O O O O O O O O O O O B-LOC O
"Komisija također provodi još istraživanja tržišta za dvanaest čeličnih proizvoda , uključujući i ove dvije za koje su donijete privremene zaštitne mjere .",B-ORG O O O O O O O O O O O O O O O O O O O O O O
"Komisija nastoji koristiti rspoložive instrumenata trgovinske zaštite u maksimalnoj mogućoj mjeri , ali je jednako tako potrebno ojačati ove mehanizme kako bi se efikasnije primjenjivali u stvarnosti preteći trenutno stanje globalizacije .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ponovila je i poziv za potporu zemalja članica za prijedlog o modernizaciji trgovine obrane instrumenata EU-a iz 2013. godine , osobito pravilo "" manjim carinama "" .",O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O
"To bi omogućilo EU da može propisati veće carine na dampinške proizvode .",O O O B-LOC O O O O O O O O O
"Istovremeno , Komisija postojano radi na svom akcijskom planu za rješavanje problema prekapacitiranosti u sektoru čelika koristeči bilateralne i multilateralne kontakte s europskim partnerima .",O O B-ORG O O O O O O O O O O O O O O O O O O O O O O
"Vrlo je bitno da Kina prihvaća postaviti mehanizam za praćenje prevelikih proizvodnih kapaciteta , te da Globalni forum o višku proizvodnih kapaciteta u čeličnoj industriji postane stvarnost kako bi se povećala razmjena informacija i suradnja na globalnoj razini .",O O O O B-LOC O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O
"Europska unija , kao i svi ostali članovi WTO-a , u situacijama nepoštenih trgovinskih praksi ima pravo koristiti se koristi obrambenim instrumentima kako bi se uspostavili jednaki uvjeti za sve sudionike europskog tržišta .",B-LOC I-LOC O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O
"Upotreba ovih instrumenata regulirana je strogim zakonskim okvirom i pravilima EU .",O O O O O O O O O O B-LOC O
"Poštujući propisana pravila , a u skladu s akcijskim planom koji je donijela u ožujku ove godine , Komisija nastoji očuvati radna mjesta u europskom čeličnom sektoru koja su ugrožena globalnom prekapacitiranošću u industriji čelika .",O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O
"Što se tiče čeličnih proizvoda na koje se primjenjuju posljednje antidampinške mjere , toplo valjani plosnati čelik je glavni materijal za izradu raznih proizvoda od čelika s dodanom vrijednošću , počevši od hladno valjanih proizvoda od čelika .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Krajnji korisnici kupuju ove proizvode za različite potrebe , uključujući građevinarstvo ( šuplji profili ) , brodogradnju , tlačne posude itd.",O O O O O O O O O O O O O O O O O O O O O
"Teške čelične ploče imaju veliki raspon primjene u cijelom gospodarstvu , uključujući brodogradnju , zgrade , mostove , vjetroelektrane , posude pod tlakom , cjevovode , naftne platforme i tešku opremu , poput bagera i slične teške mehanizacije .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kina kaže da su antidampinške mjere koje je uvela EU nepoštene .",B-LOC O O O O O O O O B-LOC O O
"Kinesko ministarstvo trgovine izrazilo je žaljenje , ali i zabrinutost zbog najnovijih antidmapinških mjera koje je Europska unija donijela za proizvode od čelika iz Kine .",O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O B-LOC O
"Smatra da su metode istraživanja tržišta koje koristi EK nepoštene .",O O O O O O O O B-ORG O O
""" Metode istraživanja koje koristi EU u praksi su one koje se koriste za zemlje ne-tržišne ekonomije , te su nepoštene i nerazumne i ozbiljno štete interesima kineskih poduzeća "" - objavljeno je na stranici kineskog ministarstva trgovine .",O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
""" Bezobzirni trgovinski protekcionizam i pogrešne metode koje ograničavaju pošteno tržišno natjecanje nisu pravilan način za razvoj čelične industrije u Europskoj uniji . "" Ministarstvo je osim toga napomenulo kako kineski čelični proizvodi sudjeluju s manje od 5 % na europskom tržištu čelika , te ne predstavljaju ozbiljnu prijetnju europskoj industriji .",O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Uzrok problema u europskoj industriji čelika nije u trgovini , već u slabom gospodarskom rastu , zaključuju iz Kine .",O O O O O O O O O O O O O O O O O O B-LOC O
"Europska komisija poručila Facebooku : Prevarili ste nas - Poslovni dnevnik",B-ORG I-ORG O B-ORG O O O O O B-MISC I-MISC
"Zbog netočnih informacija oko tehničkih detalja spajanja računa korisnika WhatsAppa i Facebooka , Europska je komisija ( EK ) zaprijetila najvećoj drutvenoj mreži da će je kazniti u iznosu jedan posto godinjih prihoda , odnosno 179 milijuna dolara .",O O O O O O O O O B-ORG O B-ORG O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O O
"Problem je izbio u kolovozu kada je WhatsApp objavio da će promijeniti uvjete zatite privatnosti korisnika jer će s Facebookom podijeliti podatke o brojevima telefona svojih korisnika .",O O O O O O O B-ORG O O O O O O O O O O O B-ORG O O O O O O O O
"Kao to je poznato , WhatsApp je od 2014. u vlasnitvu Facebooka koji ga je kupio za 22 milijarde dolara .",O O O O O B-ORG O O O O O B-ORG O O O O O O O O O
"Objava promjene zatite privatnosti izazvala je provjeru europskih agencija za zatitu osobnih podataka .",O O O O O O O O O O O O O O
"Međutim , u priopćenju povjerenice za tržino natjecanje Margrethe Vestager objavljenog u utorak navodi se kako je Facebook u dokumentima predanima u svrhu procjene utjecaja preuzimanja na tržino natjecanje naveo kako je tehnički nemoguće spojiti račune korisnika na pouzdan način .",O O O O O O O O B-PER I-PER O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O
"U Bruxellesu smatraju kako je jo 2014. postojala mogućnost automatskog spajanja računa Facebookovih korisnika koji su imali račun i na WhatsAppu .",O B-LOC O O O O O O O O O O B-ORG O O O O O O O B-ORG O
""" Preliminarno miljenje Komisije jest da nam je Facebook dao netočne ili zbunjujuće podatke tijekom procjene akvizicije WhatsAppa "" , ističe se u priopćenju koje prenosi Reuters .",O O O B-ORG O O O O B-ORG O O O O O O O O B-ORG O O O O O O O O B-ORG O
"Komisija je dodala kako u procjeni utjecaja na tržino natjecanje nije uzela u obzir samo informaciju o nemogućnsoti spajanja računa .",B-ORG O O O O O O O O O O O O O O O O O O O O
"Podsjetimo , ta je akvizicija s europske strane odobrena bezuvjetno .",O O O O O O O O O O O
"Američka tehnoloka kompanija mora do 31. siječnja iduće godine poslati očitovanje na optužbe EK.",O O O O O O O O O O O O O O
"U slučaju da se sumnje EK potvrde , najvećoj drutvenoj mreži prijeti kazna do jedan posto prihoda iz lanjske godine .",O O O O O B-ORG O O O O O O O O O O O O O O O
"Facebook u tom slučaju ima pravo žalbe Europskom sudu pravde koji je nekoliko puta i sruio odluku izvrnog tijela Europske unije .",B-ORG O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O B-LOC I-LOC O
"Ipak , Komisija neće povući svoje odobrenje kupnje WhatsAppa .",O O B-ORG O O O O O B-ORG O
"Glasnogovornica Facebooka je poručila kako je kompanija konstantno pružala precizne informacije o svojim tehničkim mogućnostima i planovima .",O B-ORG O O O O O O O O O O O O O O O O
""" Uvjereni smo da će cjeloviti pregled činjenica potvrditi da je Facebook djelovao u dobroj vjeri "" , istaknula je glasnogovornica kompanije .",O O O O O O O O O O O B-ORG O O O O O O O O O O O
"U odvojenom slučaju zabrinutosti europske agencije za zatitu osobnih podataka Facebook je objavio da će prestati dijeliti podatke o korisnicima sa WhatsAppom .",O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG B-ORG O O O O O O O O O O B-ORG O
"Tužene mreže .",O O O
"Uloga u masakru u Orlandu Obitelji tri mukarca koji su ubijeni u klubu Pulse u Orlandu tužili su Facebook , Twitter i Google zbog njihove uloge u irenju islamističke ideologije , regrutiranju džihadista i prikupljanju novca za terorističke organizacije .",O O O O B-LOC O O O O O O O O B-ORG O B-LOC O O B-ORG O B-ORG O B-ORG O O O O O O O O O O O O O O O O O
"U tužbi se navodi kako su te tri kompanije pružile "" materijalnu podrku koja je bila instrument za irenje ISIS-a "" , prenosi Reuters .",O O O O O O O O O O O O O O O O O O O B-ORG O O O B-ORG O
"Podsjetimo , u lipnju je Omar Mateen koji je tvrdio da je pripadnik ISIS-a u gay klubu Pulse ubio 49 ljudi , a 53 ranio .",O O O O O B-PER I-PER O O O O O O B-ORG O O O B-ORG O O O O O O O O
"Radilo se o najvećem masovnom ubojstvu u modernoj američkoj povijesti .",O O O O O O O O O O O
"Twitter i Google nisu komentirali tužbu dok je Facebook naveo kako su usmjereni na uslugu gdje se korisnici osjećaju sigurno .",B-ORG O B-ORG O O O O O B-ORG O O O O O O O O O O O O
"Europska komisija najavila strategiju o dobrobiti životinja - EU",B-ORG I-ORG O O O O O O B-LOC
"Europska komisija najavila strategiju o dobrobiti životinja .",B-ORG I-ORG O O O O O O
"Europska komisija novim planom želi popuniti rupe u zakonima EU u vezi s dobrobiti životinja , nudeći bolju zaštitu životinjama i osvješćujući potrošače da mudro kupuju .",B-ORG I-ORG O O O O O O O B-LOC O O O O O O O O O O O O O O O O O
"Zakoni EU u vezi s humanim odnosom prema životinjama ne provode se kako bi trebalo .",O B-LOC O O O O O O O O O O O O O O
"Postupnost , rupe u zakonu i njegovo neprovođenje u nekim zemljama razlog su što se prema životinjama ne odnosi u skladu sa standardima EU .",O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
"Uzgajivači u zemljama koje zakone provode nalaze se konkurentski zakinutima .",O O O O O O O O O O O
"Komisija namjerava krenuti s rjeavanjem tih problema kroz novu strategiju za držanje životinja .",B-ORG O O O O O O O O O O O O O
"Uzgajivači će dobiti veće potpore za ispunjavanje standarda za njihov smjetaj , kakvi se traže zakonima EU .",O O O O O O O O O O O O O O O O B-LOC O
"Kupcima će biti od koristi i povećana transparentnost i bolje informacije o dobrobiti životinja .",O O O O O O O O O O O O O O O
"Jednostavnija i razumljivija pravila .",O O O O O
"Komisija u sklopu strategije razmatra predlaganje razumljivijeg zakona o smjetaju životinja da se popune preostale rupe u trenutnom zakonodavstvu .",B-ORG O O O O O O O O O O O O O O O O O O O
"Njime se želi i : pružiti vie informacija potroačima da lake shvate to zapravo znače deklaracije o dobrobiti životinja na etiketama proizvoda . prilagoditi pravila tako da zaista budu životinjama od koristi . poboljati obuku ljudi koji se neposredno bave životinjama .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Poboljanja kroz razdoblje od četiri godine .",O O O O O O O
"Dio je strategije pokretanje i niza mjera koje će se postupno uvoditi kroz iduće četiri godine .",O O O O O O O O O O O O O O O O O
"Na primjer , trenutni će zakoni biti provedeni radi poboljanja ispunjenja .",O O O O O O O O O O O O
"Na raspolaganje će biti stavljeno vie podataka o visokim standardima EU za dobrobit životinja .",O O O O O O O O O O B-LOC O O O O
"Ove se godine očekuju planovi za regulaciju klanja životinja , uz zakone ili smjernice o prijevozu životinja .",O O O O O O O O O O O O O O O O O O
"Ove će se godine poduzeti i koraci za poboljanje uvjeta držanja krmača , sa smjernicama o svinjama općenito , to dolazi na red iduće godine .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Prijedlog o općoj dobrobiti životinja razmotrit će se 2014.",B-MISC I-MISC I-MISC I-MISC I-MISC O O O O
"Zadržavanje konkurentnosti .",O O O
"Kako bi europski uzgajivači ostali konkurentni u odnosu na uvoz iz inozemstva , EU vrijednosti glede smjetaja životinja bit će promovirane u inozemstvu i vie će se poraditi na razvoju međunarodnih standarda .",O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O
"Bolje iskoritavanje istraživanja .",O O O O
"Diljem EU bit će rairena mreža referalnih centara koji će omogućiti bolja istraživanja u vezi s dobrobiti životinja , a rezultati će biti na raspolaganju uzgajivačima .",O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O
"EUROPSKA KOMISIJA O TUŽBI BANKE PROTIV HRVATSKE : ‘ Arbitražni sud u Washingtonu će to odbaciti ! ’ – Net.hr",B-ORG I-ORG O O O O B-LOC O O O O O B-LOC O O O O O O B-ORG
"Iako je stisnula Hrvatsku da pronađe rješenje s bankama oko konverzije , Europska komisija smatra da tužba banke Unicredit na arbitražnom sudu u Washingtonu nema težinu , doznaju",O O O B-LOC O O O O O O O O B-ORG I-ORG O O O O B-ORG O O O O B-LOC O O O O
"“ Arbitražni sud ne bi se trebao smatrati nadležnim za te ugovore , te u skladu s tim ne bi trebalo biti nikakvih naknada ” , odgovorili iz hrvatskog predstavništva Europske komisije .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O
"Unicredit Austrija je tužio Hrvatsku i traži navodno više od tri milijardi kuna odštete zbog konverzije kredita u francima .",B-ORG I-ORG O O B-LOC O O O O O O O O O O O O O O O
"Osnova za njihovu tužbu je međusobni ugovor o zaštiti ulaganja između Austrije i Hrvatske .",O O O O O O O O O O O B-LOC O B-LOC O
"Europska komisija takve ugovore ne priznaje za svoje članice !",B-ORG I-ORG O O O O O O O O
"Vladino pismo Europskoj komisiji – tajna ! “ Komisija sustavno i kontinuirano upozorava da bilateralni ugovori između država članica EU nisu u skladu s pravom EU .",O O B-ORG I-ORG O O O O B-ORG O O O O O O O O O O B-LOC O O O O O B-LOC O
"U lipnju 2015.",O O O
"EK je pokrenula postupke protiv pet država članica , Austrije , Nizozemske , Rumunjske , Slovačke i Češke , tražeći da takve ugovore raskinu ” , kažu u Europskoj komisiji .",B-ORG O O O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O O O O O O O O O O B-ORG I-ORG O
"Već postoje presude arbitražnog suda u Washingtonu na temelju bilateralnih ugovora dvije članice .",O O O O O O B-LOC O O O O O O O
"Iako su tužitelji dobili spor protiv država , Europska komisija je sve poništila i tražila povrat novca baš jer ne priznaje međusobne ugovore , nego samo zajedničko , europsko pravo .",O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O
"Vlada je inače u srijedu poslala Europskoj komisiji svoj stav oko konverzije .",B-ORG O O O O O B-ORG I-ORG O O O O O
"Ministar financija Zdravko Marić danima je ponavljao kako ne može ništa komentirati o sadržaju pisma koje pišu Europskoj komisiji .",O O B-PER I-PER O O O O O O O O O O O O O B-ORG I-ORG O
"O tome se u srijedu raspravljalo na zatvorenom dijelu sjednice te su sadržaj pisma naznačili kao – ograničeno za javnost – te kasnije dali šturo objašnjenje u kojem stoji : “ Odgovor koji je Vlada utvrdila bit će proslijeđen Europskoj komisiji , a uobičajeno je da se sadržaj korespondencije s Europskom komisijom u ovakvim slučajevima javno ne objavljuje ” .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O B-ORG I-ORG O O O O O O O O O B-ORG I-ORG O O O O O O O O
