index,sentence,ner
3781,"Список використаної літератури В Введення Розвиток інтеграційних процесів призвело до утворення на заході Європи інтеграційних утворень , які поєднали в собі риси і особливості державно - правової та міжнародно - правової організації .",O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O
5972,"20 вересня Європейський комісар з питань зайнятості Маріанна Тіссен та комісар з транспорту Віолета Булк повідомили у пресі про те , що вони вважають , що Ryanair має негайно перейти на укладення місцевих трудових контрактів .",O O O O O O O B-PER I-PER O O O O B-PER I-PER O O O O O O O O O O O B-ORG O O O O O O O O O
3236,"Досить згадати , що , наприклад , Едіт Крессон , була комісаром , відповідальних людських ресурсів , і яка обіймала у минулому на пост прем'єр - міністра Франції , була до фінансового зловживаннях ( що втім , був підтверджено офіційно ) і невиправданому фаворитизмі ( її особистий дантист призначили радником комісара , хоча зі своєї кваліфікації , ні з діяльністю ніяким яяя досвідом у сфері управління людські ресурси володів , зате регулярно отримував більш як високу зарплатню з державної скарбниці Європейських співтовариств . )",O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC O O
2288,"Тоді щеплення доведеться постійно поновлювати , а маски та інші засоби захисту ще нескоро вийдуть із ужитку .",O O O O O O O O O O O O O O O O O O
6856,Берні Сандерс здобув перемогу в Північній Дакоті .,B-PER I-PER O O O B-LOC I-LOC O
2976,"Функціями національного кореспондента є : підготовка запитальника та подання його у визначений строк до секретаріату CEPEJ , що означає щорічний моніторинг законодавчих змін у сфері судоустрою , галузях матеріального і прецедентного права та збір статистичної інформації щодо діяльності судових , правоохоронних та інших органів державної влади країни .",O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
4439,"Європейська Комісія , Європейський Парламент та Рада 2 квітня досягли ... реформованої Спільної політики рибальства .",B-ORG I-ORG O B-ORG I-ORG O B-ORG O O O O O O O O O
5801,"Якщо ви знайшли помилку , видiлiть її мишкою та натисніть Ctrl + Enter .",O O O O O O O O O O O O O O
3990,Він одно засвідчує їх справжність та забезпечує їх оприлюднення .,O O O O O O O O O O
1016,"Bloomberg пише , що ефективність на рівні 86 % робить китайську розробку однією з найбільш дієвих у світі .",B-ORG O O O O O O O O O O O O O O O O O O
7461,Колишній мер міста Саут - Бенд в американському штаті Індіана Піт Буттіджедж та мільярдер Том Стаєр зняли свої кандидатури у боротьбі за номінацію від Демократичної партії на виборах президента США .,O O O B-LOC I-LOC I-LOC O O O B-LOC B-PER I-PER O O B-PER I-PER O O O O O O O O B-ORG I-ORG O B-EVT I-EVT I-EVT O
7045,"Вперше Палата представників проголосувала за імпічмент Трампа в грудні 2019 року , звинувативши його у зловживанні владою і перешкоджанні Конгресу через скандал з тиском на українську владу .",O B-ORG I-ORG O O O B-PER O O O O O O O O O O O O B-ORG O O O O O O O O
6289,Такие люди могут говорить о чем угодно и где угодно .,O O O O O O O O O O O
5427,"Глава Ryanair Майкл О 'Лірі пригрозив перевести більше робочих місць до Польщі , оскільки авіакомпанія стикається з перспективою більшої кількості страйків екіпажів в Європі .",O B-ORG O O O O O O O O O B-LOC O O O O O O O O O O O B-LOC O
5063,"Однак повністю припиняти купівлю російського газу поляки не збираються , радше , доб'ються пристойних знижок .",O O O O O O O O O O O O O O O O
2726,"Наразі проблема в іншому : багато приходить людей , які мають загострення хронічних захворювань .",O O O O O O O O O O O O O O O
4478,Після попереднього розгляду вона вирішувала питання щодо прийнятності справи для розгляду .,O O O O O O O O O O O O
2198,Компанії планують подати заявку на екстрене схвалення використання вакцини до кінця місяця .,O O O O O O O O O O O O O
4315,"Але , в деяких випадках , це може знизити конкуренцію на ринку .",O O O O O O O O O O O O O
3979,У його безпосередньому підпорядкуванні перебуває також юридична служба Комісії - один з найважливіших підрозділів апарату Співтовариств .,O O O O O O O O B-ORG O O O O O O B-ORG O
1729,Опозиційні політики та навіть деякі члени урядової коаліції Німеччини розкритикували обережне попереднє замовлення ЄС вакцини Pfizer - BioNTech - єдиної на сьогодні дозволеної для використання в країнах ЄС .,O O O O O O O O B-LOC O O O O B-LOC O B-ORG O B-ORG O O O O O O O O O B-LOC O
7401,"Трамп , який представляє республіканців , претендує на переобрання .",B-PER O O O O O O O O O
4957,"Нині же датчани ухвалили спеціальний закон , що дозволяє блокувати будівництво Nord Stream - 2 і йому подібних .",O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O
4372,"Тим не менш , вони зобов'язані діяти незалежно один від одного - нейтральні від інших факторів , таких як ті уряди , які їх призначили .",O O O O O O O O O O O O O O O O O O O O O O O O O O
4130,"М , Юрист , 2002 . [ 26 ] Бірюков М . М . В « Конституція для Європи і реформування на її основі Європейської комісії та судової системи Європейського союзу / / Журнал російського права , 2005р . , № 8 . [ 27 ]",O O O O O O O O O O O O O O O O O O B-LOC O O O O O B-ORG I-ORG O O O B-ORG I-ORG O O O O O O O O O O O O O O O
8113,"У чотирьох ключових штатах ще продовжують підрахунок голосів , передає Радіо Свобода .",O O O O O O O O O O B-PRO I-PRO O
1202,Влада Ірану планує придбати російську COVID - вакцину незабаром .,O B-LOC O O O B-EVT O O O O
6344,"Президент не може дозволити собі необдуманих кроків , і навіть слів .",O O O O O O O O O O O O
4633,"У залежності від обраних магістерських та докторських програм , українські студенти розпочнуть своє навчання в університетах Австрії , Бельгії , Нідерландів , Великобританії , Іспанії , Швеції , Франції , Італії , Німеччини та Португалії .",O O O O O O O O O O O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
422,"На запитання , чи отримав Комітет 1922 необхідну кількість листів від депутатів Консервативної партії , щоб провести голосування за недовіру , Мей відповіла : "" Наскільки я знаю , ні "" .",O O O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O
4323,"Комісія розслідує , зокрема , чи може призвести співробітництво між компаніями до уповільнення якісного покращення існуючої інфраструктури , а також затримки впровадженню нових технологій , таких як 4G / LTE та інших , відповідно , послуг на їх основі , зокрема в густонаселених районах .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1517,"Водночас Європол застеріг про небезпеку шахрайства з вакциною проти COVID - 19 , оголошення про "" продаж "" якої вже з'явилися в мережі .",O B-ORG O O O O O O O B-EVT I-EVT I-EVT O O O O O O O O O O O O
6682,У штаті Нью-Йорк виборці віддали перевагу Джо Байдену .,O B-LOC I-LOC O O O B-PER I-PER O
2916,"Він містить рекомендацію щодо внесення Комісією на розгляд Ради ЄС пропозиції про скасування вимоги для українських громадян отримувати короткострокові візи , якщо вони збираються у туристичну подорож до країн саме шенгенської зони .",O O O O O B-ORG O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O
8057,"Очікується , що вибірники , якщо нічого не зміниться , проголосують на наступному тижні і оберуть президентом США кандидата від демократів Джо Байдена .",O O O O O O O O O O O O O O O O O B-LOC O O O B-PER I-PER O
6162,"Кандидат від Республіканської партії Дональд Трамп здобув упевнену перемогу на президентських виборах у США , що відбулися 8-го листопада .",O O B-ORG I-ORG B-PER I-PER O O O O O O O B-LOC O O O O O O
1191,Іран зареєстрував російську COVID - вакцину,B-LOC O O B-EVT O O
3061,У левовій частині декларацій – мільйони готівкою з невідомих джерел .,O O O O O O O O O O O
6462,"Дональд Трамп | innovations Дональд Джон Трамп - американський підприємець , власник однієї з найбільших будівельних компаній США , продюсер та телеведучий .",B-PER I-PER O O B-PER I-PER I-PER O O O O O O O O O O B-LOC O O O O O
2426,""" Противників вакцинування відносно більше серед представників середньої вікової групи ( 30 - 49 років ) , жінок , жителів малих міст і тих , хто не боїться захворіти "" , - зауважують у "" Рейтингу "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O
6378,6 .,O O
4923,Вищий суд швейцарського кантону Цуг призупинив дію рішення місцевого органу зі стягнення боргів про виключення акцій Nord Stream AG та Nord Stream 2 AG з переліку арештованого майна .,B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG O O O O O
2710,Чому вірус в Україні поширюється якимись іншими шляхами .,O O O B-LOC O O O O O
536,"Такий сценарій створить "" величезні труднощі для десятків тисяч компаній і сотень тисяч співробітників по обидва боки Ла-Маншу "" , заявив голова Федерального об'єднання німецької промисловості ( BDI ) Дітер Кемпф ( Dieter Kempf ) .",O O O O O O O O O O O O O O O O O B-LOC O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG B-PER I-PER O B-PER I-PER O O
6879,Наступним кроком виборчого процесу у США буде голосування членів колегії виборників 14 грудня .,O O O O O B-LOC O O O B-ORG I-ORG O O O
746,19 листопада .,O O O
6669,""" Хиткими "" у США називають ті штати , де від самого початку більшість виборці не має однозначних преференцій і в обох кандидатів є рівні шанси на перемогу .",O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
3308,"Статутами визначено також засади і процедури яких інституції ЄС зобов’язалися дотримуватися Тексти статутів узгоджують президенти чи прем’єри усіх країн ЄС , а їх ратифікацію здійснюють парламенти цих країн .",O O O O O O O O B-ORG O O O O O O O O O O B-ORG O O O O O O O O O
8277,"Після перерахунку і судових позовів , які дійшли аж до Верховного суду США , Флорида у підсумку оголосила , що Буш виграв із відривом у 537 голосів .",O O O O O O O O O O B-ORG I-ORG I-ORG O B-LOC O O O O O B-PER O O O O O O O
2598,Вірус вирощують на клітинних культурах і хімічно інактивують .,O O O O O O O O O
6800,"Саме тому основна частина передвиборчих опитувань і прогнозів зосереджена на так званих "" хитких "" штатах , в яких електоральні переваги міняються з року в рік .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
3764,"Якщо порушено її принцип , вона має право накладати грошові санкції на підприємства та фізичних осіб .",O O O O O O O O O O O O O O O O O
7110,"У Техасі ( 38 голосів ) його перевага становить 6 % , хоча там пораховано 78 % бюлетенів , в Огайо ( 18 голосів ) порахували 94 % бюлетенів і Трамп лідирує з відривом у 8 % .",O B-LOC O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O B-PER O O O O O O O
3147,"Прийнявши петицію до розгляду , Комісія разом з представниками сторін вивчає її з метою встановлення фактів .",O O O O O B-ORG O O O O O O O O O O O
6546,"Показ шоу відновиться 2 січня 2017 роки після перерви , на яку телепроект пішов у 2015 році , пише Variety .",O O O O O O O O O O O O O O O O O O O B-ORG O
1273,написати редакції,O O
5410,При цьому в самій компанії вибачилися перед клієнтами .,O O O O O O O O O
834,"Слід зауважити , що раніше у Брюсселі критикували Будапешт за спроби домовитися з Росією про постачання вакцини .",O O O O O O B-LOC O B-LOC O O O O B-LOC O O O O
2087,Кампанія з вакцинації від коронавірусної хвороби розпочалася кілька місяців тому разом із затвердженнями перших препаратів світовими регуляторами .,O O O O B-EVT I-EVT O O O O O O O O O O O O
4113,"Ніццький договір , що змінює договір про Європейський Союзі , договори про заснування Європейських Співтовариств та інші основоположні акти від 26 . 02 . 2001г . / / base.consultant.ru. [ 12 ] Європейський Союз .",B-MISC I-MISC O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O B-ORG I-ORG O
2345,"У 2020 році Moderna також украла договори про постачання mRNA - 1273 з Європейським Союзом на 160 мільйонів доз та з Канадою на 56 мільйонів доз . [48 ] [ 49 ] 17 грудня у твіті державного секретаря з питань бюджету Бельгії[en] було сказано , що ЄС заплатить 18 доларів США за дозу , тоді як Нью-Йорк таймс повідомив , що США заплатять 15 доларів США за дозу . [50 ]",O O O B-ORG O O O O O B-PRO I-PRO I-PRO O B-LOC I-LOC O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O B-LOC O O O O O B-PRO I-PRO O O O B-LOC O O O B-LOC O O O O O
4364,"Якщо члени команди виявляються занадто недоречними , президент повинен потім перегрупувати команду або запит на нового кандидата від держави - члена чи ризикувати всією Комісією .",O O O O O O O O O O O O O O O O O O O O O O O O O O
8143,Вісконсин,B-LOC
149,"Новим міністром Великої Британії у Brexit став Стівен Барклі , повідомили в п'ятницю в уряді .",O O B-LOC I-LOC O B-EVT O B-PER I-PER O O O O O O O
3134,"« Такі дії загрожують енергетичній та економічній безпеці України та Європи , а також збільшують залежність Європейського Союзу від російських енергоносіїв » , - наголосила народний депутат .",O O O O O O O O B-LOC O B-LOC O O O O O B-ORG I-ORG O O O O O O O O O O
340,"Вийти без угоди означає втратити всі переваги інтегрованості до європейського економічного простору , залишившись із рівнем , який надається умовами СОТ , і базовим рівнем доступу до фінансових ринків .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1497,"Тепер глава Європейської Ради Шарль Мішель визнав , що виконати ці плани буде складно .",O O B-ORG I-ORG B-PER I-PER O O O O O O O O O
7555,""" Ми переживаємо американсько - російську кризу протягом семи років і Вашингтон був у невигідному становищі "" , - сказав експерт з Фонду Карнегі за міжнародний мир Ендрю Вайс , розповідаючи про початок поточної напруженості між двома країнами після російської анексії Криму .",O O O O O O O O O O O B-LOC O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG B-PER I-PER O O O O O O O O O O O O B-LOC O
4256,"Справді , більшість країн Європи та США покладаються на багатовікову демократичну традицію .",O O O O B-LOC O B-LOC O O O O O O
4909,Зараз « Нафтогаз »,O O B-ORG O
4971,"У крайньому разі , можливо , заблокують ділянку у 120 км біля острова Борнхольм і вимагатимуть її обійти .",O O O O O O O O O O O O O B-LOC O O O O O
1541,Вакцинація в Норвегії стартувала наприкінці минулого року .,O O B-LOC O O O O O
1357,"Загальний пакет замовлень Єврокомісії , зроблених для організації вакцинації в країнах ЄС , налічує 2 млрд 300 млн доз .",O O O B-ORG O O O O O O O B-LOC O O O O O O O O
4502,Нова процедура була використаний у 2004 р . ( коли закінчився термін повноважень попередньої Комісії ) .,O O O O O O O O O O O O O O B-ORG O O
6186,2012-го року отримав Орден дружби від Володимира Путіна .,O O O B-MISC I-MISC O B-PER I-PER O
3619,Приміром один із голландських підприємців гендлює португальськими вином .,O O O O O O O O O
7138,« Фальшиві бюлетені будуть перераховані знову .,O O O O O O O
1002,Bloomberg : Вакцина Китаю від COVID - 19 ефективна на 86 %,B-ORG O O B-LOC O B-EVT I-EVT I-EVT O O O O
5800,Постраждалими виявилися 55 тисяч пасажирів .,O O O O O O
2051,У 2016 році вони продали її за 422 млн євро і зосередили увагу на своїй іншій компанії - BioNTech .,O O O O O O O O O O O O O O O O O O B-ORG O
401,На фото Reuters Тереза Мей,O O B-ORG B-PER I-PER
6316,"Здесь важно сразу упомянуть , что Трамп – безнадежный нарцисс .",O O O O O O O O O O O
7625,"Після штурму Капітолія було ухвалено рішення про посилення заходів безпеки , щоб уникнути провокацій і терактів .",O O B-LOC O O O O O O O O O O O O O O
203,"Британська прем'єрка Тереза Мей , ознайомившись із документом , представила його своєму кабінету наступного дня , сказавши , що , на її думку , він відповідає очікуванням британських громадян , які висловилися на референдумі влітку 2016 року за вихід з ЄС .",O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
1953,Економіка загальмувала .,O O O
5446,"Пілоти ірландської бюджетної авіакомпанії Ryanair у п'ятницю здійснюють страйк у п'яти європейських країнах , скасовано 400 авіарейсів , повідомляє британська телерадіокорпорація БІ-БІ -СІ .",O O O O B-ORG O O O O O O O O O O O O O O O O O O O
4046,Комісія повинна давати Раді рекомендації з приводу переговорів з третіми країнами щодо спільного митного тарифу ( п . 2 ст . 111 Договору про ЄЕС ) .,B-ORG O O B-ORG O O O O O O O O O O O O O O O O O O B-MISC I-MISC I-MISC O O
1960,"Люди більше не мають ні сили , ні бажання далі докладати до чогось зусиль .",O O O O O O O O O O O O O O O
8100,Тоді Байдену вдалося вийти у лідери перегонів серед демократів попри провальні результати на демократичних праймеріз до цього .,O B-PER O O O O O O O O O O O O B-EVT O O O
7964,Ознайомитися,O
7468,"Я не входив у ці передвиборчі перегони , щоб просто отримати голоси .",O O O O O O O O O O O O O
2702,""" Статистика є дійсно достатньо стабільною , у нас не відбулось стрибка вгору нових випадків і стрибка госпіталізацій .",O O O O O O O O O O O O O O O O O O O
4182,Комісар може взагалі не мати « свого » Генерального директорату .,O O O O O O O O O O O
3846,[ 7 ],O O O
4931,"Фактично рішення суду означає відновлення арешту на період як мінімум до моменту прийняття судом рішення щодо скарги "" Нафтогазу "" на рішення органу зі стягнення боргів "" , – йдеться у повідомлені .",O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O
4622,До уваги користувачів сайту !,O O O O O
4912,""" Газпром свідомо маніпулює словами і підміняє поняття .",O B-ORG O O O O O O O
4414,Головне управління з питань бюджету налічує близько 490 співробітників .,O O O O O O O O O O
4950,Всі вони від російського проекту отримують свій шматочок ласощів ...,O O O O O O O O O O
3336,У відповідності з Договором про Європейському Союзі формуванню всього складу Комісії має передувати досягнення угоди щодо кандидатури Голови Комісії .,O O O B-MISC I-MISC I-MISC I-MISC O O O B-ORG O O O O O O B-MISC B-ORG O
5477,Про це повідомляє Загалом 400 з 2400 європейських рейсів 10 серпня скасовані .,O O O O O O O O O O O O O
8274,У підсумку перерахунок додав Трампові 131 голос .,O O O O B-PER O O O
6426,"Наприклад , у царині охорони здоров'я .",O O O O O O O
2967,"Окрім того , Комітетом міністрів Ради Європи прийнято рішення надати статус спостерігача таким країнам : Ізраїль ; Марокко .",O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O B-LOC O B-LOC O
3984,"Правомірність такої передачі повноважень була підтверджена рішеннями Суду ЄС , який визнав , що це правило невід'ємно притаманне самому принципу організації роботи Комісії .",O O O O O O O O B-ORG O O O O O O O O O O O O O B-ORG O
698,"Так , вже у четвер , на наступний день після узгодження урядом проекту угоди , відразу чотири члени команди Мей , у тому числі міністр із питань Brexit Домінік Рааб та міністр праці та у справах пенсій Естер Маквей , подали у відставку .",O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O B-EVT B-PER I-PER O O O O O O O B-PER I-PER O O O O O
4208,Перші є обов'язковими для виконання і стають частиною національних законодавств .,O O O O O O O O O O O
1193,0,O
4829,"Про це повідомляє УНН з посиланням на "" Польське Радіо "" .",O O O B-ORG O O O O B-ORG I-ORG O O
1184,"Розширення кампанії для включення підлітків відбулося через кілька днів після того , як Ізраїль продовжив у вівторок до кінця місяця свій третій національний локдаун від коронавірусу через сплеск коронавірусних інфекцій .",O O O O O O O O O O O O O B-LOC O O O O O O O O O O O B-EVT O O O O O
8181,Голоси : 29,O O O
5005,"Вивчення техзавдання залишило змішане почуття ... на рівні : ви , теє , проведіть там щось на кшталт брифінгів , порахуйте по головах і відпишіться .",O O O O O O O O O O O O O O O O O O O O O O O O O O
3785,"Набувши силу Ниццский договір передбачає майже всі організаційно - правові параметри , пов'язані з майбутнім розширенням .",O O B-MISC I-MISC O O O O O O O O O O O O O
4235,Для розкриття суті проблеми важливо враховувати :,O O O O O O O
4595,Вони не можуть послуговуватися жодними інструкціями від урядів країн - членів .,O O O O O O O O O O O O
849,"20 січня 2021 , 13 : 38",O O O O O O O
2006,Мобільні станція вакцинації,O O O
3373,Джерело : http://www.pl-by-ua.eu/,O O O
6394,"Дональд Трамп назвав свою зовнішню політику "" непередбачуваною "" • Национальный антикоррупционный портал « АНТИКОР »",B-PER I-PER O O O O O O O O O O O O O O
1842,"Якщо препарат буде доступним в аптеках , то його приймати 39 % громадян , не готові — 56 % респондентів .",O O O O O O O O O O O O O O O O O O O O O
2835,"Спершу щеплення отримають медпрацівники , а також співробітники будинків для людей похилого віку .",O O O O O O O O O O O O O O
6151,Для перемоги на виборах одному з кандидатів достатньо мати 270 представників у цій колегії .,O O O O O O O O O O O O O O O
1030,"Результати виявилися набагато кращі , ніж більшість експертів сподівалася .",O O O O O O O O O O
3983,"Діючі правові приписи передбачають можливість делегування Комісією та кожним з її членів у Окремо їх повноважень у галузі адміністративного управління безпосередньо генеральним деп ... артаментам , які у їх підпорядкуванні .",O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O
5273,"Очільник МЗС ФРН Гайко Маас у Москві заявив , що уряд Німеччини підтримує будівництво « Північного потоку - 2 » в обхід України .",O B-ORG B-LOC B-PER I-PER O B-LOC O O O O B-LOC O O O B-ORG I-ORG I-ORG I-ORG O O O B-LOC O
1766,"Крім того , у ВООЗ прогнозують зростання кількості смертей від коронавірусної хвороби в країнах Європи вже з наступного місяця .",O O O O B-ORG O O O O O O O O O B-LOC O O O O O
3947,"Особливо широко ця практика використовується при підготовці законопроектів , внесених Комісією до Європарламенту та Ради .",O O O O O O O O O O B-ORG O B-ORG O B-ORG O
3219,"Нині діюча Комісія сформована у липні 1999 р . , і склад затверджений у вересні .",O O B-ORG O O O O O O O O O O O O O
3216,"Схвалений Парламентом кандидат що з урядами держав - членів бере участь у доборі кандидатур , запропонованих до призначенню у складі членів Комісії .",O B-ORG O O O O O O O O O O O O O O O O O O O B-ORG O
4291,Процес вступу України до Ради Європи .,O O B-LOC O B-ORG I-ORG O
7281,За перерахунком стежитимуть спостерігачі від Байдена і Трампа .,O O O O O B-PER O B-PER O
6852,Долучайся до Telegram - каналу,O O B-PRO O O
6413,"Дональд Трамп сам призначив собі розмір зарплати Новообраний президент США республіканець Дональд Трамп пообіцяв , що його заробітна платня на посаді становитиме 1 долар на рік .",B-PER I-PER O O O O O O O B-LOC O B-PER I-PER O O O O O O O O O O O O O O
87,"12 жовтня 2017 року « Допомога Церкві в нужді » випустила доповідь про сучасні гоніння на християнство , в якому на підставі численних свідчень робиться висновок : сьогодні християни є « найбільш пригнобленою релігійною спільнотою в світі » , а переслідування християн у найбільш проблемних регіонах світу досягли « нового піку » .",O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
7053,"Команда кандидата в президенти США від демократів Джо Байдена почала публічно погрожувати своєму супернику - республіканцю Дональду Трампу примусовим виселенням з Білого дому після того , як стало відомо , що чинний американський лідер не планує "" здаватись "" та покидати президентське крісло .",O O O O B-LOC O O B-PER I-PER O O O O O O O B-PER I-PER O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O
8229,Ваші контактні дані ніколи не будуть опубліковані .,O O O O O O O O
6664,"Згідно з прогнозами провідних американських ЗМІ , Байден здобув на них перемогу , отримавши 306 голосів виборників , проте Трамп досі не визнав своєї поразки та заявляє про масштабні фальсифікації .",O O O O O O O B-PER O O O O O O O O O O O B-PER O O O O O O O O O O O
1233,"Компанія оголосила , що Управління з санітарного нагляду за якістю харчових продуктів і медикаментів схвалило її , щоб приступити до клінічного випробування за участю близько 600 осіб , а також Moderna отримала 483 мільйони доларів від уряду на його проведення .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O
7759,"Після обробки вже 95 % бюлетенів Трамп випереджає Байдена приблизно на півтора відсотка - 50 % проти 48 , 6 % .",O O O O O O B-PER O B-PER O O O O O O O O O O O O O
294,"Для iнтернет - видань обов'язковим є гiперпосилання на Gazeta.ua , відкрите для пошукових систем .",O O O O O O O O B-PRO O O O O O O
1887,ВООЗ включила вакцину Pfizer / BioNTech до списку препаратів екстреного використання,B-ORG O O B-ORG O B-ORG O O O O O
961,Хочете отримувати головні новини в месенджер ?,O O O O O O O
558,"Нам ще належить визначити внутрішню процедуру щодо продовження перехідного періоду "" , - сказав він після засідання Ради ЄС , додавши , що проект щодо Brexit є "" справедливим та збалансованим "" , цитує агенція Reuters .",O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O B-EVT O O O O O O O O O B-ORG O
7355,Результати виборів у Неваді та Джоржії досі остаточно не встановлені .,O B-EVT O B-LOC O B-LOC O O O O O
4223,"Такі пропозиції вона висуває після активних консультацій , але не на грунті інтересів окремих регіонів чи країн ЄС , а базуючись на власному уявленні про доцільність того чи іншого рішення для долі ЄС та його громадян .",O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O B-ORG O O O O
1102,"90-річна британка Маргарет Кінан стала першою людиною у світі , якій ввели вакцину від коронавірусу , котра пройшла всі етапи випробовування і її офіційно затвердили .",O O B-PER I-PER O O O O O O O O O O B-EVT O O O O O O O O O O O
7050,"У ньому він закликав їх розходитися , але при цьому підтримав їхні наміри .",O O O O O O O O O O O O O O
1782,Pfizer скорочує поставки вакцини проти COVID - 19 у Європу,B-ORG O O O O B-EVT I-EVT I-EVT O B-LOC
1611,"Найбільш вірогідні кандидати – AstraZeneca , Novavax і Sanofi .",O O O O B-ORG O O O B-ORG O
8232,"Президент США Дональд Трамп сподівається , що перерахунок голосів допоможе йому не допустити Джо Байдена до Білого дому , але перерахунок є настільки популярним , наскільки ж і красномовним є факт : ніколи перерахунок не змінював переможця президентських виборів .",O B-LOC B-PER I-PER O O O O O O O O O B-PER I-PER O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O B-EVT I-EVT O
898,"Істинних протипоказань до вакцинації практично немає , каже кандидат медичних наук , ‎імунолог Федір Лапій .",O O O O O O O O O O O O O B-PER I-PER O
5474,35 0 .,O O O
5393,"У відповідь авіакомпанія , розташована в Дубліні , опублікувала на своєму веб - сайті документацію щодо виплат заробітної плати , стверджуючи , що пілоти і бортпровідники отримують справедливу оплату праці .",O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
6485,Він не хотів цього робити під час Олімпіади .,O O O O O O O B-MISC O
4029,br/ >В В В В В В В§ 3 Повноваження Комісії Стаття 211 Договору про ЄС виділяє чотири головних повноваження Європейської Комісії .,O O O O O O O O O O B-ORG O O O O B-ORG O O O O B-ORG I-ORG O
3388,"Джерело : http://www.iso.org Останнє оновлення на Середа , 02 березня 2016 , 14 : 16",O O O O O O O O O O O O O O O
1672,"Відзначивши , що країнам світу , ймовірно , не варто розраховувати на позбавлення від вірусу в 2021 році , він нагадав , що в історії людства "" ми змогли перемогти лише одну хворобу на планеті - віспу "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
5565,Європу накрив найбільший страйк Ryanair,O O O O B-ORG
7108,"Нагадаємо , Трамп перемагає Байдена у всіх шести ключових штатах .",O O B-PER O B-PER O O O O O O
3328,Призначення Голови та членів Комісії здійснюється державами - членами Європейського Союзу .,O B-MISC O O B-ORG O O O O B-ORG I-ORG O
7376,"Бізнесмен - мільярдер Том Стаєр , що отримав в Південній Кароліні третє місце , оголосив про вихід з гонки .",O O O B-PER I-PER O O O O B-LOC I-LOC O O O O O O O O O
763,"В середу після п’ятигодинного закритого засідання кабінет міністрів Великої Британії дав згоду на затвердження угоди про Brexit , узгодженої з Брюсселем у вівторок на технічному рівні .",O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O B-EVT O O O B-LOC O O O O O O
7252,"Нагадаємо , раніше повідомлялося , що Байден випереджає Трампа в шести "" хитких штатах "" із мінімальним розривом .",O O O O O O B-PER O B-PER O O O O O O O O O O
4569,"Резиденція Європейської Комісії - Брюссель , однак окремі Генеральні дирекції розташовані у Люксембурзі .",O B-ORG I-ORG O B-LOC O O O O O O O B-LOC O
6085,"Ryanair скасував рейси з трьох країн Європи , на яких 25 і 26 липня мали вилетіти до 50 000 пасажирів , через страйк бортпровідників .",B-ORG O O O O O B-LOC O O O O O O O O O O O O O O O O O
2623,"Конфронтація між міністерством охорони здоров'я та держпідприємством "" Медичні закупівлі "" розпочалася після приходу на міністерський пост Максима Степанова .",O O O O O O O O B-ORG I-ORG O O O O O O O B-PER I-PER O
