sentence,ner
""" Myslím , že je neuvěřitelně rozumné tvrdit , že AIQ sehrála velmi významnou roli ve vítězství Leave , "" řekl Wylie a poukázal na údajnou spolupráci firem Cambridge Analytica a AggregateIQ .",O O O O O O O O O O B-ORG O O O O O O B-ORG O O O B-PER O O O O O O B-ORG I-ORG O B-ORG O
"Britové chtějí druhé referendum o brexitu , ukázal průzkum",B-PER O O O O B-EVT O O O
"Předmětem hlasování by měla konečná dohoda s EU o podmínkách brexitu , výsledek by však podle průzkumu byl těžko předvídatelný , tak těsný zůstává rozdíl mezi oběma tábory .",O O O O O O O B-ORG O O B-EVT O O O O O O O O O O O O O O O O O O
"Zájem o hlasování podle průzkumu agentury ICM stoupá spolu s tím , jak se vyjednání s EU o brexitu blíží do finále : 47 procent Britů by si přálo mít konečné slovo o brexitu , až budou jasné podmínky odchodu Spojeného království z EU , naopak 34 procent dotázaných bylo proti tomu , aby aby by se otázka znovu otevírala .",O O O O O O B-ORG O O O O O O O O O B-ORG O B-EVT O O O O O O B-PER O O O O O O O B-EVT O O O O O O B-LOC I-LOC O B-ORG O O O O O O O O O O O O O O O
"Pokud se vyloučí přibližně pětina nerozhodnutých , pak stoupenci druhého referenda vedou v poměru 58 ku 42 procentům , poznamenal deník s tím , že jde o jasný rozdíl 16 procentních bodů .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Zvýšená podpora pocházela od obou stran sporu - další referendum o konečné dohodě by si přála čtvrtina voličů , kteří hlasovali pro brexit .",O O O O O O O O O O O O O O O O O O O O O O B-EVT O
"K dalším klíčovým poznatkům z průzkumu The Guardian zařadil stoupající obavy z dopadů brexitu : 43 procent si dělá starosti ohledně negativních dopadů brexitu na britskou ekonomiku , těsná většina věří , že bude mít neblahý dopad i na "" britský způsob života "" .",O O O O O O B-PRO I-PRO O O O O O B-EVT O O O O O O O O O B-EVT O O O O O O O O O O O O O O O O O O O O O
"Brexit je příkladem chybějících odpovědí",B-EVT O O O O
"Letos uplynou dva roky od referenda , v němž se Spojené království rozhodlo opustit Evropskou unii .",O O O O O O O O O O B-LOC I-LOC O O B-ORG I-ORG O
"Albion hlasoval o zdánlivě prosté otázce .",B-LOC O O O O O O
"Jednoduchost je však iluzorní .",O O O O O
"Formální vyjednávání o brexitu byl Londýn schopen zahájit až devět měsíců poté , tedy loni v březnu , a ani nyní není zřejmé , za jakých podmínek a kdy přesně se odchod z EU uskuteční .",O O O B-EVT O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O
"Toto martyrium budiž inspirací i pro český euroskepticismus .",O O O O O O O O O
"Spojené království a jeho ekonomika mají ve světě váhu , brexit je ale tvrdý oříšek .",B-LOC I-LOC O O O O O O O O B-EVT O O O O O
"Jak by si v takové situaci vedla země naší velikosti ?",O O O O O O O O O O O
"Navíc , měřeno podílem exportů zboží a služeb na HDP je česká ekonomika takřka třikrát více otevřená světu než ta britská .",O O O O O O O O O O O O O O O O O O O O O O
"Do EU proudí téměř 84 procent našeho exportu , pro Británii je význam EU coby trhu zhruba poloviční .",O B-ORG O O O O O O O O B-LOC O O B-ORG O O O O O
"Řešíme nyní řadu politických témat , pro investory by ale jediným citlivým tématem asi bylo zpochybnění perspektivy České republiky v EU .",O O O O O O O O O O O O O O O O O B-LOC I-LOC O B-ORG O
"Komu by se hodil exit from brexit ?",O O O O O O B-EVT O
"Druhé referendum o členství v EU podle britského ministra zahraničí Borise Johnsona nepřipadá v úvahu .",O O O O O B-ORG O O O O B-PER I-PER O O O O
"Jeho výsledkem by prý byly jen politické spory a poraženým by byla Británie .",O O O O O O O O O O O O B-LOC O
"Johnson se v projevu proneseném na půdě vlivného think - tanku Policy Exchange snažil oslovit odpůrce rozvodu s unií , kteří podle průzkumů mezi obyvateli Spojeného království nyní převažují , například tím , že brexit označil za "" velký liberální projekt "" , jenž nakonec zemi sjednotí .",B-PER O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O B-LOC I-LOC O O O O O O O B-EVT O O O O O O O O O O O O O
"Uklidnit by ale potřebovali i zastánci brexitu .",O O O O O O B-EVT O
"Podle interní vládní analýzy , která se na veřejnost dostala minulý týden , odchod unie nejvíc dopadne na severovýchod Anglie a region West Midlands , kde byli přitom zastánci brexitu ve většině .",O O O O O O O O O O O O O O O O O O O B-LOC O O B-LOC I-LOC O O O O O B-EVT O O O
"Naopak ekonomika jasně proevropského Londýna má utrpět nejméně .",O O O O B-LOC O O O O
"Fotograf zachytil odpůrce brexitu , demonstrující během včerejšího Johnsonova projevu .",O O O B-EVT O O O O B-PER O O
"EU chce omezit přístup Británie na unijní trh , pokud po brexitu poruší dohodnutá pravidla",B-ORG O O O B-LOC O O O O O O B-EVT O O O
"Velká Británie se na odchod z EU chystá v březnu roku 2019 , následovat bude téměř dvouleté přechodné období .",B-LOC I-LOC O O O O B-ORG O O O O O O O O O O O O O
"Evropská komise zveřejnila návrh znění paragrafů , které budou platit mezi Evropskou unií a Velkou Británií po brexitu .",B-ORG I-ORG O O O O O O O O O B-ORG I-ORG O B-LOC I-LOC O B-EVT O
"Kromě jiného text ponechává unii možnost omezit přístup Británie na svůj trh .",O O O O O O O O B-LOC O O O O
"Evropská komise ve středu zveřejnila svůj návrh znění paragrafů budoucí dohody mezi EU a Británií , které se týkají přechodného období po brexitu vyžadovaného britskou stranou .",B-ORG I-ORG O O O O O O O O O O B-ORG O B-LOC O O O O O O O B-EVT O O O O
"Už v úterý pětistránkový dokument dostaly k dispozici členské země .",O O O O O O O O O O O
"Materiál , ze kterého už citovala některá média , v zásadě opakuje směrnice , které minulý týden daly státy bloku k jednáním o přechodném období unijnímu vyjednavači Michelu Barnierovi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
"Vůči britské straně je text poměrně přísný .",O O O O O O O O
"EU chce mít například možnost omezit přístup Británie na svůj trh pro případ , že by v přechodném období po brexitu porušila dohodnutá pravidla .",B-ORG O O O O O O B-LOC O O O O O O O O O O O O B-EVT O O O O
"Příslušný mechanismus by měl být přitom rychlý a umožňovat omezení britského přístupu i bez čekání na poměrně zdlouhavé rozhodování unijního soudu .",O O O O O O O O O O O O O O O O O O O O O O
"Británie odejde z EU na konci března 2019 .",B-LOC O O B-ORG O O O O O
"Londýn však požádal o dojednání přechodného období , které by mělo skončit zřejmě na konci roku 2020 .",B-LOC O O O O O O O O O O O O O O O O O
"Ostatních 27 zemí unie na diskusi v tomto směru kývlo .",O O O O O O O O O O O
"Vyjednavači Barnierovi ale dali poměrně přesné podmínky , jak by přechodné období mělo vypadat .",O B-PER O O O O O O O O O O O O O
"Británie by po jeho dobu měla přístup na unijní trh , musela by ale plně uznávat evropské právo , včetně rozhodnutí soudu EU .",B-LOC O O O O O O O O O O O O O O O O O O O O O B-ORG O
"Jako stát mimo EU už by ale neseděla v žádných orgánech bloku a nepodílela by se na jeho rozhodování .",O O O B-ORG O O O O O O O O O O O O O O O O
"EU čeká na jasné slovo Britů o brexitu .",B-ORG O O O O B-PER O B-EVT O
"Londýn tápe",B-LOC O
"Britská premiérka Theresa Mayová bojuje s dalšími rebely ve své konzervativní straně .",O O B-PER I-PER O O O O O O B-ORG I-ORG O
"Její politici se stále nedokázali domluvit na tom , jak naložit s brexitem .",O O O O O O O O O O O O B-EVT O
"I poté co Británie z EU vystoupí , nejspíš bude muset ještě další dva roky respektovat všechny nově přijaté evropské zákony .",O O O B-LOC O B-ORG O O O O O O O O O O O O O O O O
"Theresa Mayová se jakožto britská premiérka snažila voliče přesvědčit , že reprezentuje "" silné a stabilní vůdcovství "" .",B-PER I-PER O O O O O O O O O O O O O O O O O
"Čím dál víc je ale jasné , že ani jedna z těchto dvou charakteristik neplatí .",O O O O O O O O O O O O O O O O
"Mayová je pod stále větším tlakem své rozhádané konzervativní strany .",B-PER O O O O O O O B-ORG I-ORG O
"Momentálně se zdá , že nemá dost autority , aby aby by prosadila jasnou vizi toho , jakou podobu by měl mít brexit , což je největší téma britské politiky .",O O O O O O O O O O O O O O O O O O O O B-EVT O O O O O O O O
"Spojené království stále nedokázalo říct , jakou zemí chce po plánovaném vystoupení z Evropské unie být .",B-LOC I-LOC O O O O O O O O O O O B-ORG I-ORG O O
"Na Mayovou tlačí jak zastánci co nejužších budoucích vztahů s EU , tak ti politici , kteří se od unie chtějí co nejvíc "" odstřihnout "" .",O B-PER O O O O O O O O B-ORG O O O O O O O O O O O O O O O O
"V Londýně se proto otevřeně mluví o možnosti , že se konzervativci Mayové zbaví .",O B-LOC O O O O O O O O O B-PER B-PER O O
""" Nevzdávám se , mám před sebou dlouhodobý úkol , "" odmítla tyto zvěsti Mayová .",O O O O O O O O O O O O O O B-PER O
"Už nyní britské automobilky propouští , Brexit může způsobit i zavírání továren .",O O O O O O B-EVT O O O O O O
"Případné clo výrobu aut příliš zdraží , píše Bloomberg",O O O O O O O O B-PRO
"Za 50 let práce v britském automobilovém průmyslu zažil John Cooper řadu dramatických změn .",O O O O O O O O O B-PER I-PER O O O O
"Žádná však nebyla děsivější než vyhlídky na brexit .",O O O O O O O B-EVT O
"Odtržení od evropského trhu by mohlo znamenat , že rušení pracovních míst a zpomalování produkce v britských automobilkách v posledních měsících je pouhou předehrou k hromadnému uzavírání výroby .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Uvedla to agentura",O O O
""" Lidé by neměli podceňovat nebezpečí , která brexit přináší , "" říká odborář Cooper před továrnou v Ellesmere Port nedaleko Liverpoolu , kde pracuje od svých 18 let .",O O O O O O O O B-EVT O O O O O B-PER O O O B-LOC I-LOC O B-LOC O O O O O O O O
""" Proč by měl Nissan pokračovat v investicích na severovýchodě ( Anglie ) , když má továrnu ve Španělsku , kde může vyrábět stejné auto bez desetiprocentního cla ? "" dodává .",O O O O B-ORG O O O O O O B-LOC O O O O O O B-LOC O O O O O O O O O O O O O
"Cla a další obchodní překážky mohou být pro automobilový průmysl katastrofální , protože součástky v průběhu výrobního procesu běžně několikrát přecházejí přes hranice .",O O O O O O O O O O O O O O O O O O O O O O O O
"Zatím není jasné , zda budou nová cla skutečně zavedena , protože Londýn a Brusel se stále ještě přou ohledně podmínek brexitu .",O O O O O O O O O O O O B-LOC O B-LOC O O O O O O B-EVT O
"Osud továrny Vauxhall závisí na tom , zda se v ní francouzská mateřská společnost PSA Group rozhodne vyrábět příští verzi modelu Astra .",O O B-PRO O O O O O O O O O O O B-ORG I-ORG O O O O O B-PRO O
"PSA , která loni v létě koupila značku Vauxhall od americké automobilky General Motors , má ale i jiné možnosti .",B-ORG O O O O O O O B-PRO O O O B-ORG I-ORG O O O O O O O
"Může například výrobu přesunout do svých závodů ve Francii či Německu .",O O O O O O O O B-LOC O B-LOC O
"Evropská komise navrhla nový rozpočet , krátí výnosy z emisních povolenek",B-ORG I-ORG O O O O O O O O O
"Květen se veskrz všemi institucemi Evropské unie nesl v duchu připomínkování a komentování nového návrhu na unijní rozpočet pro roky 2021 – 2027 .",O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O
"Evropská komise předložila návrh na začátku měsíce a přijat byl s poměrně velkými rozpaky .",B-ORG I-ORG O O O O O O O O O O O O O
"Přináší totiž zaměření na nové priority a zároveň stanovuje nové zdroje příjmů , které mají nahradit ztráty způsobené odchodem Velké Británie z Unie .",O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O B-ORG O
"Jakou by tedy nový rozpočet mohl mít podobu ?",O O O O O O O O O
"Brexit : snížení výdajů a navýšení příjmů .",B-EVT O O O O O O O
"Příspěvek jednotlivých států do unijního rozpočtu se má navýšit .",O O O O O O O O O O
"Komise navrhuje celkovou výši 1 135 miliard eur v prostředcích na závazky ( tj . celková výše právních závazků , jež je možné v daném rozpočtovém roce podepsat ) .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Toto odpovídá 1 , 11 % hrubého národního důchodu , přičemž v předchozím období odpovídalo 1 , 00 % – rozpočet tak reaguje na nutnost navýšení příjmů po brexitu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EVT O
"Výše prostředků na nové a dosavadní priority EU zůstala zachována nebo byla navýšena .",O O O O O O O B-ORG O O O O O O
"Snížení výdajů se dotkne například oblasti společné zemědělské politiky a regionálního rozvoje .",O O O O O O O O O O O O O
"Již nyní jsou škrty terčem ostré kritiky ze strany členů Evropského parlamentu .",O O O O O O O O O O B-ORG I-ORG O
"Brexitová jednosměrka",O O
"Británie dostala varování z Bruselu , že musí v rozvodových jednáních rychle uzavřít všechny sporné věci , tedy tzv . fázi první .",B-LOC O O O B-LOC O O O O O O O O O O O O O O O O O O
"Až poté bude možné opravdu přejít k fázi druhé , čili k tomu , jak budou vztahy vypadat po březnu příštího roku .",O O O O O O O O O O O O O O O O O O O O O O O
"Signál to je důležitý : Evropská unie v prosinci oznámila , že už bylo v první části dosaženo dostatečného pokroku , aby aby by se mohlo zároveň debatovat i o té druhé .",O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O
"Proto se unie včera na schůzce , na níž mělo i Česko své zastoupení , zabývala právě dobou po brexitu .",O O O O O O O O O O O B-LOC O O O O O O O B-EVT O
"Jenže Londýn se nemá k tomu , aby aby by se "" vymáčkl "" třeba ohledně provozu na hranici mezi Irskem a Severním Irskem , a tím se vše dostává zpět na začátek .",O B-LOC O O O O O O O O O O O O O O O O B-LOC O B-LOC I-LOC O O O O O O O O O O
"Británie , na snímcích symbolizovaná ministrem pro brexit Davidem Davisem , se v jednosměrce ven z Evropské unie poněkud zasekla .",B-LOC O O O O O O B-EVT B-PER I-PER O O O O O O B-ORG I-ORG O O O
"Britský parlament si chce vzít brexit zpět",B-ORG I-ORG O O O B-EVT O
"Před dvěma lety se těsná většina britských voličů v referendu vyslovila pro neobvyklý krok : rozhodli o odchodu své země z Evropské unie , aniž by bylo jasně popsáno , co to znamená a co má po něm následovat , a svým rozhodnutím fakticky vyřadili ze hry tradičně respektovaný parlament .",O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Dneškem počínaje se může mnohé vyjasnit .",O O O O O O O
"Dolní sněmovna začíná projednávat patnáct různých dodatků , které letos schválila Sněmovna lordů a kterými chce vymezit vládě limity v jednání s Evropskou unií .",B-ORG I-ORG O O O O O O O O O B-ORG I-ORG O O O O O O O O O B-ORG I-ORG O
"Nynější hlasování popsala internetová stránka Political Betting jako nejdůležitější od debaty po selhání britské podpory Norsku v květnu 1940 , kdy se zrodil válečný kabinet v čele s Winstonem Churchillem .",O O O O O B-PRO I-PRO O O O O O O O O B-LOC O O O O O O O O O O O O B-PER I-PER O
"Tak dramatické události , jako byl pád vlády Nevilla Chamberlaina , to asi letos nebudou , faktem však je , že do klíčového jednání jde premiérka Theresa Mayová v době , kdy úzkou vládní většinu ohrožují toryové prosazující absolutní odpojení i stoupenci měkké podoby brexitu usilující udržet alespoň celní unii .",O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O B-PER O O O O O O O B-EVT O O O O O O
"Minulou středu při interpelacích byla na brexitářích i jejich oponentech vidět společná nespokojenost se slabou premiérkou .",O O O O O O O O O O O O O O O O O
"Ještě minulý týden , kdy se chystala zveřejnit , jak její kabinet hodlá postupovat v otázce hranice mezi Severním Irskem a Irskem , se šířily zvěsti , že klíčový státní tajemník pro brexit David Davis hrozí demisí .",O O O O O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC O O O O O O O O O O B-EVT B-PER I-PER O O O
"Britský dvoupatrák skončil v poli",O O O O O
"Vládní rošáda v Británii přichází v momentě , kdy vyšla najevo další nelichotivá čísla o důsledcích brexitu .",O O O B-LOC O O O O O O O O O O O O B-EVT O
"Země kvůli nejistotě přichází o 350 milionů liber týdně .",O O O O O O O O O O
"Je to stejná suma , jakou Boris Johnson sliboval , že se brexitem ušetří a bude se moci dát třeba na zdravotnictví .",O O O O O O B-PER I-PER O O O O B-EVT O O O O O O O O O O
"Přiznat si chybu je těžké .",O O O O O O
"Britové , kteří předloni v referendu hlasovali pro odchod z Evropské unie , si stále za svým rozhodnutím podle průzkumů ve většině stojí .",B-PER O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O
"Jak dlouho jim to vydrží ?",O O O O O O
"List Financial Times nedávno zveřejnil svůj odhad , že brexit už nyní přijde Británii takřka na 350 milionů liber týdně .",O B-PRO I-PRO O O O O O O B-EVT O O O B-LOC O O O O O O O
"Nejistota spojená s připravovaným odchodem z evropské integrace si prostě začíná vyžadovat svou daň .",O O O O O O O O O O O O O O O
"Jaký brexit Londýn vlastně chce ?",O B-EVT B-LOC O O O
"Poohlíží se po trzích mimo Evropu",O O O O O B-LOC
"Britská vláda se musí domluvit , jaké vztahy chce s EU mít poté , co ji opustí - Londýn v tom stále nemá jasno .",O O O O O O O O O O B-ORG O O O O O O O B-LOC O O O O O O
"Britové se kromě toho chtějí zapojit do plánované dohody o volném obchodu mezi státy Pacifiku .",B-PER O O O O O O O O O O O O O B-LOC O
"Ekonomicky jednoznačně nejdůležitější jsou ale pro Spojené království vztahy s Evropskou unií .",O O O O O O B-LOC I-LOC O O B-ORG I-ORG O
"Velká Británie se musí co nejdříve domluvit , jaké by chtěla mít vztahy s Evropskou unií poté , co z ní vystoupí .",B-LOC I-LOC O O O O O O O O O O O O B-ORG I-ORG O O O O O O O
"Londýn v tom ani rok a půl po referendu o brexitu nemá jasno .",B-LOC O O O O O O O O O B-EVT O O O
"Hlavním důvodem jsou spory mezi vládními konzervativci .",O O O O O O B-PER O
"Británie by přitom měla už tento měsíc začít s EU jednat o tom , jak budou vzájemné vztahy do budoucna vypadat .",B-LOC O O O O O O O O B-ORG O O O O O O O O O O O O
"Britové začali zkoumat možnost , že by po odchodu z EU vstoupili do dohody o volném obchodu zvané Transpacifické partnerství ( TPP ) , která zahrnuje 11 zemí včetně Japonska , Austrálie nebo Mexika .",B-PER O O O O O O O O O B-ORG O O O O O O O B-ORG I-ORG O B-ORG O O O O O O O B-LOC O B-LOC O B-LOC O
"Původními členy byly i Spojené státy , ale nový prezident Donald Trump jejich účast zrušil .",O O O O B-LOC I-LOC O O O O B-PER I-PER O O O O
"Pokud by Spojené království k dohodě skutečně přistoupilo , bylo by jedinou členskou zemí mimo pacifickou oblast .",O O B-LOC I-LOC O O O O O O O O O O O O O O
"Mayová si posiluje pozici .",B-PER O O O O
"Zřídí nový post ve vládě pro brexit bez dohody",O O O O O O B-EVT O O
"Náměstek v nově vzniklé funkci bude spadat do resortu ministerstva pro brexit a bude se účastnit schůzek kabinetu .",O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O
""" Mayová chce upevnit svou pozici , "" napsal britský tisk .",O B-PER O O O O O O O O O O
"Mayová má dále jmenovat náhradníka bývalého šéfa svého kabinetu Damiena Greena , který rezignoval kvůli sexuálnímu skandálu .",B-PER O O O O O O O O B-PER I-PER O O O O O O O
"Jeden z nejbližších spojenců premiérky , měl údajně v roce 2008 ve svém počítači v poslanecké kanceláři dětskou pornografii .",O O O O O O O O O O O O O O O O O O O O
"Podle televize BBC rezignoval poté , co vyšlo najevo , že o této věci poskytl "" nepřesná a zavádějící "" vyjádření .",O O B-PRO O O O O O O O O O O O O O O O O O O O
"Nástupcem Greena by podle listu The Telegraph mohl stát nynější ministr zdravotnictví Jeremy Hunt .",O B-PER O O O B-PRO I-PRO O O O O O B-PER I-PER O
"Deník The Independent vedla Hunta zmiňuje ještě věrného spojence Mayové a současného ministra dopravy Chrise Graylinga .",O B-PRO I-PRO O B-PER O O O O B-PER O O O O B-PER I-PER O
"Ministr zahraničí Boris Johnson , ministr financí Philip Hammond , ministryně vnitra Amber Ruddová a ministr pro brexit Davida Davise si své pozice pravděpodobně uchovají .",O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-EVT B-PER I-PER O O O O O O
"Mayová : Méně práv lidem , kteří přijdou do Británie po brexitu",B-PER O O O O O O O O B-LOC O B-EVT
"Během návštěvy v Číně to prohlásila britská premiérka Theresa Mayová .",O O O B-LOC O O O O B-PER I-PER O
""" Říkám jasně , že je rozdíl mezi lidmi , kteří přišli předtím , než opustíme EU , a těmi , kteří přijdou a vědí , že Británie již není členem unie , "" citovala Mayovou agentura Reuters .",O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O B-LOC O O O O O O O B-PER O B-ORG O
"Ministři zahraničí ostatních zemí EU ale chtějí , aby aby by unijní občané měli v Británii plná práva , i když do země přijedou až během přechodného období od března 2019 do konce roku 2020 .",O O O O B-ORG O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O
"Mluvčí Mayové vzápětí sdělil , že spor je věcí vyjednávání .",O B-PER O O O O O O O O O
"Potíže s irskou hranicí komplikují jednání o brexitu .",O O O O O O O B-EVT O
"Británii se krátí čas , EU nebude čekat déle než do června",B-LOC O O O O B-ORG O O O O O O
"V tom případě se ale mezi Evropskou unií a Británií musí zavést hraniční kontroly , protože oba celky už nebudou mít stejné celní tarify .",O O O O O O B-ORG I-ORG O B-LOC O O O O O O O O O O O O O O O
"Případné obnovení standardní pozemní hranice mezi Británií a Irskem by ale výrazně ztížilo obchod .",O O O O O O B-LOC O B-LOC O O O O O O
"Mohlo by také ohrozit mír , který před 20 lety ukončil občanskou válku v Severním Irsku .",O O O O O O O O O O O O O O B-LOC I-LOC O
"Londýn proto slíbil , že v Irsku žádná pozemní hranice nevyroste .",B-LOC O O O O O B-LOC O O O O O
"Otázkou ale je , jak tento slib uskutečnit .",O O O O O O O O O
"Britská Sněmovna lordů proto nedávno odhlasovala , že by Británie měla raději zůstat v evropské celní unii .",O B-ORG I-ORG O O O O O O B-LOC O O O O O O O O
"Totéž prosazuje i labouristická opozice .",O O O O O O
"Pro velkou část vládnoucí Konzervativní strany to však není přijatelné .",O O O O B-ORG I-ORG O O O O O
"Mayová proto předložila plán , podle kterého by Londýn vybíral cla na zboží , které putuje do britských přístavů , ale jeho konečným cílem je některá ze zemí Evropské unie .",B-PER O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O
"Toto clo by následně odevzdal cílovému státu .",O O O O O O O O
"Radikální zastánci brexitu plán odmítli .",O O B-EVT O O O
"Ministr zahraničí Boris Johnson ho označil za "" šílený "" .",O O B-PER I-PER O O O O O O O
"Podobný systém nikde na světě nefunguje a Johnson a jeho souputníci se bojí , že pokud se ukáže jako neproveditelný , Británii nezbude nic jiného než zůstat členem evropské celní unie .",O O O O O O O B-PER O O O O O O O O O O O O O B-LOC O O O O O O O O O O
"Premiérka Mayová se pokusí kritiky svých záměrů přesvědčit na úterním zasedání klíčových ministrů své vlády , kteří mají na starosti brexit .",O B-PER O O O O O O O O O O O O O O O O O O B-EVT O
"Šéfovi UKIP zavařila milenka , stranu rozkládají rasistické výroky o Harryho snoubence",O B-ORG O O O O O O O O B-PER O
"Jo Marneyová ( 25 ) v jedné textové zprávě uvedla urážlivé poznámky o Markleové a černoších .",B-PER I-PER O O O O O O O O O O O B-PER O O O
"Marneyová , která se s politikem začala scházet po Vánocích , popsala americkou herečku Markleovou , jejíž matka je Afroameričanka , jako "" pitomou nánu "" a dodala , že "" poskvrní naši královskou rodinu "" , tvrdil tisk minulou neděli .",B-PER O O O O O O O O B-EVT O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Marneová rovněž označila černochy za ošklivé .",B-PER O O O O O O
"Později se za SMS omluvila a Bolton oznámil , že svůj milostný vztah ukončil .",O O O O O O B-PER O O O O O O O O
"Bolton dnes sice prohrál hlasování o důvěře ve výkonném výboru strany , ale trval na tom , že neodstoupí .",B-PER O O O O O O O O O O O O O O O O O O O
"Na protest proti Boltonovu odmítání odstoupit naopak rezignovala dosavadní místopředsedkyně strany Margot Parkerová , informovala BBC .",O O O B-PER O O O O O O O B-PER I-PER O O B-PRO O
"Brexit bolí , jeho přínos zůstává v mlze",B-EVT O O O O O O O
"Britové šetří .",B-PER O O
"V prosinci například klesly útraty za zboží pro domácnost o pět procent .",O O O O O O O O O O O O O
"Výsledky jsou do značné míry ovlivněny listopadovým svátkem slev Black Friday , hlavní příčinou ochabování poptávky je ale inflace , s níž nedrží krok růst platů .",O O O O O O O O O B-EVT I-EVT O O O O O O O O O O O O O O O O
"K tomu se přidává obava ze zvyšování úroků , které zadluženým domácnostem dál omezí rozpočty .",O O O O O O O O O O O O O O O O
"Ceny v britských obchodech jsou dnes o tři procenta vyšší než loni .",O O O O O O O O O O O O O
"Tak vysokou inflaci nyní nemá žádná z nejvyspělejších ekonomik světa .",O O O O O O O O O O O
"Šéf Bank of England přitom soudí , že inflace ještě neřekla poslední slovo .",O B-ORG I-ORG I-ORG O O O O O O O O O O
"Růst cen , který podle britské centrální banky bude brzdit poptávku i letos , je zatím nejzjevnějším důsledkem brexitu , pro nějž se obyvatelé Spojeného království rozhodli předloni v květnu .",O O O O O O O O O O O O O O O O O O B-EVT O O O O O B-LOC I-LOC O O O O O
"Za poslední dva roky totiž libra oproti euru klesla o 16 procent ( přičemž většina propadu připadá na období od referenda ) , což je skok , který dovozci ani obchodníci nemohli ustát bez zdražování .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ceny tak rostou i při slabší poptávce .",O O O O O O O O
"A pohled dál do budoucnosti ?",O O O O O O
"Experti se obávají další ztracené dekády a revidují své výhledy .",O O O O O O O O O O O
"HDP na hlavu má být podle Úřadu pro rozpočtovou zodpovědnost v roce 2021 o 3 , 5 procenta nižší , než s čím počítaly předbrexitové kalkulace .",O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O
"Brexit je krok zpět , ale Londýn zůstane srdcem finančního světa , říká český šéf Citibank Europe",B-EVT O O O O O B-LOC O O O O O O O O B-ORG I-ORG
"Evropské banky se již zotavily z předchozí krize a přizpůsobily přísnějším požadavkům regulátorů .",O O O O O O O O O O O O O O
"Náladu jim ale kalí chystaný odchod Velké Británie z Evropské unie .",O O O O O O B-LOC I-LOC O B-ORG I-ORG O
""" Mrzí nás to , ale nedá se s tím nic dělat .",O O O O O O O O O O O O O
"Je to bohužel politická realita , "" uvádí v exkluzivním rozhovoru pro HN Zdeněk Turek , generální ředitel Citi­bank Europe .",O O O O O O O O O O O O B-PRO B-PER I-PER O O O O O O
"Nejvýše postavený Čech v globálním bankovnictví řídí z irského Dublinu obchody ve 21 zemích .",O O B-PER O O O O O O B-LOC O O O O O
"Citibank Europe je součástí Citigroup , čtvrtého největšího ústavu podle hodnoty aktiv v USA .",B-ORG I-ORG O O B-ORG O O O O O O O O B-LOC O
"HN : Do jaké míry se může po odchodu Británie z Evropské unie změnit postavení Londýna v globálním finančním byznysu ?",B-PRO O O O O O O O O B-LOC O B-ORG I-ORG O O B-LOC O O O O O
"Myslím , že Londýn zůstane klíčovým finančním centrem , a to z několika důvodů .",O O O B-LOC O O O O O O O O O O O
"Za prvé : jsou tam přítomny firmy nejenom z Evropy , ale i z Asie a USA .",O O O O O O O O O B-LOC O O O O B-LOC O B-LOC O
"Takže to není o tom , že by po brexitu začal fungovat jenom pro Británii .",O O O O O O O O O B-EVT O O O O B-LOC O
"Za druhé : Londýn má velké výhody .",O O O B-LOC O O O O
"Samozřejmě jazyk a pak anglosaský právní systém , jenž se odvíjí od předchozích rozhodnutí soudů a tribunálů .",O O O O O O O O O O O O O O O O O O
"Toto "" common law "" , které v rámci EU platí ještě v Irsku , velice dobře podporuje uzavírání finančních transakcí .",O O O O O O O O O B-ORG O O O B-LOC O O O O O O O O
"Třetí výhoda Londýna spočívá v tom , že má vynikající lidi schopné dělat specializované transakce .",O O B-LOC O O O O O O O O O O O O O
