sentence,ner
""" EK pozastavila žiadosti o platbu v operačnom systéme zdravotníctvo v celkovej výške 13 , 34 miliónov eur . "" povedala hovorkyňa ministerstva zdravotníctva Stanislava Luptáková .",O B-ORG O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG B-PER I-PER O
"Podľa Petry Masácovej , ktorá spravuje eurofondy pre Bratislavský samosprávny kraj , sa môže stať , že o peniaze prídeme .",O B-PER I-PER O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O
""" Môže sa stať , že ak tie pochybenie vo verejnom obstarávaní , na ktoré je poukazované budú tak veľké a tak závažné , že Slovenská republika dostane takzvanú plošnú korekciu , "" vysvetľuje hovorkyňa na eurofondy Petra Masácová .",O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O B-PER I-PER O
"Hovorkyňa podpredsedu vlády pre investície a informátizáciu tvrdí , že rozpočet ohrozený nie je .",O O O O O O O O O O O O O O O
""" Pozastavenie platieb je jav , ktorý sa vyskytol už viackrát , po odstránení problémov boli platby odblokované a štátne zdroje tak nie sú ohrozené , "" povedala Beáta Dupaľová Ksenzsighová , hovorkyňa podpredsedu vlády pre investície a informatizáciu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER I-PER O O O O O O O O O
"Pozrite si reportáž redaktorky Klaudie Suchomel Guzovej .",O O O O B-PER I-PER I-PER O
"Európska komisia - Spišská regionálna rozvojová agentúra Európska komisia na svojich stránkach zverejnila výzvu na predkladanie projektov v rámci programu Európa pre občanov .",B-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG B-ORG I-ORG O O O O O O O O O O O B-MISC I-MISC I-MISC O
"Projekty možno predkladať do 1 . 3 . 2017 a to do 12 hodiny .",O O O O O O O O O O O O O O O
"Komisia súbežne s výzvou zverejnila aj tohtoročný pracovný program plus jeho dodatok a programového sprievodcu . . .",O O O O O O O O O O O O O O O O O O
"Úrad splnomocnenca vlády SR pre rozvoj občianskej spoločnosti v spolupráci s – Foster Europe , Foundation for strong European Regions a Danube Civil Society Forum ( DCSF ) zrealizovali dňa 21 . 10 . 2016 v Bratislave informačný workshop s názvom Dunajská stratégia – National Participation . . .",O O O B-LOC O O O O O O O O B-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O O O B-LOC O O O O O O O O O O O O
"Európska komisia schválila “ európsky zbor solidarity ” , ktorá je najnovšou iniciatívou Európskej únie určenou mladým ľuďom vo veku 18-30 rokov , hlavne tým , ktorí sú nezamestnaní alebo nie sú v zamestnaní , vzdelávaní ani odbornej príprave ( NEET ) .",B-ORG I-ORG O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ponúka príležitosť . . .",O O O O O
"V decembrovom newslettri",O O O
"Vám prinášame reportáž z nášho posledného tohtoročného podujatia a výsledky septembrovej uzávierky 2016 , zvyšok je zameraný na rok 2017 .",O O O O O O O O O O O O O O O O O O O O O
"Pozri si v prehliadači .",O O O O O
"EKB",O
"Newsletter december . . .",O O O O O
"Podpora aktivít zameraných na filmové vzdelávanie",O O O O O O
"Projekty zavádzajúce mechanizmy na zlepšenie spolupráce medzi iniciatívami zameranými na filmové vzdelávanie v Európe s cieľom zvýšiť efektívnosť a európsky rozmer daných iniciatív a vyvíjať nové a inovatívne projekty , obzvlášť . . .",O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O
"Podpora odborných audiovizuálnych podujatí obchodného charakteru ( audiovizuálne trhy ) , používania online nástrojov a spoločných európskych propagačných činností .",O O O O O O O O O O O O O O O O O O O O
"Uzávierka predkladania projektov : 2 . február 2017",O O O O O O O O
"Viac informácií .",O O O
"Agentúra EACEA dňa 1 . 12 .2016 zverejnila na svojej web stránke výsledky septembrovej uzávierky .",O B-ORG O O O O O O O O O O O O O O
"Tieto sú nasledovné : – Družobné mestá , opatrenie 2 .1 – výsledky ( http://bit.ly/2gTZwt5) – Siete medzi mestami , opatrenie 2 .2 – výsledky ( http://bit.ly/2gYHFUt)",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Celkovo bolo podporených . . .",O O O O O O
"Európska komisia zverejnila Výzvu na predkladanie návrhov – EACEA 40/2016 v rámci programu Erasmus+ ( centralizované projekty ) „ KA3 – Partnerstvá v oblasti OVP – podnikanie zamerané na vzdelávanie prácou a učňovstvo ” ( 2016/C 384/06 ) .",B-ORG I-ORG O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Uzávierka bude 17 . januára 2017 Viac . . .",O O O O O O O O O O
"Európska komisia chce zaviesť elektronický systém kontroly cestujúcich - 24hod . sk Brusel 16 . novembra ( TASR ) - Európska komisia ( EK ) predložila dnes návrh na vytvorenie Cestovného a informačného autorizačného systému EÚ ( ETIAS ) , ktorého cieľom je zhromažďovať informácie o všetkých cestujúcich , ktorí do krajín Európskej únie cestujú bez víz .",B-ORG I-ORG O O O O O O O B-ORG I-ORG I-ORG O O O O O B-ORG O O B-ORG I-ORG O B-ORG O O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC O O O O O O O O O O O O O O B-LOC I-LOC O O O O
"Prípravu tohto návrhu už v septembri avizoval predseda EK Jean-Claude Juncker .",O O O O O O O O B-ORG B-PER I-PER O
"Vo svojej Správe o Únii upozornil , že členské krajiny musia vedieť , kto prekračuje ich hranice , a dodal , že nový automatizovaný autorizačný systém určí , kto bude môcť cestovať do Európy .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
"Týmto spôsobom budeme vedieť , kto cestuje do Európy , skôr než sa sem dostane , "" skonštatoval Juncker .",O O O O O O O O B-LOC O O O O O O O O O O O
"Podľa návrhu bude ETIAS zhromažďovať informácie o miliónoch cestujúcich , ktorí cestujú bez víz do krajín Európy , čo má vopred zabrániť nelegálnej migrácii a bezpečnostným kontrolám .",O O O B-MISC O O O O O O O O O O O O B-LOC O O O O O O O O O O O
"Sfunkčnenie systému prispeje k efektívnejšiemu riadeniu vonkajších hraníc EÚ a zlepší vnútornú bezpečnosť , čo znamená návrat k normálnemu režimu bez kontrol na vnútorných hraniciach Schengenu .",O O O O O O O O B-LOC O O O O O O O O O O O O O O O O B-LOC O
"Európsky týždenník",O O
"Politico na svojom internetovom serveri dnes upozornil , že európska verzia amerického systému ESTA bude od neeurópskych občanov pri bezvízovom vstupe do Schengenu požadovať poplatok vo výške piatich eur .",B-ORG O O O O O O O O O O O O B-MISC O O O O O O O O B-LOC O O O O O O O
"A to po vyplnení príslušného elektronického formulára - cez počítač alebo mobilnú aplikáciu - a s platnosťou na obdobie piatich rokov .",O O O O O O O O O O O O O O O O O O O O O O
"Konečné rozhodnutia o udelení alebo zamietnutí vstupu budú aj naďalej prijímať hraničné služby jednotlivých štátov , ale ETIAS bude spravovaný agentúrou Európskej pohraničnej a pobrežnej stráže v spolupráci s členskými štátmi a Europolom .",O O O O O O O O O O O O O O O O O B-MISC O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O B-ORG O
"Systém ETIAS je súčasťou európskej agendy o bezpečnosti , ktorú exekutíva EÚ prijala 28 . apríla 2015 a ktorá stanovuje hlavné opatrenia na zabezpečenie účinnej reakcie EÚ na terorizmus a bezpečnostné hrozby v priestore EÚ v období rokov 2015-2020 .",O B-MISC O O O O O O O O O B-LOC O O O O O O O O O O O O O O B-LOC O O O O O O O B-LOC O O O O O
"Zdroj : Teraz .sk , spravodajský portál tlačovej agentúry",O O O O O O O O O
"Európska komisia na oficiálnej návšteve Slovenska | Itapa „ Stretnutia predsedu Európskej komisie Jeana-Claudea Junckera a ostatných komisárov s vrcholnými slovenskými predstaviteľmi odštartujú slovenské predsedníctvo v Rade Európskej únie .",B-ORG I-ORG O O O B-LOC O B-ORG O O O B-ORG I-ORG B-PER I-PER O O O O O O O O O O O B-ORG I-ORG I-ORG O
"Celá návšteva má za cieľ dobre nastaviť spoluprácu slovenského predsedníctva a Európskej komisie na najbližších šesť mesiacov .",O O O O O O O O O O O B-ORG I-ORG O O O O O
"Verím , že túto prvú výzvu vynikajúco zvládneme a Slovensko bude skvelým kormidelníkom v Rade Európskej únie . ” hovorí Dušan Chrenek , vedúci Zastúpenia Európskej komisie na Slovensku .",O O O O O O O O O B-LOC O O O O B-ORG I-ORG I-ORG O O O B-PER I-PER O O O B-ORG I-ORG O B-LOC O
"Vo štvrtok 30 . júna 2016 večer sa predseda Európskej komisie Jean- Claude Juncker a ďalší komisári stretli s prezidentom Slovenskej republiky Andrejom Kiskom a predsedom vlády SR Robertom Ficom .",O O O O O O O O O B-ORG I-ORG O O O O O O O O O B-LOC I-LOC B-PER I-PER O O O B-LOC B-PER I-PER O
"Celé kolégium európskych komisárov zasadne už dnes 1 . júla 2016 v Bratislave .",O O O O O O O O O O O O B-LOC O
"Uskutočnia sa rokovania s členmi vlády Slovenskej republiky .",O O O O O O B-LOC I-LOC O
"Tieto rokovania budú prebiehať v štyroch tematických celkoch : vonkajšie vzťahy , bezpečnosť , migrácia a spravodlivosť ; energetická a klimatická politika , doprava a prírodné zdroje ; rast , konkurencieschopnosť a vnútorný trh , rozpočet Európskej únie , ekonomická a monetárna únia a sociálna agenda .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O
"Predseda Európskej komisie Jean-Claude Juncker sa stretne aj s predsedom Národnej rady Slovenskej republiky Andrejom Dankom .",O B-ORG I-ORG B-PER I-PER O O O O O B-ORG I-ORG I-ORG I-ORG B-PER I-PER O
"Následne sa celé kolégium komisárov zúčastní stretnutia s poslancami Národnej Rady Slovenskej republiky , ktoré sa bude venovať aktuálnym výzvam v Európskej únii : migrácia , Schengenský priestor , Európska susedská politika , ako aj úloha národných parlamentov v oblasti Energetickej únie a energetickej bezpečnosti v EÚ .",O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
"Európska komisia :",B-ORG I-ORG O
"V gréckych utečeneckých táboroch je ‘neobhájiteľná’ situácia | Konzervatívny výber Európska komisia kritizuje , že migranti bývajú v stanoch aj keď sú vonku mrazy a sneh .",O O O O O O O O B-ORG I-ORG B-ORG I-ORG O O O O O O O O O O O O O O O
"Atény 9 . januára ( SITA ) – Európska komisia dnes vyhlásila , že podmienky pre utečencov na gréckych ostrovoch a v ďalších táboroch , kde sú ubytovaní v stanoch aj napriek krutému mrazivému počasiu , sú “ neobhájiteľné .",B-LOC O O O O B-ORG O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Husté sneženie zasiahlo rozsiahle časti Grécka , vrátane ostrovy vo východnej oblasti Egejského mora , na ktorých sú uviaznuté tisíce utečencov .",O O O O O B-LOC O O O O O O B-LOC I-LOC O O O O O O O O
"Hovorca vládneho krízového výboru pre migráciu Jorgos Kyritsis povedal pre grécku televíziu Skai , že v stanoch na ostrovoch je stále ubytovaných necelých tisíc ľudí .",O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O
"Kruté počasie predpovedali meteorológovia dostatočne dopredu a vláda sa teraz dostala pod paľbu kritiky za to , že nekonala dosť rýchlo , aby pre všetkých utečencov zabezpečila primerané ubytovanie .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Hovorkyňa Európskej komisie ( EK )",O B-ORG I-ORG O B-ORG O
"Natasha Bertaudová uviedla , že EK “ si je vedomá , že súčasná situácia je neobhájiteľná , ale takisto musíme jasne povedať , ” že za podmienky v prijímacích centrách nesú zodpovednosť grécke úrady .",B-PER I-PER O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Európska komisia navrhla zásadnú zmenu zdaňovania firiem SITA | 25 . 10 . 2016 .",B-ORG I-ORG O O O O O B-ORG O O O O O O O
"Európska komisia ( EK ) predstavila plán zmeny systému zdaňovania spoločností v rámci jednotného trhu EÚ .",B-ORG I-ORG O B-ORG O O O O O O O O O O O B-LOC O
"Cieľom je , aby zdaňovanie príjmov právnických osôb bolo spravodlivé a v prospech hospodárskeho rastu , uviedla komisia vo vyhlásení .",O O O O O O O O O O O O O O O O O O O O O
"Takzvaný Spoločný konsolidovaný základ dane z príjmov právnických osôb ( Common Consolidated Corporate Tax Base - CCCTB ) má uľahčiť podnikanie na jednotnom trhu a slúžiť ako účinný nástroj proti vyhýbaniu sa daňovým povinnostiam .",O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC O O O O O O O O O O O O O O O O O O
"V prípade zavedenia CCCTB budú mať spoločnosti po prvýkrát jednotný súbor pravidiel na výpočet zdaniteľného zisku v celej EÚ .",O O O B-MISC O O O O O O O O O O O O O O B-LOC O
"Návrh má zabezpečiť , aby firmy s celkovými príjmami prevyšujúcimi 750 miliónov eur ročne platili dane tam , kde skutočne vytvárajú zisky .",O O O O O O O O O O O O O O O O O O O O O O O
"Sadzby dane z príjmov právnických osôb nie sú súčasťou návrhu CCCTB , keďže tie sú aj naďalej oblasťou patriacou pod zvrchovanosť členských štátov .",O O O O O O O O O O B-MISC O O O O O O O O O O O O O
"Informovalo o tom Zastúpenie Európskej komisie v SR .",O O O O B-ORG I-ORG O B-LOC O
"Podpredseda EK a komisár pre euro a sociálny dialóg Valdis Dombrovskis konštatoval , že súčasný systém dane z príjmov právnických zvýhodňuje dlhové financovanie na úkor kapitálového financovania .",O B-ORG O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O
"Obmedzenie takéhoto zvýhodňovania , ktoré škodí hospodárskemu rastu a investíciám , by znamenalo dôležitý krok smerom k plánovanej únii kapitálových trhov v EÚ , spresnil Dombrovskis .",O O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-PER O
"Obnoveným návrhom CCCTB komisia reaguje naraz na obavy podnikov aj na obavy občanov , dodal komisár pre hospodárske a finančné záležitosti Pierre Moscovici .",O O B-MISC O O O O O O O O O O O O O O O O O O B-PER I-PER O
""" Spoločnosti ( v rámci EÚ ) potrebujú jednoduchšie daňové pravidlá .",O O O O O B-LOC O O O O O O
"Zároveň potrebujeme posilniť náš boj proti vyhýbaniu sa daňovým povinnostiam , ktorý znamená skutočnú zmenu , "" zdôraznil komisár .",O O O O O O O O O O O O O O O O O O O O
"Proces zavádzania CCCTB plánuje komisia rozdeliť do dvoch krokov .",O O B-MISC O O O O O O O
"Brusel očakáva , že na spoločnom daňovom základe sa dokážu členské štáty dohodnúť rýchlo , čím sprístupnia hlavné výhody pre podniky a členské štáty .",B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
"Krátko nato by sa mala zaviesť konsolidácia , ktorá by umožnila využívať všetky výhody dokončeného systému .",O O O O O O O O O O O O O O O O O
"© 2016 , Autorské práva SITA a . s . a zmluvné agentúry .",O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O
"Všetky práva vyhradené .",O O O O
"Opätovné vydanie alebo rozširovanie obsahu tejto správy bez predchádzajúceho písomného súhlasu SITA a . s . a zmluvných agentúr je výslovne zakázané .",O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O
"Európska komisia udelila trom bankám pokutu 485 miliónov eur - Ekonomika - TERAZ . sk Brusel 7 . decembra ( TASR ) - Európska komisia ( EK ) udelila bankám Crédit Agricole , HSBC a JPMorgan Chase pokutu v celkovej výške 485 miliónov eur , uviedla dnes komisia .",B-ORG I-ORG O O O O O O O O O O B-ORG I-ORG I-ORG B-LOC O O O O B-ORG O O B-ORG I-ORG O B-ORG O O O B-ORG I-ORG O B-ORG O B-ORG I-ORG O O O O O O O O O O O O
"Dôvodom bola manipulácia s referenčnou úrokovou sadzbou Euro Interbank Offered Rate ( Euribor ) kartelom siedmich bánk v rokoch 2005 až 2008 .",O O O O O O O O O O O O O O O O O O O O O O O
""" Banky musia dodržiavať pravidlá hospodárskej súťaže EÚ rovnako ako ktorékoľvek iné firmy operujúce na jednotnom európskom trhu , "" vyhlásila v Bruseli komisárka EÚ pre hospodársku súťaž Margrethe Vestagerová .",O O O O O O O B-LOC O O O O O O O O O O O O O O B-LOC O B-LOC O O O B-PER I-PER O
"Ostatné banky , ktoré boli súčasťou kartelu , teda Barclays , Deutsche Bank , RBS a Société Générale v decembri 2013 priznali svoje pochybenia a akceptovali vyrovnanie .",O O O O O O O O O B-ORG O B-ORG I-ORG O B-ORG O B-ORG I-ORG O O O O O O O O O O
"Zvyšné tri banky , ktoré teraz dostali pokutu , sa vtedy k dohode nepripojili .",O O O O O O O O O O O O O O O
"Dnešným rozhodnutím sa skončilo vyšetrovanie kartelu , ktorý v rokoch 2005 až 2008 manipuloval sadzbu Euribor , dodala Vestagerová .",O O O O O O O O O O O O O O O O O O B-PER O
"Európska komisia navrhuje zásadnú zmenu zdaňovania firiem - Ekonomika - Webnoviny . sk BRATISLAVA 25 . októbra ( WebNoviny . sk ) - Európska komisia ( EK ) v utorok predstavila plán zmeny systému zdaňovania spoločností v rámci jednotného trhu EÚ .",B-ORG I-ORG O O O O O O O O B-ORG I-ORG O B-LOC O O O O B-ORG I-ORG O O O B-ORG I-ORG O B-ORG O O O O O O O O O O O O O B-LOC O
"Cieľom je , aby zdaňovanie príjmov právnických osôb bolo spravodlivé a v prospech hospodárskeho rastu , uviedla komisia vo vyhlásení .",O O O O O O O O O O O O O O O O O O O O O
"Takzvaný Spoločný konsolidovaný základ dane z príjmov právnických osôb ( Common Consolidated Corporate Tax Base - CCCTB ) má uľahčiť podnikanie na jednotnom trhu a slúžiť ako účinný nástroj proti vyhýbaniu sa daňovým povinnostiam .",O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC O O O O O O O O O O O O O O O O O O
"V prípade zavedenia CCCTB budú mať spoločnosti po prvýkrát jednotný súbor pravidiel na výpočet zdaniteľného zisku v celej EÚ .",O O O B-MISC O O O O O O O O O O O O O O B-LOC O
"Firmy by mali dane platiť tam , kde tvoria zisky Návrh má zabezpečiť , aby firmy s celkovými príjmami prevyšujúcimi 750 miliónov eur ročne platili dane tam , kde skutočne vytvárajú zisky .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Sadzby dane z príjmov právnických osôb nie sú súčasťou návrhu CCCTB , keďže tie sú aj naďalej oblasťou patriacou pod zvrchovanosť členských štátov .",O O O O O O O O O O B-MISC O O O O O O O O O O O O O
"Informovalo o tom Zastúpenie Európskej komisie v SR .",O O O O B-ORG I-ORG O B-LOC O
"Podpredseda EK a komisár pre euro a sociálny dialóg Valdis Dombrovskis konštatoval , že súčasný systém dane z príjmov právnických zvýhodňuje dlhové financovanie na úkor kapitálového financovania .",O B-ORG O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O
"Obmedzenie takéhoto zvýhodňovania , ktoré škodí hospodárskemu rastu a investíciám , by znamenalo dôležitý krok smerom k plánovanej únii kapitálových trhov v EÚ , spresnil Dombrovskis .",O O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-PER O
"Návrh reaguje na obavy podnikov i občanov Obnoveným návrhom CCCTB komisia reaguje naraz na obavy podnikov aj na obavy občanov , dodal komisár pre hospodárske a finančné záležitosti Pierre Moscovici .",O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O B-PER I-PER O
""" Spoločnosti ( v rámci EÚ ) potrebujú jednoduchšie daňové pravidlá .",O O O O O B-LOC O O O O O O
"Zároveň potrebujeme posilniť náš boj proti vyhýbaniu sa daňovým povinnostiam , ktorý znamená skutočnú zmenu , "" zdôraznil komisár .",O O O O O O O O O O O O O O O O O O O O
"Proces zavádzania CCCTB plánuje komisia rozdeliť do dvoch krokov .",O O B-MISC O O O O O O O
"Brusel očakáva , že na spoločnom daňovom základe sa dokážu členské štáty dohodnúť rýchlo , čím sprístupnia hlavné výhody pre podniky a členské štáty .",B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
"Krátko nato by sa mala zaviesť konsolidácia , ktorá by umožnila využívať všetky výhody dokončeného systému .",O O O O O O O O O O O O O O O O O
"IAB Slovakia Európska komisia zverejnila návrh nového zákona na ochranu autorských práv - IAB Slovakia Európska komisia zverejnila návrh nového zákona na ochranu autorských práv .",B-ORG I-ORG B-ORG I-ORG O O O O O O O O O B-ORG I-ORG B-ORG I-ORG O O O O O O O O O
"Brusel , 14 . septembra 2016 .",B-LOC O O O O O O
"Európska komisia zverejnila 14 . septembra 2016 v rámci stratégie jednotného digitálneho trhu finálnu verziu návrhu zákona o “ copyright ” , ktorý prináša modernizáciu pravidiel týkajúcich sa autorských práv vydavateľov .",B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Nový zákon upravuje autorské práva vydavateľov v digitálnom priestore .",O O O O O O O O O O
"Prezident European Newspaper Publishers’ Association ( ENPA )",O B-ORG I-ORG I-ORG I-ORG O B-ORG O
"Carlo Perrone",B-PER I-PER
": „ Dnešný návrh Európskej komisie je historicky významným momentom v boji za práva vydavateľov na európskej úrovni .",O O O O B-ORG I-ORG O O O O O O O O O O O O O
"Zákon umožní vydavateľom ochrániť a zhodnocovať vlastný redakčný obsah v digitálnom priestore , čo prinesie väčšiu pluralitu médií , slobodu tlače a kultúrnu diverzitu . “",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Cieľom novej legislatívnej úpravy je férovejší trh pre online obsah a snahou je , aby autori , umelci či tvorcovia boli spravodlivo zaplatení za svoju prácu , za tvorbu autentického obsahu a zároveň mali možnosť chrániť svoje diela .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"IAB Slovakia , ktorej členmi sú najväčší slovenskí vydavatelia z online prostredia , iniciatívu Európskej komisie v oblasti ochrany autorských práv vydavateľov monitoruje .",B-ORG I-ORG O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O
"Oficiálna tlačová správa :",O O O O
"Európska komisia | Europe Direct Trenčín Prisťahovalectvo a terorizmus sa naďalej považujú za najväčšie výzvy , ktorým EÚ čelí , aj keď na nepatrne nižšej úrovni ako pri poslednom prieskume z jari 2016 .",B-ORG I-ORG O B-ORG I-ORG I-ORG O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O
"Podpora priorít a politík Európskej únie zostáva výrazná a od jari 2016 sa ešte zvýšila .",O O O O B-LOC I-LOC O O O O O O O O O O
"To sú dva kľúčové výsledky posledného štandardného prieskumu Eurobarometra , ktoré boli dnes uverejnené spolu s osobitným prieskumom Eurobarometra „ Budúcnosť Európy “ .",O O O O O O O O O O O O O O O O O O O O O O O O
"Komisia dnes navrhla zvýšiť prevádzkovú efektívnosť a účinnosť Schengenského informačného systému ( SIS ) .",O O O O O O O O B-MISC I-MISC I-MISC O B-MISC O O
"Tento cieľ sa uvádza v oznámení o ďalšom napredovaní k dosiahnutiu účinnej a udržateľnej bezpečnostnej únie v EÚ a potvrdil ho aj predseda Komisie Juncker vo svojom prejave o stave Únie .",O O O O O O O O O O O O O O O O O B-LOC O O O O O O B-PER O O O O O O O
"Najnovší ročný prieskum vývoja v oblasti zamestnanosti a sociálnej situácie v Európe prináša povzbudivé výsledky .",O O O O O O O O O O O B-LOC O O O O
"Najnovší prieskum Eurostatu ukázal , že 14 percent Európanov ešte nikdy nepoužilo internet , pričom na Slovensku je to 15 percent .",O O B-ORG O O O O O B-PER O O O O O O O B-LOC O O O O O
"Pre porovnanie najviac , až tretina obyvateľstva , doteraz nepoužila internet v Bulharsku , kým naopak v Dánsku a Luxembursku sú to len 2 percentá ľudí .",O O O O O O O O O O O O B-LOC O O O O B-LOC O B-LOC O O O O O O O
"Internetové návyky sa líšia aj medzi generáciami : zatiaľ čo internet používa pravidelne 96 percent mladých vo veku 16 – 24 rokov , v kategórii starších ľudí vo veku od 55 do 74 rokov je to len vyše polovica ( 57 % ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Dnes v kontexte Asociačnej rady medzi Európskou úniou a Ukrajinou sa uskutočnilo aj stretnutie medzi podpredsedom Európskej komisie pre Energetickú úniu Marošom Šefčovičom , prvým podpredsedom vlády Ukrajiny Stepanom Kubivom a podpredsedom Európskej investičnej banky Vazilom Hudákom .",O O O O O O B-LOC I-LOC O B-LOC O O O O O O B-ORG I-ORG O O O B-PER I-PER O O O O B-LOC B-PER I-PER O O B-ORG I-ORG I-ORG B-PER I-PER O
"Európska komisia údajne nemá plán",B-ORG I-ORG O O O
"B pre prípad odchodu Británie z EÚ | TVnoviny . sk Európska komisia nemá pripravený nijaký "" plán B "" pre prípad , že by Briti v júni odhlasovali odchod krajiny z EÚ .",O O O O B-LOC O B-LOC O B-ORG I-ORG O B-ORG I-ORG O O O O O O O O O O O O B-PER O O O O O O B-LOC O
"Výkonný orgán tohto bloku sa zároveň hodlá zdržať vstupovania do kampane predchádzajúcej referendu , uviedol v nedeľu komisár EÚ pre hospodárske a menové záležitosti Pierre Moscovici .",O O O O O O O O O O O O O O O O O O B-LOC O O O O O B-PER I-PER O
"Informovala o tom agentúra Reuters .",O O O O B-ORG O
"Briti budú 23 . júna v referende hlasovať , či krajina zostane členom EÚ .",B-PER O O O O O O O O O O O O B-LOC O
"Na otázku francúzskej televíznej stanice France 5 , čo mieni únia robiť , ak sa Británia rozhodne pre odchod , Moscovici uviedol : "" Nie , nie a nie , neexistuje žiadny plán B .",O O O O O B-ORG I-ORG O O O O O O O O B-LOC O O O O B-PER O O O O O O O O O O O O O O
"Počítať s katastrofickými scenármi nám nijako nepomôže .",O O O O O O O O
"O pláne",O O
"B začneme hovoriť v deň , keď už nebudeme môcť veriť v náš plán A .",O O O O O O O O O O O O O O O O
"Ja mám iba jeden plán , a tým je Spojené kráľovstvo v zjednotenej Európe . """,O O O O O O O O O B-LOC I-LOC O O B-LOC O O
"Moscovici ďalej povedal , že Európska komisia sa nezapojí do referendovej kampane .",B-PER O O O O B-ORG I-ORG O O O O O O
"Zdôvodnil to tým , že akékoľvek angažovanie sa v tejto záležitosti by mohlo mať opačný účinok .",O O O O O O O O O O O O O O O O O
""" Nejsť do kampane a nesnažiť sa vnútiť voľbu suverénnemu ľudu je podľa mňa rozumné .",O O O O O O O O O O O O O O O O
"Referendá sú nebezpečné , a to najmä pre európske otázky , "" dodal .",O O O O O O O O O O O O O O
"Lídri EÚ sa v piatok dohodli na úprave vzťahov medzi Londýnom a Bruselom na základe požiadaviek britského premiéra Davida Camerona .",O B-LOC O O O O O O O O B-LOC O B-LOC O O O O O B-PER I-PER O
"Za odchod Británie z Európskej únie pred referendom hodlá agitovať starosta Londýna Boris Johnson , ktorý svoje rozhodnutie oficiálne potvrdil v nedeľu s tým , že to bolo "" bolestne ťažké "" .",O O B-LOC O B-LOC I-LOC O O O O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O O O O
"Británia je členom únie od roku 1973 , vtedy sa však toto zoskupenie ešte nazývalo Európske hospodárske spoločenstvo ( EHS ) .",B-LOC O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O
"Briti už v roku 1975 veľkou väčšinou rozhodli v referende o zotrvaní v EHS .",B-PER O O O O O O O O O O O O B-ORG O
"Európska komisia : Facebook mohol automaticky prepájať dáta z WhatsApp už od roku 2014 | TOUCHIT EK obviňuje Facebook zo zatajovania informácií , za čo firme hrozí pokuta vo výške 180 miliónov dolárov .",B-ORG I-ORG O B-ORG O O O O O B-ORG O O O O O B-ORG B-ORG O B-ORG O O O O O O O O O O O O O O O
