sentence,ner
"Brytyjskie ministerstwo spraw wewnętrznych zapowiedziało w środę , że obywatele U . . . zobacz więcej - Porozumienie , które zawarliśmy zawarli śmy dziś , powinno nam dać pewność , że dobra umowa dla Zjednoczonego Królestwa i Unii Europejskiej jest bliżej niż kiedykolwiek wcześniej - powiedział Davis na konferencji prasowej .",O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O B-ORG I-ORG O O O O O O O B-PER O O O O
"Wyjaśnił , że stronom udało się uzgodnić dużą część tekstu prawnego umowy dotyczącej wyjścia Wielkiej Brytanii ze Wspólnoty .",O O O O O O O O O O O O O O B-LOC I-LOC O B-ORG O
"Porozumienia polityczne w tej sprawie zostało zawarte w grudniu .",O O O O O O O O O O
"- W ciągu kilku tygodni uzgodniliśmy uzgodnili śmy rozdziały porozumienia dotyczące rozliczeń finansowych , praw obywatelskich - wyliczał Davis .",O O O O O O O O O O O O O O O O B-PER O
"Zaznaczył , że sprawą otwartą ciągle pozostaje ustalenie kwestii granicy miedzy Irlandią i Irlandią Północną po brexicie .",O O O O O O O O O O O B-LOC O B-LOC I-LOC O B-EVT O
"Podkreślił jednak , iż Wielka Brytania ma nadzieję , że nie będzie potrzebna specjalna umowa w tej sprawie .",O O O O B-LOC I-LOC O O O O O O O O O O O O O
"Davis dodał , że Londynowi i Brukseli udało się porozumieć także co do okresu przejściowego .",B-PER O O O B-LOC O B-LOC O O O O O O O O O
"Jak zaznaczył , obecnie obowiązujące unijne przepisy dotyczące handlu będą obwiązywały w trakcie okresu przejściowego , a po nim mają wejść w życie nowe porozumienia w tej sprawie .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Prawa obywateli .",O O O
"W poniedziałek , tuż przed przyjazdem Davida Davisa do Brukseli , ministrowie spraw zagranicznych 27 krajów UE uczestniczyli w dodatkowej , pilnej naradzie na temat stanu i dalszego toku rozmów .",O O O O O O B-PER I-PER O B-LOC O O O O O O B-ORG O O O O O O O O O O O O O O
"Projekt porozumienia regulującego przyszłe stosunki z Wielką Brytanią zostanie przedstawiony do akceptacji przywódcom 27 państw w piątek , podczas unijnego szczytu w Brukseli .",O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O B-LOC O
"Przypomnijmy , że na początku marca brytyjskie ministerstwo spraw wewnętrznych zapowiedziało , że obywatele Unii Europejskiej , którzy przyjadą do kraju w okresie przejściowym po brexicie , otrzymają prawo ubiegania się o status osoby osiedlonej , ale będą mieli ograniczone prawo do łączenia rodzin .",O O O O O O O B-ORG I-ORG I-ORG O O O O B-ORG I-ORG O O O O O O O O O B-EVT O O O O O O O O O O O O O O O O O O O
"Rozmowy o brexicie muszą zakończyć się do jesieni , by dać krajom czas na ratyfik . . . zobacz więcej Zgodnie z przedstawioną propozycją wszyscy obywatele UE , którzy przyjadą do Wielkiej Brytanii po dniu brexitu - 29 marca 2019 roku - i będą chcieli pozostać w kraju dłużej niż trzy miesiące , będą musieli zarejestrować swój pobyt .",O O B-EVT O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O B-LOC I-LOC O O B-EVT O O O O O O O O O O O O O O O O O O O O O O O
"Następnie będą mogli zostać przez okres do pięciu lat , w trakcie których będą musieli studiować , pracować lub być finansowo niezależni , aby uzyskać prawo do ubiegania się o prawo stałego pobytu w ramach tzw . statusu osoby osiedlonej .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Polacy na Wyspach .",B-PER O B-LOC O
"W Wielkiej Brytanii mieszka ponad milion Polaków .",O B-LOC I-LOC O O O B-PER O
"Jak wynika z rejestru Companies House , prowadzą oni ponad 30 tysięcy firm .",O O O O B-ORG I-ORG O O O O O O O O
"Z kolei aż 26 ze 100 największych brytyjskich firm notowanych na giełdzie w Londynie ma swoje inwestycje w Polsce , w tym między innymi Tesco , Rolls Royce , Royal Bank of Scotland , EasyJet i BAE Systems .",O O O O O O O O O O O O O B-LOC O O O O B-LOC O O O O O B-ORG O B-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG O B-ORG O B-ORG I-ORG O
"Wielka Brytania rozpoczęła proces wyjścia z UE 29 marca 2017 roku i powinna opuścić Wspólnotę do 29 marca 2019 roku , z możliwym przedłużeniem obecnych warunków członkostwa w ramach okresu przejściowego - bez prawa głosu w UE - przez następne 21 do 27 miesięcy .",B-LOC I-LOC O O O O B-ORG O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O
"Brexit tuż tuż .",B-EVT O O O
"Kolejny ważny krok zrobiony",O O O O
"Przedstawiciele Unii Europejskiej i Wielkiej Brytanii porozumieli się w sprawie okresu przejściowego , praw obywateli i rozliczeń finansowych .",O B-ORG I-ORG O B-LOC I-LOC O O O O O O O O O O O O O
"Wciąż nie ma porozumienia ws . kwestii granicy irlandzkiej .",O O O O O O O O O O
"Kolejna runda negocjacji ws . Brexitu zakończona .",O O O O O B-EVT O O
"- Jest to decydujący krok w naszych negocjacjach , obejmuje on znaczną część przyszłej umowy "" - powiedział Michael Barnier w poniedziałek , przedstawiając projekt dokumentu regulującego przyszłe stosunki pomiędzy Unią i Wielką Brytanią .",O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O B-ORG O B-LOC I-LOC O
"Zobacz też :",O O O
"UE : Barnier : To decydujący krok w naszych negocjacjach",B-ORG O B-PER O O O O O O O
""" Jest to decydujący krok w naszych negocjacjach , obejmuje on znaczną część przyszłej umowy "" - powiedział Barnier w poniedziałek , przedstawiając projekt dokumentu regulującego przyszłe stosunki pomiędzy Unią i Wielką Brytanią .",O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O B-ORG O B-LOC I-LOC O
"Barnier zaznaczył , że w kwestii granicy irlandzkiej musi zostać uzgodnione dodatkowe rozwiązanie zabezpieczające , na wypadek gdyby nie udało się znaleźć go w trybie przewidzianym negocjacjami .",B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Zdjęcie .",O O
"W poniedziałek , tuż przed przyjazdem brytyjskiego ministra ds . Brexitu Davida Davisa do Brukseli , ministrowie spraw zagranicznych 27 krajów UE uczestniczyli w dodatkowej , pilnej naradzie na temat stanu i dalszego toku rozmów .",O O O O O O O O O O B-EVT B-PER I-PER O B-LOC O O O O O O B-ORG O O O O O O O O O O O O O O
"Projekt porozumienia regulującego przyszłe stosunki z Wielką Brytanią zostanie przedstawiony do akceptacji przywódcom 27 państw w piątek , podczas szczytu UE w Brukseli .",O O O O O O B-LOC I-LOC O O O O O O O O O O O O B-ORG O B-LOC O
"Fakty to Twoje źródło aktualnych wiadomości z kraju i ze świata .",B-PRO O O O O O O O O O O O
"Codzienna porcja najważniejszych informacji z kategorii polityka , wybory , kultura , nauka , historia , religia i ciekawostki .",O O O O O O O O O O O O O O O O O O O O
"Bądź dobrze poinformowany - starannie wyselekcjonowane wiadomości dnia , ważne fakty i newsy dotyczące Polski , Unii Europejskiej i świata .",O O O O O O O O O O O O O O B-LOC O B-ORG I-ORG O O O
"Polska może wrócić na salony Unii Europejskiej",B-LOC O O O O B-ORG I-ORG
"Angela Merkel spotka się w poniedziałek około 18 w Warszawie w cztery oczy z Mateuszem Morawieckim .",B-PER I-PER O O O O O O O B-LOC O O O O B-PER I-PER O
"Po kurtuazyjnej wizycie w Pałacu Prezydenckim znów będzie rozmawiała z premierem , tym razem przy kolacji .",O O O O B-LOC I-LOC O O O O O O O O O O O
"Pięciogodzinna wizyta zaraz po utworzeniu nowego rządu i spotkaniu w Pałacu Elizejskim z Emmanuelem Macronem to dla Berlina sposób na pokazanie , że mimo licznych sporów rządu PiS z Brukselą",O O O O O O O O O O B-LOC I-LOC O B-PER I-PER O O B-LOC O O O O O O O O O B-ORG O B-LOC
"Niemcy nadal uważają Polskę za kluczowego partnera i nie zgodzą się na budowę bez niej „ małej Unii "" .",B-LOC O O B-LOC O O O O O O O O O O O O O B-ORG O O
"Szczyt Weimarski .",B-EVT I-EVT O
"Ale Merkel chce też ustalić z Morawieckim , czy jest gotowy powrócić do głównego nurtu integracji , realnie wejść do grona „ pięciu wielkich krajów "" , które po Brexicie będą decydować o przyszłości Unii .",O B-PER O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O B-EVT O O O O B-ORG O
"Jednym z rozstrzygających punktów jest reforma wymiaru sprawiedliwości .",O O O O O O O O O
"W piątek w Warszawie nowy szef niemieckiej dyplomacji Heiko Maas podkreślił , że Niemcy wolałyby wolały by uniknąć głosowania w Radzie UE nad tym , czy uznać Polskę za kraj trwale łamiący zasady państwa prawa w ramach art . 7 traktatu o UE .",O O O B-LOC O O O O B-PER I-PER O O O B-LOC O O O O B-ORG I-ORG O O O O O B-LOC O O O O O O O O O O O O B-PRO I-PRO I-PRO O
"Do tego Warszawa musi jednak zmienić przynajmniej niektóre zapisy reformy wymiaru sprawiedliwości , np . w sprawie rewizji nadzwyczajnej wyroków z przeszłości .",O O B-LOC O O O O O O O O O O O O O O O O O O O O
"Po piątkowym spotkaniu szefów obu dyplomacji można odnieść wrażenie , że Polska jest na to otwarta .",O O O O O O O O O O O B-LOC O O O O O
"Przyjęcie przez Polskę uchodźców w ramach uzgodnionego w Brukseli mechanizmu , punkt , który od 2015 r . bardzo dzielił Warszawę i Berlin , też stracił na ostrości .",O O B-LOC O O O O O B-LOC O O O O O O O O O O O B-LOC O B-LOC O O O O O O
"Po wyborach Niemcy mocno skręciły na prawo , wchodząca w skład koalicji rządowej CSU , a tym bardziej opozycyjna AfD , chcą maksymalnie ograniczyć liczbę imigrantów , co zbliża niemieckie stanowisko do polskiego .",O O B-LOC O O O O O O O O O O B-ORG O O O O O B-ORG O O O O O O O O O O O O O O
"Dodatkowo Francja , najważniejszy partner Berlina w zjednoczonej Europie , odrzuca na przyszłość utworzenie stałego mechanizmu podziału uchodźców .",O B-LOC O O O B-LOC O O B-LOC O O O O O O O O O O
"Oba kraje łączy też obawa o narastający protekcjonizm administracji Donalda Trumpa .",O O O O O O O O O B-PER I-PER O
"Polska jest tu bezpośrednio zależna od Niemiec : załamanie eksportu naszego sąsiada bezpośrednio odbije się na sprzedaży polskich firm za granicą , która i tak w tym roku nieco spowolniła .",B-LOC O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
"Spoiwem Unii mogą się stać obawy nie tylko przed Trumpem , ale także przed autorytaryzmem Recepa Erdogana , a przede wszystkim – Władimira Putina .",O B-ORG O O O O O O O B-PER O O O O O B-PER I-PER O O O O O B-PER I-PER O
"Po próbie morderstwa Siergieja Skripala na porządku dnia staje budowa Nord Stream 2 .",O O O B-PER I-PER O O O O O B-PRO I-PRO I-PRO O
"Ale to , co można było dotąd uznać za polską obsesję , ma teraz szerszy wymiar : sprawa została m.in . podniesiona w debacie w Izbie Gmin nad odpowiedzią na rosyjską agresję .",O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O
"Ukoronowaniem powrotu do normalniejszych relacji Polski z Unią po dwóch latach napięć byłby był by szczyt przywódców Trójkąta Weimarskiego .",O O O O O B-LOC O B-ORG O O O O O O O B-ORG I-ORG O
"Ostatnie takie spotkanie odbyło się pięć lat temu .",O O O O O O O O O
"Niemcy są za , ale po raz pierwszy także Francja , na którą przypada organizacja szczytu , popiera taką inicjatywę choć na razie nie ma konkretnej daty .",B-LOC O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O
"Zdaniem Francuzów zaczyna się pojawiać „ substancja "" do rozmów .",O B-PER O O O O O O O O O
"Po zerwaniu w wątpliwych okolicznościach w październiku 2016 r . kontraktu na zakup helikopterów Caracal i odwołaniu wizyty prezydenta Hollande'a nastąpiło roczne zamrożenie stosunków między oboma krajami .",O O O O O O O O O O O O O O B-PRO O O O O B-PER O O O O O O O O
"Ale od kilku miesięcy zaufanie wraca .",O O O O O O O
"W Paryżu dobrze przyjęto przystąpienie przez nasz kraj do inicjatywy europejskiej obronności ( PESCO ) ,",O B-LOC O O O O O O O O O O O B-PRO O O
"Warszawa spokojnie zaakceptowała z kolei zmianę dyrektywy o pracownikach delegowanych , a teraz dobrze posuwają się rozmowy o modyfikacji warunków świadczenia usług transportowych .",B-LOC O O O O O O O O O O O O O O O O O O O O O O O
"Wizytę w Polsce w stulecie niepodległości potwierdził Macron .",O O B-LOC O O O O B-PER O
"Populiści na fali .",O O O O
"Ale jest też szerszy kontekst .",O O O O O O
"Pomysł francuskiego przywódcy zasadniczego pogłębienia strefy euro ( osobny budżet , minister finansów i parlament ) , budowa „ Europy dwóch prędkości "" , co wywoływało tyle obaw w Warszawie , rozpływa się w czasie .",O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O B-LOC O O O O O O
"W sobotę , przyjmując w Pałacu Elizejskim kanclerz Merkel , Macron zapowiedział , że oto „ otwiera się nowy etap , w którym trzeba będzie podjąć wiele ważnych decyzji dla Europy "" .",O O O O O B-LOC I-LOC O B-PER O B-PER O O O O O O O O O O O O O O O O O O O B-LOC O O
"Jednak źródła w otoczeniu obu przywódców przyznają , że ambitne pomysły francuskiego prezydenta zostały odłożone do szuflady , zaś „ mapa drogowa "" , która ma zostać uzgodniona w czerwcu , obejmie znacznie bardziej ograniczone , techniczne rozwiązania jak przekształcenie Europejskiego Mechanizmu Stabilności w Europejski Fundusz Walutowy oraz dokończenie unii bankowej ( gwarancje depozytów ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG O O O O O O O O O
"Aby utrzymać pozory , że wielka wizja reformy Unii pozostaje żywa , do grudnia obywatele krajów Wspólnoty ustalą , czego chcą od zjednoczonej Europy .",O O O O O O O O B-ORG O O O O O O O B-ORG O O O O O O B-LOC O
"Ale wówczas , na kilka miesięcy przed wyborami do Parlamentu Europejskiego , czasu na uzgodnienia już nie będzie .",O O O O O O O O O B-ORG I-ORG O O O O O O O O
"Sprawa zostaje odłożona do 2020 – 2021 roku , gdy Merkel i Macron będą jeszcze u władzy .",O O O O O O O O O O B-PER O B-PER O O O O O
"Porzucenie poważnej reformy strefy euro to wynik narastającej fali populizmu w Rzymie czy Wiedniu , ale także oporu CSU i spektakularnego wyniku eurosceptycznej Alternatywy dla Niemiec ( AfD ) .",O O O O O O O O O O O B-LOC O B-LOC O O O O B-ORG O O O O B-ORG I-ORG I-ORG O B-ORG O O
"W Berlinie niewielu chce przyjmować zobowiązania do spłacenia długów za Włochy i inne kraje , które nie przeprowadziły reform rynkowych .",O B-LOC O O O O O O O O B-LOC O O O O O O O O O O
"Dla Polski to nie jest jednak zła wiadomość .",O B-LOC O O O O O O O
"Ze swoją niechęcią do przyjęcia euro i przekazania dodatkowych kompetencji Brukseli polski rząd w nowym układzie sił mniej już odstaje od innych państw Wspólnoty .",O O O O O O O O O O B-LOC O O O O O O O O O O O O B-ORG O
"Skoro agenda zmian jest już tak mało ambitna , dostosować się do niej Morawieckiemu będzie dużo łatwiej .",O O O O O O O O O O O O O B-PER O O O O
"Z braku poważnych reform Unii priorytetem w Brukseli będzie teraz ustalenie warunków brexitu oraz wynegocjowanie nowej perspektywy finansowej po 2020 r . Warszawa , która od początku trzymała się wspólnego frontu Wspólnoty w rozmowach z Brytyjczykami , a w negocjacjach na temat budżetu ma prawo weta , może w obu przypadkach wystąpić jako zupełnie równoprawny partner pozostałych 26 krajów UE .",O O O O B-ORG O O B-LOC O O O O B-EVT O O O O O O O O O B-LOC O O O O O O O O B-ORG O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"Co z radioterapią po brexicie ?",O O O O B-EVT O
"Posłowie domagają się gwarancji , że brytyjscy pacjenci nie utracą dostępu do nowoczesnej radioterapii po opuszczeniu Euroatomu przez Wielką Brytanię .",O O O O O O O O O O O O O O O O B-ORG O B-LOC I-LOC O
"W raporcie opublikowanym w poniedziałek 15 stycznia Komisja Kontroli Europejskiej ( brytyjski organ przy Izbie Gmin odpowiedzialny za ocenę ważności dokumentów unijnych ) wezwał ministrów do dokładnego ustalenia na jakich zasadach izotopy medyczne niezbędne w radioterapii będą importowane na wyspy po brexicie .",O O O O O O O B-ORG I-ORG I-ORG O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O B-EVT O
"Kto odpowie za regulacje jądrowe po brexicie ?",O O O O O O B-EVT O
"Pytanie , czy brytyjscy pacjenci stracą dostęp do nowych sposobów leczenia rozgrzewa środowisko medyczne Wielkiej Brytanii odkąd premier Theresa",O O O O O O O O O O O O O O B-LOC I-LOC O O B-PER
"May w liście do przewodniczącego Rady Europejskiej Donalda Tuska poinformowała o woli opuszczenia Euroatomu przez Wielką Brytanię .",I-PER O O O O B-ORG I-ORG B-PER I-PER O O O O B-ORG O B-LOC I-LOC O
"List ten rozpoczął przewidzianą w artykule 50 TUE procedurę wyjścia z Unii .",O O O O O O O B-PRO O O O B-ORG O
"Brytyjski sekretarz do spraw brexitu David Davis zasugerował 13 stycznia przed Komisją Kontroli Europejskiej , że Wielka Brytania może sama tworzyć własne regulacje w sprawach jądrowych .",O O O O B-EVT B-PER I-PER O O O O B-ORG I-ORG I-ORG O O B-LOC I-LOC O O O O O O O O O
"Pomysł ten wzbudził jednak obawy , że taki krok spowoduje komplikacje w przepisach celnych dotyczących importu radioizotopów .",O O O O O O O O O O O O O O O O O O
"Obawy lekarzy W październiku dr John Buscombe , przewodniczący Brytyjskiego Naukowego Stowarzyszenia Jądrowego , powiedział przed Izbą Lordów , że tylko w skali roku ponad milion pacjentów korzysta z radioterapii .",O O O O O B-PER I-PER O O B-ORG I-ORG I-ORG I-ORG O O O B-ORG I-ORG O O O O O O O O O O O O O
"Co więcej , jak podkreślił , ponad 80 proc . materiałów potrzebnych przy tym zabiegu jest importowana z krajów Unii Europejskiej .",O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O
"Jednak brytyjski minister energii Richard Harrington zapewnia , że brexit nie wpłynie w żaden sposób negatywnie na możliwość importowania radioizotopów z Unii Europejskiej .",O O O O B-PER I-PER O O O B-EVT O O O O O O O O O O O B-ORG I-ORG O
"Pomimo takich zapewnień onkolodzy i radiolodzy wyrażają obawę , że doprowadzi to do braków w dostawach radioizotopów .",O O O O O O O O O O O O O O O O O O
"Sytuacja taka miała już miejsce w latach 2008 - 2010 z powodu zamknięcia reaktorów w Kanadzie i Holandii produkujących molibden- 99 – najczęściej używany w medycynie izotop .",O O O O O O O O O O O O O O O B-LOC O B-LOC O O O O O O O O O O
"Molybdenym -99 i produkt jego rozpadu technet 99m są wykorzystywane w 90 proc . przypadków leczenia przy pomocy radioizotopów .",O O O O O O O O O O O O O O O O O O O O
"„ Pracowałam Pracowała m jako chirurg przy leczeniu raka piersi w czasie braków Technetium .",O O O O O O O O O O O O O
"Trwało to ponad rok .",O O O O O
"W tym czasie musieliśmy musieli śmy wykonywać tylko najpilniejsze prześwietlenia kości , co było niebezpieczne dla pacjentów ” – relacjonuje posłanka dr Philippa Withford , członkini Europejskiego Komitetu Kontrolnego .",O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O B-ORG I-ORG I-ORG O
"Do marca po staremu ?",O O O O O
"Stowarzyszenie Przemysłu Jądrowego nalega na stworzenie rozwiązania pomostowego .",B-ORG I-ORG I-ORG O O O O O O
"Ich propozycja zakłada , że Wielka Brytania utrzyma swoje prawa w Euroatomie do marca 2019 r . , aby mieć czas na stworzenie własnych regulacji .",O O O O O B-LOC I-LOC O O O O B-ORG O O O O O O O O O O O O O O
"Do tej pory zakładano , że Brexit oznacza wyprowadzkę unijnych instytucji mających swoją siedzibę na Wyspach .",O O O O O O B-EVT O O O O O O O O B-LOC O
"Bruksela traktuje to jako oczywistą konsekwencję decyzji Brytyjczyków o opuszczeniu UE , jednak w opinii rządu w Londynie , kwestia ta nie jest jeszcze przesądzona .",B-LOC O O O O O O B-PER O O B-ORG O O O O O O B-LOC O O O O O O O O
"Dwie unijne agencje położone w Wlk .",O O O O O B-LOC I-LOC
"Brytanii będą musiały najprawdopodobniej znaleźć nową siedzibę .",O O O O O O O O
"Europejska Agencja Leków i Europejski …",B-ORG I-ORG I-ORG O O O
"Tymczasem Komitet ds . spraw wyjścia z UE organizuje swoje własne spotkanie z Instytutem Badań nad Rakiem w jego siedzibie na Uniwersytecie Cambridge w czwartek 18 stycznia .",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O B-ORG I-ORG I-ORG I-ORG O O O O B-ORG I-ORG O O O O O
"Dyskusja ma dotyczyć przedłużenia ciągłości zaangażowania Wielkiej Brytanii w prace agencji o zasięgu ogólnounijnym , jak i możliwości pozyskiwania grantów naukowych po brexicie .",O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O B-EVT O
"Brexit zostanie opóźniony ?",B-EVT O O O
"Teoretycznie negocjacje brexitowe mają się zakończyć w październiku .",O O O O O O O O O
"W dokumencie komisji pojawiła się jednak sugestia , że jeśli do tego czasu nie uda się rozwiązać wielu spornych kwestii , w tym sprawy granicy między Irlandią a brytyjską Irlandią Północną , rząd powinien walczyć o opóźnienie brexitu .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-LOC I-LOC O O O O O O B-EVT O
"Szef komisji , poseł Partii Pracy Hilary Benn napisał , że negocjacje są teraz w "" fazie krytycznej "" .",O O O O B-ORG I-ORG B-PER I-PER O O O O O O O O O O O O
""" Zostało siedem miesięcy na porozumienie w całym szeregu niezwykle skomplikowanych spraw "" - dodał .",O O O O O O O O O O O O O O O O
"Wśród nich jest między innymi status imigrantów z Unii Europejskiej w Wielkiej Brytanii .",O O O O O O O O B-ORG I-ORG O B-LOC I-LOC O
"W 2016 roku członkowie komisji w większości byli przeciwko brexitowi .",O O O O O O O O O B-EVT O
"Brexit : Unijny negocjator chce jasnych decyzji Londynu ws . unii celnej i wspólnego rynku",B-EVT O O O O O O B-LOC O O O O O O O
"Michel Barnier , który kieruje unijnym zespołem negocjatorów pracujących nad umową określającą warunki opuszczenia przez Wielką Brytanię Unii Europejskiej , wezwał Londyn do jasnego określenia czy po brexicie chce pozostać częścią unii celnej i wspólnego rynku .",B-PER I-PER O O O O O O O O O O O O O B-LOC I-LOC B-ORG I-ORG O O B-LOC O O O O O B-EVT O O O O O O O O O
"Brytyjczycy woleliby woleli by jednak nie podejmować takich decyzji jeszcze przed rozpoczęciem drugiej fazy rozmów z UE .",B-PER O O O O O O O O O O O O O B-ORG O
"„ Nadszedł czas na dokonywanie wyborów .",O O O O O O O
"Potrzebujemy jasności ” – oświadczył Michel Barnier po wczorajszym ( 5 lutego ) spotkaniu w Londynie z brytyjską premier Theresą May i ministrem ds . brexitu Davidem Davisem .",O O O O O B-PER I-PER O O O O O O O O B-LOC O O O B-PER I-PER O O O O B-EVT B-PER I-PER O
"„ Mogę tylko stwierdzić , że bez pozostania w unii celnej oraz wewnątrz wspólnego rynku nie będziemy mogli uniknąć pojawienia się problemów w handlu towarami i usługami ” – dodał unijny negocjator .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Zwrócił także uwagę , że jeśli Londyn postanowi zerwać obecnie obowiązujące relacje handlowe z UE , ciężko będzie spełnić wymóg utrzymania faktycznego braku granicy między Irlandią a Irlandią Północną .",O O O O O O B-LOC O O O O O O O B-ORG O O O O O O O O O O B-LOC O B-LOC I-LOC O
"A taki warunek Wielka Brytania zaakceptowała podczas pierwszego etapu negocjacji .",O O O B-LOC I-LOC O O O O O O
"Brytyjska premier postuluje od ubiegłego roku wprowadzenie dwuletniego okresu przejściowego między formalnym ogłoszeniem brexitu , a wejściem w życie większości jego ustaleń .",O O O O O O O O O O O O O B-EVT O O O O O O O O O
"Chodzi o zdobycie czasu , aby wszyscy mogli przyzwyczaić się do nowych reguł .",O O O O O O O O O O O O O O
"Barnier wykluczył jednak możliwość jakichkolwiek odstępstw od unijnego stanu prawnego w tym okresie .",B-PER O O O O O O O O O O O O O
"„ Wszyscy musimy wtedy grać według tych samym zasad ” – podkreślił .",O O O O O O O O O O O O O
"Jego wizyta w Londynie poprzedziła dzisiejsze ( 6 lutego ) wznowienie negocjacji na poziomie urzędników oraz zaplanowane na środę i czwartek brytyjskie rozmowy wewnątrzrządowe na temat preferencji Londynu w kolejnej fazie negocjacji .",O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O
"Londyn chce mieć więcej swobody .",B-LOC O O O O O
"Brytyjski minister David Davis oświadczył natomiast , że Londyn ma na razie dwa priorytety .",O O B-PER I-PER O O O O B-LOC O O O O O O
"Chce wypracowania szerokiego porozumienia z UE na temat wolnego handlu oraz dużej umowy na tematy celne .",O O O O O B-ORG O O O O O O O O O O O
"Ma się to odbyć przy założeniu minimalnych ograniczeń i regulacji prawnych .",O O O O O O O O O O O O
"Z drugiej strony Wielka Brytania chce zarezerwować sobie prawo do samodzielnego i dowolnego zawierania umów handlowych z państwami trzecimi .",O O O B-LOC I-LOC O O O O O O O O O O O O O O O
"To jednak nie byłoby było by możliwe , gdyby Londyn pozostał w unii celnej i na wspólnym rynku .",O O O O O O O B-LOC O O O O O O O O O
"Davis dodał , że liczy także na ostateczne dopracowanie warunków okresu przejściowego do 13 marca , gdy zaplanowany jest szczyt UE .",B-PER O O O O O O O O O O O O O O O O O O O B-ORG O
"Co do przyszłych relacji handlowych z Brukselą nie ma jednak zgody w samej rządzącej w Wielkiej Brytanii Partii Konserwatywnej .",O O O O O O B-LOC O O O O O O O O B-LOC I-LOC B-ORG I-ORG O
"Rzecznik prasowy premier May – James Slack oświadczył wczoraj , że Londyn definitywnie zamierza opuścić unię celną .",O O O B-PER O B-PER I-PER O O O O B-LOC O O O O O O
"„ Premier przy wielu okazjach podkreślała , że musimy prowadzić naszą niezależną politykę handlową i zawierać samodzielnie umowy handlowe z resztą świata ” – powiedział .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Natomiast minister spraw wewnętrznych Amber Rudd ( podczas kampanii referendalnej opowiadała się za pozostaniem w UE ) otwarcie opowiada się za zachowaniem jakiejś formy współpracy celnej z Unią Europejską .",O O O O B-PER I-PER O O O O O O O O O B-ORG O O O O O O O O O O O B-ORG I-ORG O
"Z kolei wiceminister mieszkalnictwa , planowania i samorządu terytorialnego Dominic Raab wykluczał tego typu rozwiązania .",O O O O O O O O O B-PER I-PER O O O O O
"Wielka Brytania , zgodnie z ustalonym kalendarzem wydarzeń , musi opuścić Unię Europejską najpóźniej 29 marca 2019 r .",B-LOC I-LOC O O O O O O O O O B-ORG I-ORG O O O O O O
"Umowa na temat warunków brexitu musi być jednak zawarta do jesieni bieżącego roku , ponieważ Izba Gmin musi mieć czas na wdrożenie jej zapisów do brytyjskiego prawa .",O O O O B-EVT O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O
"Gdyby nie udało się zawrzeć takiej umowy w wyznaczonym terminie , Londynowi grozi brexit połączony z zerwaniem wszystkich więzów z Unią Europejską .",O O O O O O O O O O O B-LOC O B-EVT O O O O O O B-ORG I-ORG O
"Taką propozycję zgłosił minister spraw zagranicznych Niemiec Sigmar Gabriel .",O O O O O O B-LOC B-PER I-PER O
"Dodał jednak , że podstawowym warunkiem jest osiągnięcie „ mądrego porozumienia ” z Wielką Brytanią .",O O O O O O O O O O O O O B-LOC I-LOC O
"Z drugiej strony , wypowiedź szefa niemieckiej dyplomacji odczytano jako kolejne potwierdzenie , że Berlin nie chce ewentualnego członkostwa Kijowa i Ankary w UE .",O O O O O O O O O O O O O O B-LOC O O O O B-LOC O B-LOC O B-ORG O
"Sigmar Gabriel udzielił wywiadu dla wydawanego w Essen na zachodzie kraju dziennika …",B-PER I-PER O O O O O B-LOC O O O O O
"Blisko umowy ws . brexitu .",O O O O B-EVT O
